rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-09-11 16:48:57 7 @TUZ7 $328,@TUZ7,2017-09-11 16:48:57,108.17188,2017-09-12 17:00:00,108.1484375,0.000216762262515,0.000216762262515,Open,-1.0,328.0,17.5,-2 days +23:48:57.000000000,-1452.0
ctwo opened: 2017-09-11 16:48:52 1 QGCZ7 $-120,QGCZ7,2017-09-11 16:48:52,1331.5,2017-09-12 17:00:00,1332.7,-0.000900427703159,0.000900427703159,Open,-1.0,-120.0,2.5,-2 days +23:48:52.000000000,-1452.0
ctwo opened: 2017-09-11 16:48:50 4 @FVZ7 $531,@FVZ7,2017-09-11 16:48:50,118.47656,2017-09-12 17:00:00,118.34375,0.0011222392395,0.0011222392395,Open,-1.0,531.0,10.0,-2 days +23:48:50.000000000,-1452.0
ctwo opened: 2017-09-11 16:48:56 1 QSIZ7 $-125,QSIZ7,2017-09-11 16:48:56,17.865,2017-09-12 17:00:00,17.89,-0.00139742873113,0.00139742873113,Open,-1.0,-125.0,2.5,-2 days +23:48:56.000000000,-1452.0
ctwo opened: 2017-09-11 16:48:58 2 @TYZ7 $531,@TYZ7,2017-09-11 16:48:58,126.90625,2017-09-12 17:00:00,126.640625,0.0020974706971,0.0020974706971,Open,-1.0,531.0,5.0,-2 days +23:48:58.000000000,-1452.0
ctwo opened: 2017-09-11 14:00:12 1 @GFV7 $-187,@GFV7,2017-09-11 14:00:12,149.525,2017-09-12 14:05:00,149.15,0.00251424740194,0.00251424740194,Open,1.0,-187.0,2.5,-2 days +23:55:12.000000000,-1445.0
ctwo opened: 2017-09-11 16:48:59 1 @USZ7 $625,@USZ7,2017-09-11 16:48:59,155.875,2017-09-12 17:00:00,155.25,0.00402576489533,0.00402576489533,Open,-1.0,625.0,2.5,-2 days +23:48:59.000000000,-1452.0
ctwo opened: 2017-09-11 16:48:53 1 @JYU7 $693,@JYU7,2017-09-11 16:48:53,0.00914,2017-09-12 17:00:00,0.0090845,0.00610930706148,0.00610930706148,Open,-1.0,693.0,2.5,-2 days +23:48:53.000000000,-1452.0
ctwo opened: 2017-09-11 16:48:54 1 @NKDZ7 $567,@NKDZ7,2017-09-11 16:48:54,19600.0,2017-09-12 17:00:00,19725.0,-0.0063371356147,0.0063371356147,Open,1.0,567.0,2.5,-2 days +23:48:54.000000000,-1452.0
ctwo opened: 2017-09-11 16:48:55 1 QPLV7 $369,QPLV7,2017-09-11 16:48:55,993.9,2017-09-12 17:00:00,986.5,0.00750126710593,0.00750126710593,Open,-1.0,369.0,2.5,-2 days +23:48:55.000000000,-1452.0
ctwo opened: 2017-09-11 14:00:13 1 @LEV7 $-349,@LEV7,2017-09-11 14:00:13,107.15,2017-09-12 14:05:00,106.275,0.00823335685721,0.00823335685721,Open,1.0,-349.0,2.5,-2 days +23:55:13.000000000,-1445.0
ctwo opened: 2017-09-11 14:13:15 1 @SX7 $-462,@SX7,2017-09-11 14:13:15,959.75,2017-09-12 14:20:00,950.5,0.00973172014729,0.00973172014729,Open,1.0,-462.0,2.5,-2 days +23:53:15.000000000,-1447.0
ctwo opened: 2017-09-11 14:13:16 2 @SMZ7 $-720,@SMZ7,2017-09-11 14:13:16,303.6,2017-09-12 14:20:00,300.0,0.012,0.012,Open,1.0,-720.0,5.0,-2 days +23:53:16.000000000,-1447.0
ctwo opened: 2017-09-11 14:00:14 1 @HEV7 $-829,@HEV7,2017-09-11 14:00:14,61.525,2017-09-12 14:05:00,59.45,0.0349032800673,0.0349032800673,Open,1.0,-829.0,2.5,-2 days +23:55:14.000000000,-1445.0
