rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-02-22 16:47:33 1 @NEH7 $9,@NEH7,2017-02-22 16:47:33,0.7183,2017-02-22 17:00:00,0.7184,-0.000139198218263,0.000139198218263,Open,1.0,9.0,2.5,-1 days +23:47:33.000000000,-13.0
ctwo opened: 2017-02-22 14:17:40 1 @SK7 $-25,@SK7,2017-02-22 14:17:40,1033.0,2017-02-22 14:20:00,1033.5,-0.000483792936623,0.000483792936623,Open,-1.0,-25.0,2.5,-1 days +23:57:40.000000000,-3.0
ctwo opened: 2017-02-22 16:47:30 1 QHGK7 $49,QHGK7,2017-02-22 16:47:30,274.8,2017-02-22 17:00:00,274.6,0.000728332119446,0.000728332119446,Open,-1.0,49.0,2.5,-1 days +23:47:30.000000000,-13.0
ctwo opened: 2017-02-22 14:17:39 3 @CK7 $74,@CK7,2017-02-22 14:17:39,377.75,2017-02-22 14:20:00,378.25,-0.00132187706543,0.00132187706543,Open,1.0,74.0,7.5,-1 days +23:57:39.000000000,-3.0
ctwo opened: 2017-02-22 16:47:28 1 @EUH7 $181,@EUH7,2017-02-22 16:47:28,1.0564,2017-02-22 17:00:00,1.05785,-0.00137070473129,0.00137070473129,Open,1.0,181.0,2.5,-1 days +23:47:28.000000000,-13.0
ctwo opened: 2017-02-22 14:04:00 1 @GFH7 $87,@GFH7,2017-02-22 14:04:00,124.925,2017-02-22 14:05:00,125.1,-0.00139888089528,0.00139888089528,Open,1.0,87.0,2.5,-1 days +23:59:00.000000000,-1.0
ctwo opened: 2017-02-22 14:17:41 1 @SMK7 $-50,@SMK7,2017-02-22 14:17:41,339.0,2017-02-22 14:20:00,339.5,-0.00147275405007,0.00147275405007,Open,-1.0,-50.0,2.5,-1 days +23:57:41.000000000,-3.0
ctwo opened: 2017-02-22 14:17:43 2 @WK7 $75,@WK7,2017-02-22 14:17:43,455.25,2017-02-22 14:20:00,456.0,-0.00164473684211,0.00164473684211,Open,1.0,75.0,5.0,-1 days +23:57:43.000000000,-3.0
ctwo opened: 2017-02-22 14:17:38 2 @BOK7 $-72,@BOK7,2017-02-22 14:17:38,33.06,2017-02-22 14:20:00,33.0,0.00181818181818,0.00181818181818,Open,1.0,-72.0,5.0,-1 days +23:57:38.000000000,-3.0
ctwo opened: 2017-02-22 16:47:36 1 QPLJ7 $-144,QPLJ7,2017-02-22 16:47:36,1005.6,2017-02-22 17:00:00,1002.7,0.00289219108407,0.00289219108407,Open,1.0,-144.0,2.5,-1 days +23:47:36.000000000,-13.0
ctwo opened: 2017-02-22 16:47:29 1 QGCJ7 $-500,QGCJ7,2017-02-22 16:47:29,1238.3,2017-02-22 17:00:00,1233.3,0.00405416362604,0.00405416362604,Open,1.0,-500.0,2.5,-1 days +23:47:29.000000000,-13.0
ctwo opened: 2017-02-22 16:47:31 1 QHOJ7 $348,QHOJ7,2017-02-22 16:47:31,1.6474,2017-02-22 17:00:00,1.6391,0.00506375449942,0.00506375449942,Open,-1.0,348.0,2.5,-1 days +23:47:31.000000000,-13.0
ctwo opened: 2017-02-22 16:47:34 1 QNGJ7 $-150,QNGJ7,2017-02-22 16:47:34,2.716,2017-02-22 17:00:00,2.701,0.00555349870418,0.00555349870418,Open,1.0,-150.0,2.5,-1 days +23:47:34.000000000,-13.0
ctwo opened: 2017-02-22 16:47:27 1 QCLJ7 $339,QCLJ7,2017-02-22 16:47:27,53.93,2017-02-22 17:00:00,53.59,0.00634446725135,0.00634446725135,Open,-1.0,339.0,2.5,-1 days +23:47:27.000000000,-13.0
