rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-17 16:46:18 2.0 HO20170831 $-58,HO20170831,HO,HO,2017-08-17 16:46:18,1.5813,2017-08-17 17:00:00,1.582,-0.000442477876106,0.000442477876106,Open,-1.0,-58.0,5.0,-14.0
ib: 2017-08-17 16:46:06 4.0 ZN20170920 $-437,ZN20170920,ZN,TY,2017-08-17 16:46:06,126.828125,2017-08-17 17:00:00,126.71875,0.000863131935882,0.000863131935882,Open,1.0,-437.0,10.0,-14.0
ib: 2017-08-17 16:46:12 2.0 JPY20170918 $-225,JPY20170918,JPY,JY,2017-08-17 16:46:12,0.9138,2017-08-17 17:00:00,0.9129,0.000985869208018,0.000985869208018,Open,1.0,-225.0,5.0,-14.0
ib: 2017-08-17 16:46:10 2.0 CHF20170918 $-275,CHF20170918,CHF,SF,2017-08-17 16:46:10,1.0403,2017-08-17 17:00:00,1.0414,-0.00105627040522,0.00105627040522,Open,-1.0,-275.0,5.0,-14.0
ib: 2017-08-17 16:46:17 2.0 RB20170929 $184,RB20170929,RB,RB,2017-08-17 16:46:17,1.4971,2017-08-17 17:00:00,1.4949,0.00147167034584,0.00147167034584,Open,-1.0,184.0,5.0,-14.0
ib: 2017-08-17 16:46:18 2.0 ES20170915 $-375,ES20170915,ES,ES,2017-08-17 16:46:18,2425.75,2017-08-17 17:00:00,2429.5,-0.00154352747479,0.00154352747479,Open,-1.0,-375.0,5.0,-14.0
ib: 2017-08-17 16:46:02 2.0 CL20170920 $-240,CL20170920,CL,CL,2017-08-17 16:46:02,47.12,2017-08-17 17:00:00,47.24,-0.00254022015241,0.00254022015241,Open,-1.0,-240.0,5.0,-14.0
ib: 2017-08-17 16:46:20 2.0 NG20170927 $-200,NG20170927,NG,NG,2017-08-17 16:46:20,2.956,2017-08-17 17:00:00,2.966,-0.00337154416723,0.00337154416723,Open,-1.0,-200.0,5.0,-14.0
ib: 2017-08-17 16:46:16 8.0 MXP20170918 $-1000,MXP20170918,MXP,MP,2017-08-17 16:46:16,0.05575,2017-08-17 17:00:00,0.056,-0.00446428571429,0.00446428571429,Open,-1.0,-1000.0,20.0,-14.0
ib: 2017-08-17 16:46:04 2.0 HG20170927 $-1499,HG20170927,HG,HG,2017-08-17 16:46:04,290.8,2017-08-17 17:00:00,293.8,-0.0102110279101,0.0102110279101,Open,-1.0,-1499.0,5.0,-14.0
