rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-11-28 13:56:02 2.0 @TUZ6 $31,@TUZ6,2016-11-28 13:56:02,108.648438,2016-11-28 17:00:00,108.65625,-7.18964624678e-05,7.18964624678e-05,Close,1.0,31.0,5.0,-1 days +20:56:02.000000000,-184.0
ctwo: 2016-11-28 13:56:04 1.0 @TYZ6 $15,@TYZ6,2016-11-28 13:56:04,125.625,2016-11-28 17:00:00,125.640625,-0.000124362641463,0.000124362641463,Close,1.0,15.0,2.5,-1 days +20:56:04.000000000,-184.0
ctwo: 2016-11-28 13:56:03 2 @TUZ6 $62,@TUZ6,2016-11-28 13:56:03,108.64063,2016-11-28 17:00:00,108.65625,-0.00014375611159,0.00014375611159,Open,1.0,62.0,5.0,-1 days +20:56:03.000000000,-184.0
ctwo: 2016-11-28 13:55:56 1 @EUZ6 $-31,@EUZ6,2016-11-28 13:55:56,1.0602,2016-11-28 17:00:00,1.06045,-0.000235748974492,0.000235748974492,Open,-1.0,-31.0,2.5,-1 days +20:55:56.000000000,-185.0
ctwo: 2016-11-28 13:55:56 1.0 @EUZ6 $-31,@EUZ6,2016-11-28 13:55:56,1.0602,2016-11-28 17:00:00,1.06045,-0.000235748974492,0.000235748974492,Close,-1.0,-31.0,2.5,-1 days +20:55:56.000000000,-185.0
ctwo: 2016-11-28 13:56:04 1 @TYZ6 $31,@TYZ6,2016-11-28 13:56:04,125.60938,2016-11-28 17:00:00,125.640625,-0.00024868548688,0.00024868548688,Open,1.0,31.0,2.5,-1 days +20:56:04.000000000,-184.0
ctwo: 2016-11-28 13:55:59 1.0 @JYZ6 $-62,@JYZ6,2016-11-28 13:55:59,0.008918,2016-11-28 17:00:00,0.008913,0.000560978346236,0.000560978346236,Close,1.0,-62.0,2.5,-1 days +20:55:59.000000000,-185.0
ctwo: 2016-11-28 13:55:55 1 @CH7 $-12,@CH7,2016-11-28 13:55:55,358.0,2016-11-28 14:20:00,358.25,-0.000697836706211,0.000697836706211,Open,-1.0,-12.0,2.5,-1 days +23:35:55.000000000,-25.0
ctwo: 2016-11-28 13:55:54 1.0 @CH7 $-12,@CH7,2016-11-28 13:55:54,358.0,2016-11-28 14:20:00,358.25,-0.000697836706211,0.000697836706211,Close,-1.0,-12.0,2.5,-1 days +23:35:54.000000000,-25.0
ctwo: 2016-11-28 13:56:00 1 @JYZ6 $-87,@JYZ6,2016-11-28 13:56:00,0.00892,2016-11-28 17:00:00,0.008913,0.00078536968473,0.00078536968473,Open,1.0,-87.0,2.5,-1 days +20:56:00.000000000,-184.0
ctwo: 2016-11-28 13:55:59 1 QHGH7 $-75,QHGH7,2016-11-28 13:55:59,266.75,2016-11-28 17:00:00,267.05,-0.00112338513387,0.00112338513387,Open,-1.0,-75.0,2.5,-1 days +20:55:59.000000000,-185.0
ctwo: 2016-11-28 13:55:58 1.0 QHGH7 $-75,QHGH7,2016-11-28 13:55:58,266.75,2016-11-28 17:00:00,267.05,-0.00112338513387,0.00112338513387,Close,-1.0,-75.0,2.5,-1 days +20:55:58.000000000,-185.0
ctwo: 2016-11-28 13:56:05 1.0 @WH7 $37,@WH7,2016-11-28 13:56:05,417.25,2016-11-28 14:20:00,416.5,0.00180072028812,0.00180072028812,Close,-1.0,37.0,2.5,-1 days +23:36:05.000000000,-24.0
