rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-07-21 16:48:22 14.0 ZT20170929 $0,ZT20170929,ZT,TU,2017-07-21 16:48:22,108.1640625,2017-07-21 17:00:00,108.1640625,0.0,0.0,Open,-1.0,0.0,35.0,-12.0
ib: 2017-07-21 16:48:31 2.0 NZD20170918 $0,NZD20170918,NZD,NE,2017-07-21 16:48:31,0.7449,2017-07-21 17:00:00,0.7449,0.0,0.0,Open,-1.0,0.0,5.0,-12.0
ib: 2017-07-21 16:48:49 2.0 ES20170915 $-25,ES20170915,ES,ES,2017-07-21 16:48:49,2469.25,2017-07-21 17:00:00,2469.5,-0.000101235067827,0.000101235067827,Open,-1.0,-25.0,5.0,-12.0
ib: 2017-07-21 16:48:14 2.0 EMD20170915 $-40,EMD20170915,EMD,EMD,2017-07-21 16:48:14,1773.2,2017-07-21 17:00:00,1773.4,-0.000112777715124,0.000112777715124,Open,-1.0,-40.0,5.0,-12.0
ib: 2017-07-21 16:48:39 8.0 ZF20170929 $-125,ZF20170929,ZF,FV,2017-07-21 16:48:39,118.2421875,2017-07-21 17:00:00,118.2578125,-0.000132126577261,0.000132126577261,Open,-1.0,-125.0,20.0,-12.0
ib: 2017-07-21 16:48:47 2.0 YM20170915 $-30,YM20170915,YM,YM,2017-07-21 16:48:47,21521.0,2017-07-21 17:00:00,21518.0,0.000139418161539,0.000139418161539,Open,1.0,-30.0,5.0,-12.0
ib: 2017-07-21 16:48:46 2.0 NQ20170915 $50,NQ20170915,NQ,NQ,2017-07-21 16:48:46,5920.0,2017-07-21 17:00:00,5918.75,0.000211193241816,0.000211193241816,Open,-1.0,50.0,5.0,-12.0
ib: 2017-07-21 16:48:25 4.0 ZN20170920 $-125,ZN20170920,ZN,TY,2017-07-21 16:48:25,126.28125,2017-07-21 17:00:00,126.3125,-0.000247402276101,0.000247402276101,Open,-1.0,-125.0,10.0,-12.0
ib: 2017-07-21 13:59:39 2.0 GF20170831 $-49,GF20170831,GF,FC,2017-07-21 13:59:39,152.9,2017-07-21 14:05:00,152.95,-0.000326904217064,0.000326904217064,Open,-1.0,-49.0,5.0,-6.0
ib: 2017-07-21 16:48:18 2.0 CAD20170919 $-89,CAD20170919,CAD,CD,2017-07-21 16:48:18,0.7981,2017-07-21 17:00:00,0.79855,-0.000563521382506,0.000563521382506,Open,-1.0,-89.0,5.0,-12.0
ib: 2017-07-21 16:48:27 2.0 HO20170831 $75,HO20170831,HO,HO,2017-07-21 16:48:27,1.5191,2017-07-21 17:00:00,1.52,-0.000592105263158,0.000592105263158,Open,1.0,75.0,5.0,-12.0
ib: 2017-07-21 14:12:55 2.0 ZM20171214 $-39,ZM20171214,ZM,SM,2017-07-21 14:12:55,336.6,2017-07-21 14:20:00,336.8,-0.000593824228028,0.000593824228028,Open,-1.0,-39.0,5.0,-8.0
ib: 2017-07-21 16:48:21 2.0 HG20170927 $99,HG20170927,HG,HG,2017-07-21 16:48:21,272.45,2017-07-21 17:00:00,272.25,0.000734618916437,0.000734618916437,Open,-1.0,99.0,5.0,-12.0
ib: 2017-07-21 16:48:29 2.0 PL20171027 $-79,PL20171027,PL,PL,2017-07-21 16:48:29,936.6,2017-07-21 17:00:00,937.4,-0.000853424365266,0.000853424365266,Open,-1.0,-79.0,5.0,-12.0
ib: 2017-07-21 14:12:49 4.0 ZL20171214 $-72,ZL20171214,ZL,BO,2017-07-21 14:12:49,34.24,2017-07-21 14:20:00,34.27,-0.000875401225562,0.000875401225562,Open,-1.0,-72.0,10.0,-8.0
ib: 2017-07-21 16:48:45 6.0 MXP20170918 $-150,MXP20170918,MXP,MP,2017-07-21 16:48:45,0.05618,2017-07-21 17:00:00,0.05623,-0.000889205050685,0.000889205050685,Open,-1.0,-150.0,15.0,-12.0
