rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-01-06 16:43:37 2 @TUH7 $-31,@TUH7,2017-01-06 16:43:37,108.28125,2017-01-06 17:00:00,108.2890625,-7.21448668927e-05,7.21448668927e-05,Open,-1.0,-31.0,5.0,-1 days +23:43:37.000000000,-17.0
ctwo opened: 2017-01-06 16:43:38 1 @TYH7 $-31,@TYH7,2017-01-06 16:43:38,124.375,2017-01-06 17:00:00,124.40625,-0.000251193167546,0.000251193167546,Open,-1.0,-31.0,2.5,-1 days +23:43:38.000000000,-17.0
ctwo opened: 2017-01-06 16:43:36 1 @JYH7 $43,@JYH7,2017-01-06 16:43:36,0.00857,2017-01-06 17:00:00,0.0085665,0.000408568260083,0.000408568260083,Open,-1.0,43.0,2.5,-1 days +23:43:36.000000000,-17.0
ctwo opened: 2017-01-06 16:43:35 1 QHGH7 $-199,QHGH7,2017-01-06 16:43:35,253.8,2017-01-06 17:00:00,254.6,-0.00314218381775,0.00314218381775,Open,-1.0,-199.0,2.5,-1 days +23:43:35.000000000,-17.0
ctwo opened: 2017-01-06 08:08:48 1 @EUH7 $737,@EUH7,2017-01-06 08:08:48,1.062,2017-01-06 17:00:00,1.0561,0.00558659217877,0.00558659217877,Open,-1.0,737.0,2.5,-1 days +15:08:48.000000000,-532.0
ctwo opened: 2017-01-06 16:43:35 1 QCLG7 $-310,QCLG7,2017-01-06 16:43:35,53.68,2017-01-06 17:00:00,53.99,-0.00574180403778,0.00574180403778,Open,-1.0,-310.0,2.5,-1 days +23:43:35.000000000,-17.0
ctwo opened: 2017-01-06 08:08:53 1 @WH7 $187,@WH7,2017-01-06 08:08:53,427.0,2017-01-06 14:20:00,423.25,0.00886001181335,0.00886001181335,Open,-1.0,187.0,2.5,-1 days +17:48:53.000000000,-372.0
ctwo opened: 2017-01-06 08:08:47 1 @CH7 $-187,@CH7,2017-01-06 08:08:47,361.75,2017-01-06 14:20:00,358.0,0.0104748603352,0.0104748603352,Open,1.0,-187.0,2.5,-1 days +17:48:47.000000000,-372.0
ctwo opened: 2017-01-06 08:08:49 1 QNGH7 $399,QNGH7,2017-01-06 08:08:49,3.248,2017-01-06 17:00:00,3.288,-0.0121654501217,0.0121654501217,Open,1.0,399.0,2.5,-1 days +15:08:49.000000000,-532.0
ctwo opened: 2017-01-06 08:08:50 1 @SMH7 $500,@SMH7,2017-01-06 08:08:50,316.3,2017-01-06 14:20:00,311.3,0.0160616768391,0.0160616768391,Open,-1.0,500.0,2.5,-1 days +17:48:50.000000000,-372.0
