rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-08-24 16:47:15 1 @TYU7 $0,@TYU7,2017-08-24 16:47:15,126.6875,2017-08-24 17:00:00,126.6875,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:47:15.000000000,-13.0
ctwo opened: 2017-08-24 16:47:15 2 @TUU7 $31,@TUU7,2017-08-24 16:47:15,108.21094,2017-08-24 17:00:00,108.21875,-7.21686399077e-05,7.21686399077e-05,Open,1.0,31.0,5.0,-1 days +23:47:15.000000000,-13.0
ctwo opened: 2017-08-24 16:47:11 1 @JYU7 $12,@JYU7,2017-08-24 16:47:11,0.00914,2017-08-24 17:00:00,0.009141,-0.00010939722131,0.00010939722131,Open,1.0,12.0,2.5,-1 days +23:47:11.000000000,-13.0
ctwo opened: 2017-08-24 14:12:19 1 @SMZ7 $10,@SMZ7,2017-08-24 14:12:19,301.0,2017-08-24 14:20:00,300.9,0.00033233632436,0.00033233632436,Open,-1.0,10.0,2.5,-1 days +23:52:19.000000000,-8.0
ctwo opened: 2017-08-24 16:47:05 1 @EUU7 $-62,@EUU7,2017-08-24 16:47:05,1.1813,2017-08-24 17:00:00,1.1818,-0.000423083432053,0.000423083432053,Open,-1.0,-62.0,2.5,-1 days +23:47:05.000000000,-13.0
ctwo opened: 2017-08-24 16:47:09 1 @ESU7 $62,@ESU7,2017-08-24 16:47:09,2442.0,2017-08-24 17:00:00,2440.75,0.000512137662604,0.000512137662604,Open,-1.0,62.0,2.5,-1 days +23:47:09.000000000,-13.0
ctwo opened: 2017-08-24 16:47:13 1 QNGV7 $-20,QNGV7,2017-08-24 16:47:13,2.98,2017-08-24 17:00:00,2.982,-0.000670690811536,0.000670690811536,Open,-1.0,-20.0,2.5,-1 days +23:47:13.000000000,-13.0
ctwo opened: 2017-08-24 16:47:10 1 QHGZ7 $62,QHGZ7,2017-08-24 16:47:10,305.9,2017-08-24 17:00:00,305.65,0.000817929003762,0.000817929003762,Open,-1.0,62.0,2.5,-1 days +23:47:10.000000000,-13.0
ctwo opened: 2017-08-24 16:47:08 1 @EMDU7 $210,@EMDU7,2017-08-24 16:47:08,1702.9,2017-08-24 17:00:00,1700.8,0.0012347130762,0.0012347130762,Open,-1.0,210.0,2.5,-1 days +23:47:08.000000000,-13.0
ctwo opened: 2017-08-24 14:12:17 1 @CZ7 $-37,@CZ7,2017-08-24 14:12:17,355.5,2017-08-24 14:20:00,356.25,-0.00210526315789,0.00210526315789,Open,-1.0,-37.0,2.5,-1 days +23:52:17.000000000,-8.0
ctwo opened: 2017-08-24 14:12:20 1 @WZ7 $-50,@WZ7,2017-08-24 14:12:20,433.5,2017-08-24 14:20:00,434.5,-0.00230149597238,0.00230149597238,Open,-1.0,-50.0,2.5,-1 days +23:52:20.000000000,-8.0
