rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-05-04 08:39:06 1 @TUM7 $0,@TUM7,2017-05-04 08:39:06,108.19531,2017-05-04 17:00:00,108.21875,-0.000216598325152,0.000216598325152,Open,0.0,0.0,2.5,-1 days +15:39:06.000000000,-501.0
ctwo opened: 2017-05-04 08:39:06 1 @TYM7 $0,@TYM7,2017-05-04 08:39:06,125.14063,2017-05-04 17:00:00,125.171875,-0.000249616776932,0.000249616776932,Open,0.0,0.0,2.5,-1 days +15:39:06.000000000,-501.0
ctwo closed: 2017-05-04 14:15:15 1.0 @SMN7 $-10,@SMN7,2017-05-04 14:15:15,318.5,2017-05-04 14:20:00,318.6,-0.000313873195229,0.000313873195229,Close,-1.0,-10.0,2.5,-1 days +23:55:15.000000000,-5.0
ctwo closed: 2017-05-04 14:15:16 1.0 @WN7 $-12,@WN7,2017-05-04 14:15:16,437.5,2017-05-04 14:20:00,437.75,-0.000571102227299,0.000571102227299,Close,-1.0,-12.0,2.5,-1 days +23:55:16.000000000,-5.0
ctwo closed: 2017-05-04 14:15:14 1.0 @CN7 $12,@CN7,2017-05-04 14:15:14,366.75,2017-05-04 14:20:00,366.5,0.000682128240109,0.000682128240109,Close,-1.0,12.0,2.5,-1 days +23:55:14.000000000,-5.0
ctwo opened: 2017-05-04 08:39:03 1 @ESM7 $0,@ESM7,2017-05-04 08:39:03,2388.5,2017-05-04 17:00:00,2385.5,0.00125759798784,0.00125759798784,Open,0.0,0.0,2.5,-1 days +15:39:03.000000000,-501.0
ctwo opened: 2017-05-04 08:39:03 1 QHGN7 $0,QHGN7,2017-05-04 08:39:03,250.7,2017-05-04 17:00:00,251.15,-0.0017917579136,0.0017917579136,Open,0.0,0.0,2.5,-1 days +15:39:03.000000000,-501.0
ctwo opened: 2017-05-04 08:39:02 1 @EMDM7 $0,@EMDM7,2017-05-04 08:39:02,1730.0,2017-05-04 17:00:00,1722.6,0.00429583188204,0.00429583188204,Open,0.0,0.0,2.5,-1 days +15:39:02.000000000,-501.0
ctwo opened: 2017-05-04 08:39:04 1 @JYM7 $0,@JYM7,2017-05-04 08:39:04,0.00887,2017-05-04 17:00:00,0.0089085,-0.0043217152158,0.0043217152158,Open,0.0,0.0,2.5,-1 days +15:39:04.000000000,-501.0
ctwo opened: 2017-05-04 08:39:01 1 @EUM7 $0,@EUM7,2017-05-04 08:39:01,1.0945,2017-05-04 17:00:00,1.1,-0.005,0.005,Open,0.0,0.0,2.5,-1 days +15:39:01.000000000,-501.0
ctwo opened: 2017-05-04 08:39:04 1 QNGM7 $0,QNGM7,2017-05-04 08:39:04,3.241,2017-05-04 17:00:00,3.186,0.0172630257376,0.0172630257376,Open,0.0,0.0,2.5,-1 days +15:39:04.000000000,-501.0
ctwo opened: 2017-05-04 08:39:01 1 QCLM7 $0,QCLM7,2017-05-04 08:39:01,46.9,2017-05-04 17:00:00,45.52,0.030316344464,0.030316344464,Open,0.0,0.0,2.5,-1 days +15:39:01.000000000,-501.0
