rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-03 14:12:40 1.0 ZC20171214 $0,ZC20171214,ZC,C,2017-08-03 14:12:40,377.75,2017-08-03 14:20:00,377.75,0.0,0.0,Open,-1.0,0.0,2.5,-8.0
ib: 2017-08-03 16:48:04 1.0 NIY20170907 $0,NIY20170907,NIY,NIY,2017-08-03 16:48:04,19955.0,2017-08-03 17:00:00,19955.0,0.0,0.0,Open,-1.0,0.0,2.5,-12.0
ib: 2017-08-03 16:47:42 16.0 ZT20170929 $-250,ZT20170929,ZT,TU,2017-08-03 16:47:42,108.1875,2017-08-03 17:00:00,108.1953125,-7.22073795942e-05,7.22073795942e-05,Open,-1.0,-250.0,40.0,-13.0
ib: 2017-08-03 16:47:46 1.0 GC20171227 $-9,GC20171227,GC,GC,2017-08-03 16:47:46,1274.5,2017-08-03 17:00:00,1274.4,7.84682988072e-05,7.84682988072e-05,Open,1.0,-9.0,2.5,-13.0
ib: 2017-08-03 16:48:02 4.0 ZF20170929 $62,ZF20170929,ZF,FV,2017-08-03 16:48:02,118.359375,2017-08-03 17:00:00,118.34375,0.000132030631106,0.000132030631106,Open,-1.0,62.0,10.0,-12.0
ib: 2017-08-03 16:47:54 1.0 JPY20170918 $18,JPY20170918,JPY,JY,2017-08-03 16:47:54,0.9106,2017-08-03 17:00:00,0.91045,0.000164753693229,0.000164753693229,Open,-1.0,18.0,2.5,-13.0
ib: 2017-08-03 16:48:06 1.0 NQ20170915 $-25,NQ20170915,NQ,NQ,2017-08-03 16:48:06,5888.75,2017-08-03 17:00:00,5890.0,-0.000212224108659,0.000212224108659,Open,-1.0,-25.0,2.5,-12.0
ib: 2017-08-03 16:47:36 1.0 EMD20170915 $40,EMD20170915,EMD,EMD,2017-08-03 16:47:36,1745.8,2017-08-03 17:00:00,1746.2,-0.000229068835185,0.000229068835185,Open,1.0,40.0,2.5,-13.0
ib: 2017-08-03 16:47:44 4.0 ZN20170920 $187,ZN20170920,ZN,TY,2017-08-03 16:47:44,126.40625,2017-08-03 17:00:00,126.359375,0.000370965747496,0.000370965747496,Open,-1.0,187.0,10.0,-13.0
ib: 2017-08-03 16:47:50 1.0 NZD20170918 $-29,NZD20170918,NZD,NE,2017-08-03 16:47:50,0.743,2017-08-03 17:00:00,0.7433,-0.000403605542849,0.000403605542849,Open,-1.0,-29.0,2.5,-13.0
ib: 2017-08-03 13:59:52 1.0 LE20171031 $19,LE20171031,LE,LC,2017-08-03 13:59:52,114.875,2017-08-03 14:05:00,114.825,0.000435445242761,0.000435445242761,Open,-1.0,19.0,2.5,-6.0
ib: 2017-08-03 16:48:08 2.0 ES20170915 $125,ES20170915,ES,ES,2017-08-03 16:48:08,2470.5,2017-08-03 17:00:00,2471.75,-0.000505714574694,0.000505714574694,Open,1.0,125.0,5.0,-12.0
ib: 2017-08-03 16:47:40 2.0 GBP20170918 $-87,GBP20170918,GBP,BP,2017-08-03 16:47:40,1.316,2017-08-03 17:00:00,1.3153,0.000532197977648,0.000532197977648,Open,1.0,-87.0,5.0,-13.0
ib: 2017-08-03 14:12:42 1.0 ZW20170914 $-12,ZW20170914,ZW,W,2017-08-03 14:12:42,458.0,2017-08-03 14:20:00,457.75,0.000546149645003,0.000546149645003,Open,1.0,-12.0,2.5,-8.0
ib: 2017-08-03 14:12:44 1.0 ZS20171114 $-50,ZS20171114,ZS,S,2017-08-03 14:12:44,959.5,2017-08-03 14:20:00,960.5,-0.00104112441437,0.00104112441437,Open,-1.0,-50.0,2.5,-8.0
ib: 2017-08-03 16:47:52 1.0 CHF20170918 $-137,CHF20170918,CHF,SF,2017-08-03 16:47:52,1.0355,2017-08-03 17:00:00,1.0344,0.00106341840681,0.00106341840681,Open,1.0,-137.0,2.5,-13.0
ib: 2017-08-03 16:48:00 1.0 SI20170927 $-99,SI20170927,SI,SI,2017-08-03 16:48:00,1665.0,2017-08-03 17:00:00,1663.0,0.00120264582081,0.00120264582081,Open,1.0,-99.0,2.5,-12.0
ib: 2017-08-03 16:48:10 1.0 PA20170927 $110,PA20170927,PA,PA,2017-08-03 16:48:10,882.1,2017-08-03 17:00:00,881.0,0.00124858115778,0.00124858115778,Open,-1.0,110.0,2.5,-12.0
ib: 2017-08-03 16:47:38 1.0 ZB20170920 $218,ZB20170920,ZB,US,2017-08-03 16:47:38,155.21875,2017-08-03 17:00:00,155.0,0.00141129032258,0.00141129032258,Open,-1.0,218.0,2.5,-13.0
ib: 2017-08-03 14:12:38 4.0 ZL20171214 $-120,ZL20171214,ZL,BO,2017-08-03 14:12:38,33.85,2017-08-03 14:20:00,33.8,0.00147928994083,0.00147928994083,Open,1.0,-120.0,10.0,-8.0
ib: 2017-08-03 16:47:56 1.0 CL20170822 $100,CL20170822,CL,CL,2017-08-03 16:47:56,48.93,2017-08-03 17:00:00,49.03,-0.00203956761167,0.00203956761167,Open,1.0,100.0,2.5,-13.0
ib: 2017-08-03 16:47:58 1.0 NG20170829 $59,NG20170829,NG,NG,2017-08-03 16:47:58,2.794,2017-08-03 17:00:00,2.8,-0.00214285714286,0.00214285714286,Open,1.0,59.0,2.5,-13.0
ib: 2017-08-03 14:12:46 1.0 ZM20171214 $70,ZM20171214,ZM,SM,2017-08-03 14:12:46,311.9,2017-08-03 14:20:00,312.6,-0.0022392834293,0.0022392834293,Open,1.0,70.0,2.5,-8.0
ib: 2017-08-03 16:47:48 2.0 PL20171027 $229,PL20171027,PL,PL,2017-08-03 16:47:48,966.9,2017-08-03 17:00:00,964.6,0.00238440804479,0.00238440804479,Open,-1.0,229.0,5.0,-13.0
