rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo closed: 2017-09-14 16:49:30 1.0 @TUZ7 $0,@TUZ7,2017-09-14 16:49:30,108.070313,2017-09-14 17:00:00,108.0703125,4.62661736568e-09,4.62661736568e-09,Close,-1.0,0.0,2.5,-1 days +23:49:30.000000000,-11.0
ctwo opened: 2017-09-14 16:49:27 1 @EUZ7 $-18,@EUZ7,2017-09-14 16:49:27,1.1973,2017-09-14 17:00:00,1.19715,0.000125297581757,0.000125297581757,Open,1.0,-18.0,2.5,-1 days +23:49:27.000000000,-11.0
ctwo opened: 2017-09-13 18:21:05 1 @ESZ7 $25,@ESZ7,2017-09-13 18:21:05,2493.75,2017-09-14 17:00:00,2494.25,-0.000200461060439,0.000200461060439,Open,1.0,25.0,2.5,-1 days +01:21:05.000000000,-1359.0
ctwo opened: 2017-09-13 18:20:50 1 @EMDZ7 $39,@EMDZ7,2017-09-13 18:20:50,1746.7,2017-09-14 17:00:00,1747.1,-0.000228950832809,0.000228950832809,Open,1.0,39.0,2.5,-1 days +01:20:50.000000000,-1360.0
ctwo opened: 2017-09-14 16:49:31 1 @TYZ7 $62,@TYZ7,2017-09-14 16:49:31,126.46875,2017-09-14 17:00:00,126.40625,0.000494437577256,0.000494437577256,Open,-1.0,62.0,2.5,-1 days +23:49:31.000000000,-11.0
ctwo opened: 2017-09-14 14:13:42 1 @SMZ7 $20,@SMZ7,2017-09-14 14:13:42,312.9,2017-09-14 14:20:00,313.1,-0.000638773554775,0.000638773554775,Open,1.0,20.0,2.5,-1 days +23:53:42.000000000,-7.0
ctwo opened: 2017-09-14 16:49:28 1 QHGZ7 $-87,QHGZ7,2017-09-14 16:49:28,296.1,2017-09-14 17:00:00,295.75,0.00118343195266,0.00118343195266,Open,1.0,-87.0,2.5,-1 days +23:49:28.000000000,-11.0
ctwo opened: 2017-09-14 14:13:40 1 @CZ7 $25,@CZ7,2017-09-14 14:13:40,353.75,2017-09-14 14:20:00,354.25,-0.00141143260409,0.00141143260409,Open,1.0,25.0,2.5,-1 days +23:53:40.000000000,-7.0
ctwo opened: 2017-09-14 16:49:29 1 @JYZ7 $212,@JYZ7,2017-09-14 16:49:29,0.0091,2017-09-14 17:00:00,0.009083,0.00187162831664,0.00187162831664,Open,-1.0,212.0,2.5,-1 days +23:49:29.000000000,-11.0
ctwo closed: 2017-09-14 14:13:42 1.0 @WZ7 $49,@WZ7,2017-09-14 14:13:42,442.0,2017-09-14 14:20:00,443.0,-0.00225733634312,0.00225733634312,Close,1.0,49.0,2.5,-1 days +23:53:42.000000000,-7.0
