rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-08 14:16:16 2.0 ZL20170714 $0,ZL20170714,ZL,BO,2017-05-08 14:16:16,32.94,2017-05-08 14:20:00,32.94,0.0,0.0,Open,1.0,0.0,5.0,-4.0
ib: 2017-05-08 16:49:03 1.0 NQ20170616 $5,NQ20170616,NQ,NQ,2017-05-08 16:49:03,5655.25,2017-05-08 17:00:00,5655.5,-4.42047564318e-05,4.42047564318e-05,Open,1.0,5.0,2.5,-11.0
ib: 2017-05-08 16:49:07 5.0 ZT20170630 $-78,ZT20170630,ZT,TU,2017-05-08 16:49:07,108.1875,2017-05-08 17:00:00,108.1953125,-7.22073795942e-05,7.22073795942e-05,Open,-1.0,-78.0,12.5,-11.0
ib: 2017-05-08 16:48:19 1.0 YM20170616 $10,YM20170616,YM,YM,2017-05-08 16:48:19,20939.0,2017-05-08 17:00:00,20941.0,-9.55064228069e-05,9.55064228069e-05,Open,1.0,10.0,2.5,-12.0
ib: 2017-05-08 16:49:01 1.0 ES20170616 $12,ES20170616,ES,ES,2017-05-08 16:49:01,2394.75,2017-05-08 17:00:00,2395.0,-0.000104384133612,0.000104384133612,Open,1.0,12.0,2.5,-11.0
ib: 2017-05-08 16:48:53 2.0 CAD20170620 $19,CAD20170620,CAD,CD,2017-05-08 16:48:53,0.7306,2017-05-08 17:00:00,0.7307,-0.00013685507048,0.00013685507048,Open,1.0,19.0,5.0,-12.0
ib: 2017-05-08 16:48:59 1.0 GBP20170619 $12,GBP20170619,GBP,BP,2017-05-08 16:48:59,1.2956,2017-05-08 17:00:00,1.2958,-0.000154344806297,0.000154344806297,Open,1.0,12.0,2.5,-12.0
ib: 2017-05-08 16:48:51 1.0 NIY20170608 $22,NIY20170608,NIY,NIY,2017-05-08 16:48:51,19910.0,2017-05-08 17:00:00,19915.0,-0.000251067034898,0.000251067034898,Open,1.0,22.0,2.5,-12.0
ib: 2017-05-08 16:48:41 1.0 AUD20170619 $29,AUD20170619,AUD,AD,2017-05-08 16:48:41,0.7379,2017-05-08 17:00:00,0.7382,-0.000406393931184,0.000406393931184,Open,1.0,29.0,2.5,-12.0
ib: 2017-05-08 16:48:33 1.0 GC20170628 $-50,GC20170628,GC,GC,2017-05-08 16:48:33,1226.6,2017-05-08 17:00:00,1227.1,-0.000407464754299,0.000407464754299,Open,-1.0,-50.0,2.5,-12.0
ib: 2017-05-08 16:49:09 1.0 PL20170727 $19,PL20170727,PL,PL,2017-05-08 16:49:09,920.0,2017-05-08 17:00:00,919.6,0.000434971726838,0.000434971726838,Open,-1.0,19.0,2.5,-11.0
ib: 2017-05-08 16:48:45 3.0 ZF20170630 $-164,ZF20170630,ZF,FV,2017-05-08 16:48:45,117.9765625,2017-05-08 17:00:00,118.03125,-0.000463330685729,0.000463330685729,Open,-1.0,-164.0,7.5,-12.0
ib: 2017-05-08 16:48:47 1.0 SI20170727 $-39,SI20170727,SI,SI,2017-05-08 16:48:47,1625.0,2017-05-08 17:00:00,1625.8,-0.000492065444704,0.000492065444704,Open,-1.0,-39.0,2.5,-12.0
