rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2017-01-12 16:44:29 ctwo:117.929688 csi:117.859375 @FVH7,@FVH7,2017-01-12 16:44:29,117.929688,2017-01-11 20:00:00,117.859375,0.000596583852578,0.000596583852578,Close,0 days 20:44:29.000000000,0.864224537037
2017-01-12 16:44:29 ctwo:117.92969 csi:117.859375 @FVH7,@FVH7,2017-01-12 16:44:29,117.92969,2017-01-11 20:00:00,117.859375,0.000596600821954,0.000596600821954,Open,0 days 20:44:29.000000000,0.864224537037
2017-01-12 16:44:30 ctwo:1195.8 csi:1196.6 QGCG7,QGCG7,2017-01-12 16:44:30,1195.8,2017-01-11 20:00:00,1196.6,-0.000668560922614,0.000668560922614,Close,0 days 20:44:30.000000000,0.864236111111
2017-01-12 16:44:38 ctwo:124.90625 csi:124.8125 @TYH7,@TYH7,2017-01-12 16:44:38,124.90625,2017-01-11 20:00:00,124.8125,0.000751126690035,0.000751126690035,Open,0 days 20:44:38.000000000,0.864328703704
2017-01-12 16:44:37 ctwo:124.90625 csi:124.8125 @TYH7,@TYH7,2017-01-12 16:44:37,124.90625,2017-01-11 20:00:00,124.8125,0.000751126690035,0.000751126690035,Close,0 days 20:44:37.000000000,0.86431712963
2017-01-12 16:44:39 ctwo:152.59375 csi:152.8125 @USH7,@USH7,2017-01-12 16:44:39,152.59375,2017-01-11 20:00:00,152.8125,-0.00143149284254,0.00143149284254,Open,0 days 20:44:39.000000000,0.864340277778
2017-01-12 16:44:38 ctwo:152.59375 csi:152.8125 @USH7,@USH7,2017-01-12 16:44:38,152.59375,2017-01-11 20:00:00,152.8125,-0.00143149284254,0.00143149284254,Close,0 days 20:44:38.000000000,0.864328703704
2017-01-12 16:44:28 ctwo:2264.0 csi:2270.5 @ESH7,@ESH7,2017-01-12 16:44:28,2264.0,2017-01-11 20:00:00,2270.5,-0.00286280554944,0.00286280554944,Close,0 days 20:44:28.000000000,0.864212962963
2017-01-12 16:44:25 ctwo:1.2187 csi:1.2223 @BPH7,@BPH7,2017-01-12 16:44:25,1.2187,2017-01-11 20:00:00,1.2223,-0.00294526711937,0.00294526711937,Close,0 days 20:44:25.000000000,0.864178240741
2017-01-12 16:44:29 ctwo:2263.75 csi:2270.5 @ESH7,@ESH7,2017-01-12 16:44:29,2263.75,2017-01-11 20:00:00,2270.5,-0.00297291345519,0.00297291345519,Open,0 days 20:44:29.000000000,0.864224537037
2017-01-12 16:44:26 ctwo:1.2186 csi:1.2223 @BPH7,@BPH7,2017-01-12 16:44:26,1.2186,2017-01-11 20:00:00,1.2223,-0.0030270800949,0.0030270800949,Open,0 days 20:44:26.000000000,0.864189814815
2017-01-12 16:44:39 ctwo:19810.0 csi:19877.0 @YMH7,@YMH7,2017-01-12 16:44:39,19810.0,2017-01-11 20:00:00,19877.0,-0.00337072998944,0.00337072998944,Close,0 days 20:44:39.000000000,0.864340277778
2017-01-12 16:44:41 ctwo:19809.0 csi:19877.0 @YMH7,@YMH7,2017-01-12 16:44:41,19809.0,2017-01-11 20:00:00,19877.0,-0.00342103939226,0.00342103939226,Open,0 days 20:44:41.000000000,0.864363425926
2017-01-12 16:44:36 ctwo:980.8 csi:976.4 QPLJ7,QPLJ7,2017-01-12 16:44:36,980.8,2017-01-11 20:00:00,976.4,0.00450634985662,0.00450634985662,Close,0 days 20:44:36.000000000,0.864305555556
2017-01-12 16:44:27 ctwo:1676.1 csi:1684.9 @EMDH7,@EMDH7,2017-01-12 16:44:27,1676.1,2017-01-11 20:00:00,1684.9,-0.00522286189091,0.00522286189091,Close,0 days 20:44:27.000000000,0.864201388889
2017-01-12 16:44:28 ctwo:1675.9 csi:1684.9 @EMDH7,@EMDH7,2017-01-12 16:44:28,1675.9,2017-01-11 20:00:00,1684.9,-0.00534156329753,0.00534156329753,Open,0 days 20:44:28.000000000,0.864212962963
2017-01-12 16:44:32 ctwo:0.008735 csi:0.0086825 @JYH7,@JYH7,2017-01-12 16:44:32,0.008735,2017-01-11 20:00:00,0.0086825,0.0060466455514,0.0060466455514,Close,0 days 20:44:32.000000000,0.864259259259
2017-01-12 16:44:32 ctwo:0.00874 csi:0.0086825 @JYH7,@JYH7,2017-01-12 16:44:32,0.00874,2017-01-11 20:00:00,0.0086825,0.00662251655629,0.00662251655629,Open,0 days 20:44:32.000000000,0.864259259259
2017-01-12 16:44:35 ctwo:0.04551 csi:0.0452 @PXH7,@PXH7,2017-01-12 16:44:35,0.04551,2017-01-11 20:00:00,0.0452,0.00685840707965,0.00685840707965,Open,0 days 20:44:35.000000000,0.864293981481
2017-01-12 16:44:33 ctwo:0.04553 csi:0.0452 @PXH7,@PXH7,2017-01-12 16:44:33,0.04553,2017-01-11 20:00:00,0.0452,0.00730088495575,0.00730088495575,Close,0 days 20:44:33.000000000,0.864270833333
2017-01-12 16:44:36 ctwo:1.6409 csi:1.6197 QRBH7,QRBH7,2017-01-12 16:44:36,1.6409,2017-01-11 20:00:00,1.6197,0.013088843613,0.013088843613,Open,0 days 20:44:36.000000000,0.864305555556
2017-01-12 16:44:32 ctwo:1.6841 csi:1.6621 QHOH7,QHOH7,2017-01-12 16:44:32,1.6841,2017-01-11 20:00:00,1.6621,0.0132362673726,0.0132362673726,Open,0 days 20:44:32.000000000,0.864259259259
2017-01-12 16:44:27 ctwo:53.85 csi:53.06 QCLH7,QCLH7,2017-01-12 16:44:27,53.85,2017-01-11 20:00:00,53.06,0.0148888051263,0.0148888051263,Open,0 days 20:44:27.000000000,0.864201388889
2017-01-12 14:03:44 ctwo:127.525 csi:129.625 @GFH7,@GFH7,2017-01-12 14:03:44,127.525,2017-01-11 20:00:00,129.625,-0.0162005785921,0.0162005785921,Close,0 days 18:03:44.000000000,0.752592592593
2017-01-12 14:03:45 ctwo:127.5 csi:129.625 @GFH7,@GFH7,2017-01-12 14:03:45,127.5,2017-01-11 20:00:00,129.625,-0.016393442623,0.016393442623,Open,0 days 18:03:45.000000000,0.752604166667
2017-01-12 16:44:31 ctwo:266.85 csi:261.05 QHGH7,QHGH7,2017-01-12 16:44:31,266.85,2017-01-11 20:00:00,261.05,0.0222179659069,0.0222179659069,Open,0 days 20:44:31.000000000,0.864247685185
2017-01-12 16:44:31 ctwo:266.9 csi:261.05 QHGH7,QHGH7,2017-01-12 16:44:31,266.9,2017-01-11 20:00:00,261.05,0.0224095000958,0.0224095000958,Close,0 days 20:44:31.000000000,0.864247685185
2017-01-12 14:14:35 ctwo:1040.5 csi:1011.5 @SH7,@SH7,2017-01-12 14:14:35,1040.5,2017-01-11 20:00:00,1011.5,0.0286702916461,0.0286702916461,Open,0 days 18:14:35.000000000,0.760127314815
2017-01-12 14:14:34 ctwo:1040.75 csi:1011.5 @SH7,@SH7,2017-01-12 14:14:34,1040.75,2017-01-11 20:00:00,1011.5,0.0289174493327,0.0289174493327,Close,0 days 18:14:34.000000000,0.760115740741
2017-01-12 14:14:36 ctwo:328.1 csi:314.9 @SMH7,@SMH7,2017-01-12 14:14:36,328.1,2017-01-11 20:00:00,314.9,0.0419180692283,0.0419180692283,Open,0 days 18:14:36.000000000,0.760138888889
2017-01-12 14:14:36 ctwo:328.2 csi:314.9 @SMH7,@SMH7,2017-01-12 14:14:36,328.2,2017-01-11 20:00:00,314.9,0.0422356303588,0.0422356303588,Close,0 days 18:14:36.000000000,0.760138888889
