rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-08 14:13:11 2.0 ZS20171114 $0,ZS20171114,ZS,S,2017-08-08 14:13:11,973.25,2017-08-08 14:20:00,973.25,0.0,0.0,Open,1.0,0.0,5.0,-7.0
ib: 2017-08-08 16:46:33 2.0 CAD20170919 $9,CAD20170919,CAD,CD,2017-08-08 16:46:33,0.78995,2017-08-08 17:00:00,0.79,-6.32911392405e-05,6.32911392405e-05,Open,1.0,9.0,5.0,-14.0
ib: 2017-08-08 16:46:53 2.0 ES20170915 $-25,ES20170915,ES,ES,2017-08-08 16:46:53,2472.5,2017-08-08 17:00:00,2472.75,-0.00010110201193,0.00010110201193,Open,-1.0,-25.0,5.0,-14.0
ib: 2017-08-08 13:59:58 1.0 GF20170928 $12,GF20170928,GF,FC,2017-08-08 13:59:58,146.625,2017-08-08 14:05:00,146.65,-0.000170473917491,0.000170473917491,Open,1.0,12.0,2.5,-6.0
ib: 2017-08-08 16:46:47 2.0 NIY20170907 $45,NIY20170907,NIY,NIY,2017-08-08 16:46:47,19940.0,2017-08-08 17:00:00,19935.0,0.000250815149235,0.000250815149235,Open,-1.0,45.0,5.0,-14.0
ib: 2017-08-08 14:13:14 2.0 ZM20171214 $-19,ZM20171214,ZM,SM,2017-08-08 14:13:14,314.4,2017-08-08 14:20:00,314.3,0.000318167356029,0.000318167356029,Open,1.0,-19.0,5.0,-7.0
ib: 2017-08-08 16:46:49 2.0 NQ20170915 $-80,NQ20170915,NQ,NQ,2017-08-08 16:46:49,5916.0,2017-08-08 17:00:00,5918.0,-0.000337952010814,0.000337952010814,Open,-1.0,-80.0,5.0,-14.0
ib: 2017-08-08 16:46:51 8.0 MXP20170918 $-79,MXP20170918,MXP,MP,2017-08-08 16:46:51,0.05565,2017-08-08 17:00:00,0.05563,0.000359518245551,0.000359518245551,Open,1.0,-79.0,20.0,-14.0
ib: 2017-08-08 16:47:19 2.0 PA20170927 $-120,PA20170927,PA,PA,2017-08-08 16:47:19,899.0,2017-08-08 17:00:00,898.4,0.0006678539626,0.0006678539626,Open,1.0,-120.0,5.0,-13.0
ib: 2017-08-08 16:46:31 2.0 EMD20170915 $279,EMD20170915,EMD,EMD,2017-08-08 16:46:31,1748.3,2017-08-08 17:00:00,1746.9,0.000801419657679,0.000801419657679,Open,-1.0,279.0,5.0,-14.0
ib: 2017-08-08 16:46:39 2.0 JPY20170918 $-225,JPY20170918,JPY,JY,2017-08-08 16:46:39,0.90805,2017-08-08 17:00:00,0.90715,0.000992118172298,0.000992118172298,Open,1.0,-225.0,5.0,-14.0
ib: 2017-08-08 16:46:41 2.0 CL20170822 $-260,CL20170822,CL,CL,2017-08-08 16:46:41,49.04,2017-08-08 17:00:00,49.17,-0.00264388854993,0.00264388854993,Open,-1.0,-260.0,5.0,-14.0
ib: 2017-08-08 16:46:43 2.0 NG20170829 $160,NG20170829,NG,NG,2017-08-08 16:46:43,2.814,2017-08-08 17:00:00,2.822,-0.00283486888731,0.00283486888731,Open,1.0,160.0,5.0,-14.0
ib: 2017-08-08 16:46:37 2.0 GC20171227 $-880,GC20171227,GC,GC,2017-08-08 16:46:37,1267.0,2017-08-08 17:00:00,1262.6,0.00348487248535,0.00348487248535,Open,1.0,-880.0,5.0,-14.0
ib: 2017-08-08 16:46:45 2.0 SI20170927 $-609,SI20170927,SI,SI,2017-08-08 16:46:45,1645.0,2017-08-08 17:00:00,1638.9,0.00372200866435,0.00372200866435,Open,1.0,-609.0,5.0,-14.0
ib: 2017-08-08 16:46:53 2.0 RB20170831 $-1503,RB20170831,RB,RB,2017-08-08 16:46:53,1.6029,2017-08-08 17:00:00,1.6208,-0.011043928924,0.011043928924,Open,-1.0,-1503.0,5.0,-14.0
