rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-08-15 16:48:53 1 @EUU7 $-12,@EUU7,2017-08-15 16:48:53,1.17555,2017-08-15 17:00:00,1.17545,8.50738015228e-05,8.50738015228e-05,Open,1.0,-12.0,2.5,-1 days +23:48:53.000000000,-12.0
ctwo opened: 2017-08-15 16:48:56 4 @FVU7 $124,@FVU7,2017-08-15 16:48:56,118.23438,2017-08-15 17:00:00,118.265625,-0.000264193420531,0.000264193420531,Open,1.0,124.0,10.0,-1 days +23:48:56.000000000,-12.0
ctwo opened: 2017-08-15 16:48:55 1 @ESU7 $-37,@ESU7,2017-08-15 16:48:55,2464.5,2017-08-15 17:00:00,2463.75,0.000304414003044,0.000304414003044,Open,1.0,-37.0,2.5,-1 days +23:48:55.000000000,-12.0
ctwo opened: 2017-08-15 16:48:52 1 @BPU7 $-43,@BPU7,2017-08-15 16:48:52,1.2884,2017-08-15 17:00:00,1.2877,0.000543604876912,0.000543604876912,Open,1.0,-43.0,2.5,-1 days +23:48:52.000000000,-12.0
ctwo opened: 2017-08-15 16:49:01 1 @SFU7 $-74,@SFU7,2017-08-15 16:49:01,1.0304,2017-08-15 17:00:00,1.0298,0.000582637405321,0.000582637405321,Open,1.0,-74.0,2.5,-1 days +23:49:01.000000000,-11.0
ctwo opened: 2017-08-15 16:48:57 1 @JYU7 $-87,@JYU7,2017-08-15 16:48:57,0.00905,2017-08-15 17:00:00,0.009057,-0.000772882853042,0.000772882853042,Open,-1.0,-87.0,2.5,-1 days +23:48:57.000000000,-12.0
ctwo opened: 2017-08-15 16:49:03 1 @USU7 $-187,@USU7,2017-08-15 16:49:03,154.21875,2017-08-15 17:00:00,154.40625,-0.00121432908318,0.00121432908318,Open,-1.0,-187.0,2.5,-1 days +23:49:03.000000000,-11.0
ctwo opened: 2017-08-15 14:13:10 2 @CZ7 $49,@CZ7,2017-08-15 14:13:10,368.0,2017-08-15 14:20:00,368.5,-0.00135685210312,0.00135685210312,Open,1.0,49.0,5.0,-1 days +23:53:10.000000000,-7.0
ctwo opened: 2017-08-15 16:48:57 1 QNGV7 $109,QNGV7,2017-08-15 16:48:57,2.954,2017-08-15 17:00:00,2.965,-0.00370994940978,0.00370994940978,Open,1.0,109.0,2.5,-1 days +23:48:57.000000000,-12.0
ctwo opened: 2017-08-15 16:48:58 1 QPAU7 $-464,QPAU7,2017-08-15 16:48:58,887.4,2017-08-15 17:00:00,892.05,-0.00521271229191,0.00521271229191,Open,-1.0,-464.0,2.5,-1 days +23:48:58.000000000,-12.0
