rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-20 23:48:11 ctwo:97.735 csi:97.735 HXSZ6,HXSZ6,2016-10-20 23:48:11,97.735,2016-10-20 20:00:00,97.735,0.0,0.0,Close,0 days 03:48:11.000000000,0.158460648148
2016-10-20 23:48:02 ctwo:210.5 csi:210.5 @OZ6,@OZ6,2016-10-20 23:48:02,210.5,2016-10-20 20:00:00,210.5,0.0,0.0,Close,0 days 03:48:02.000000000,0.158356481481
2016-10-20 23:48:08 ctwo:109.08594 csi:109.09375 @TUZ6,@TUZ6,2016-10-20 23:48:08,109.08594,2016-10-20 20:00:00,109.09375,-7.1589802349e-05,7.1589802349e-05,Open,0 days 03:48:08.000000000,0.158425925926
2016-10-20 23:48:11 ctwo:98.31 csi:98.32 HTSZ6,HTSZ6,2016-10-20 23:48:11,98.31,2016-10-20 20:00:00,98.32,-0.000101708706265,0.000101708706265,Open,0 days 03:48:11.000000000,0.158460648148
2016-10-20 23:47:40 ctwo:0.7616 csi:0.7615 @ADZ6,@ADZ6,2016-10-20 23:47:40,0.7616,2016-10-20 20:00:00,0.7615,0.000131319763625,0.000131319763625,Open,0 days 03:47:40.000000000,0.158101851852
2016-10-20 23:48:09 ctwo:130.25 csi:130.28125 @TYZ6,@TYZ6,2016-10-20 23:48:09,130.25,2016-10-20 20:00:00,130.28125,-0.000239865675222,0.000239865675222,Close,0 days 03:48:09.000000000,0.1584375
2016-10-20 23:48:05 ctwo:976.0 csi:975.5 @SX6,@SX6,2016-10-20 23:48:05,976.0,2016-10-20 20:00:00,975.5,0.000512557662737,0.000512557662737,Open,0 days 03:48:05.000000000,0.158391203704
2016-10-20 23:48:07 ctwo:350.0 csi:350.2 TWV6,TWV6,2016-10-20 23:48:07,350.0,2016-10-20 20:00:00,350.2,-0.000571102227299,0.000571102227299,Open,0 days 03:48:07.000000000,0.158414351852
2016-10-20 23:47:45 ctwo:350.75 csi:351.0 @CZ6,@CZ6,2016-10-20 23:47:45,350.75,2016-10-20 20:00:00,351.0,-0.000712250712251,0.000712250712251,Close,0 days 03:47:45.000000000,0.158159722222
2016-10-20 23:47:55 ctwo:209.45 csi:209.6 QHGZ6,QHGZ6,2016-10-20 23:47:55,209.45,2016-10-20 20:00:00,209.6,-0.000715648854962,0.000715648854962,Open,0 days 03:47:55.000000000,0.158275462963
2016-10-20 23:48:09 ctwo:164.78125 csi:164.65625 @USZ6,@USZ6,2016-10-20 23:48:09,164.78125,2016-10-20 20:00:00,164.65625,0.000759157335358,0.000759157335358,Open,0 days 03:48:09.000000000,0.1584375
2016-10-20 23:48:04 ctwo:976.25 csi:975.5 @SX6,@SX6,2016-10-20 23:48:04,976.25,2016-10-20 20:00:00,975.5,0.000768836494106,0.000768836494106,Close,0 days 03:48:04.000000000,0.15837962963
2016-10-20 23:48:01 ctwo:4839.75 csi:4843.75 @NQZ6,@NQZ6,2016-10-20 23:48:01,4839.75,2016-10-20 20:00:00,4843.75,-0.000825806451613,0.000825806451613,Close,0 days 03:48:01.000000000,0.158344907407
2016-10-20 23:48:01 ctwo:4839.5 csi:4843.75 @NQZ6,@NQZ6,2016-10-20 23:48:01,4839.5,2016-10-20 20:00:00,4843.75,-0.000877419354839,0.000877419354839,Open,0 days 03:48:01.000000000,0.158344907407
2016-10-20 23:47:59 ctwo:531.75 csi:531.25 @MWZ6,@MWZ6,2016-10-20 23:47:59,531.75,2016-10-20 20:00:00,531.25,0.000941176470588,0.000941176470588,Close,0 days 03:47:59.000000000,0.158321759259
2016-10-20 23:48:09 ctwo:164.8125 csi:164.65625 @USZ6,@USZ6,2016-10-20 23:48:09,164.8125,2016-10-20 20:00:00,164.65625,0.000948946669197,0.000948946669197,Close,0 days 03:48:09.000000000,0.1584375
2016-10-20 23:47:45 ctwo:1.2249 csi:1.2262 @BPZ6,@BPZ6,2016-10-20 23:47:45,1.2249,2016-10-20 20:00:00,1.2262,-0.0010601859403,0.0010601859403,Open,0 days 03:47:45.000000000,0.158159722222
2016-10-20 23:48:01 ctwo:17300.0 csi:17280.0 @NKDZ6,@NKDZ6,2016-10-20 23:48:01,17300.0,2016-10-20 20:00:00,17280.0,0.00115740740741,0.00115740740741,Open,0 days 03:48:01.000000000,0.158344907407
2016-10-20 23:48:06 ctwo:305.0 csi:304.6 @SMZ6,@SMZ6,2016-10-20 23:48:06,305.0,2016-10-20 20:00:00,304.6,0.00131319763624,0.00131319763624,Open,0 days 03:48:06.000000000,0.158402777778
2016-10-20 23:47:47 ctwo:350.5 csi:351.0 @CZ6,@CZ6,2016-10-20 23:47:47,350.5,2016-10-20 20:00:00,351.0,-0.0014245014245,0.0014245014245,Open,0 days 03:47:47.000000000,0.15818287037
