rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-15 16:46:09 1.0 ZB20170621 $0,ZB20170621,ZB,US,2017-05-15 16:46:09,151.28125,2017-05-15 17:00:00,151.28125,0.0,0.0,Open,1.0,0.0,2.5,-14.0
ib: 2017-05-15 14:17:57 2.0 ZM20170714 $0,ZM20170714,ZM,SM,2017-05-15 14:17:57,312.5,2017-05-15 14:20:00,312.5,0.0,0.0,Open,-1.0,0.0,5.0,-3.0
ib: 2017-05-15 16:46:19 6.0 ZT20170630 $0,ZT20170630,ZT,TU,2017-05-15 16:46:19,108.2734375,2017-05-15 17:00:00,108.2734375,0.0,0.0,Open,-1.0,0.0,15.0,-14.0
ib: 2017-05-15 16:45:49 1.0 AUD20170619 $0,AUD20170619,AUD,AD,2017-05-15 16:45:49,0.7409,2017-05-15 17:00:00,0.7409,0.0,0.0,Open,1.0,0.0,2.5,-15.0
ib: 2017-05-15 16:46:07 1.0 EUR20170619 $6,EUR20170619,EUR,CU,2017-05-15 16:46:07,1.0995,2017-05-15 17:00:00,1.09955,-4.54731481061e-05,4.54731481061e-05,Open,1.0,6.0,2.5,-14.0
ib: 2017-05-15 16:45:41 1.0 GC20170628 $9,GC20170628,GC,GC,2017-05-15 16:45:41,1229.9,2017-05-15 17:00:00,1230.0,-8.13008130081e-05,8.13008130081e-05,Open,1.0,9.0,2.5,-15.0
ib: 2017-05-15 16:45:53 3.0 ZF20170630 $70,ZF20170630,ZF,FV,2017-05-15 16:45:53,118.2578125,2017-05-15 17:00:00,118.28125,-0.000198150594452,0.000198150594452,Open,1.0,70.0,7.5,-15.0
ib: 2017-05-15 16:45:35 1.0 CHF20170619 $24,CHF20170619,CHF,SF,2017-05-15 16:45:35,1.0055,2017-05-15 17:00:00,1.0057,-0.000198866461171,0.000198866461171,Open,1.0,24.0,2.5,-15.0
ib: 2017-05-15 16:46:11 1.0 GBP20170619 $18,GBP20170619,GBP,BP,2017-05-15 16:46:11,1.291,2017-05-15 17:00:00,1.2907,0.000232432013636,0.000232432013636,Open,-1.0,18.0,2.5,-14.0
ib: 2017-05-15 14:17:53 1.0 ZS20170714 $-12,ZS20170714,ZS,S,2017-05-15 14:17:53,965.5,2017-05-15 14:20:00,965.25,0.000259000259,0.000259000259,Open,1.0,-12.0,2.5,-3.0
ib: 2017-05-15 16:45:45 1.0 NZD20170619 $-19,NZD20170619,NZD,NE,2017-05-15 16:45:45,0.6873,2017-05-15 17:00:00,0.6871,0.000291078445641,0.000291078445641,Open,1.0,-19.0,2.5,-15.0
ib: 2017-05-15 16:46:13 1.0 ES20170616 $-37,ES20170616,ES,ES,2017-05-15 16:46:13,2399.25,2017-05-15 17:00:00,2398.5,0.000312695434647,0.000312695434647,Open,1.0,-37.0,2.5,-14.0
ib: 2017-05-15 16:45:39 2.0 ZN20170621 $93,ZN20170621,ZN,TY,2017-05-15 16:45:39,125.40625,2017-05-15 17:00:00,125.453125,-0.000373645534936,0.000373645534936,Open,1.0,93.0,5.0,-15.0
