rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-10-04 13:59:46 2.0 HE20171214 $0,HE20171214,HE,LH,2017-10-04 13:59:46,61.9,2017-10-04 14:05:00,61.9,0.0,0.0,Open,-1.0,0.0,5.0,-6.0
ib: 2017-10-04 16:46:23 2.0 SI20171227 $-9,SI20171227,SI,SI,2017-10-04 16:46:23,1662.5,2017-10-04 17:00:00,1662.4,6.01539942252e-05,6.01539942252e-05,Open,1.0,-9.0,5.0,-14.0
ib: 2017-10-04 16:46:35 2.0 EUR20171218 $-49,EUR20171218,EUR,CU,2017-10-04 16:46:35,1.18085,2017-10-04 17:00:00,1.18105,-0.000169340840777,0.000169340840777,Open,-1.0,-49.0,5.0,-14.0
ib: 2017-10-04 16:46:22 2.0 YM20171215 $-40,YM20171215,YM,YM,2017-10-04 16:46:22,22603.0,2017-10-04 17:00:00,22607.0,-0.000176936347149,0.000176936347149,Open,-1.0,-40.0,5.0,-14.0
ib: 2017-10-04 16:46:31 2.0 ES20171215 $-50,ES20171215,ES,ES,2017-10-04 16:46:31,2535.75,2017-10-04 17:00:00,2536.25,-0.00019714144899,0.00019714144899,Open,-1.0,-50.0,5.0,-14.0
ib: 2017-10-04 16:46:13 2.0 HO20171031 $-33,HO20171031,HO,HO,2017-10-04 16:46:13,1.7735,2017-10-04 17:00:00,1.7739,-0.000225491854107,0.000225491854107,Open,-1.0,-33.0,5.0,-14.0
ib: 2017-10-04 14:13:21 6.0 ZL20171214 $-35,ZL20171214,ZL,BO,2017-10-04 14:13:21,33.22,2017-10-04 14:20:00,33.23,-0.000300932891965,0.000300932891965,Open,-1.0,-35.0,15.0,-7.0
ib: 2017-10-04 16:46:19 8.0 ZF20171229 $-312,ZF20171229,ZF,FV,2017-10-04 16:46:19,117.546875,2017-10-04 17:00:00,117.5078125,0.000332424705804,0.000332424705804,Open,1.0,-312.0,20.0,-14.0
ib: 2017-10-04 16:46:33 2.0 JPY20171218 $-87,JPY20171218,JPY,JY,2017-10-04 16:46:33,0.89015,2017-10-04 17:00:00,0.8898,0.00039334681951,0.00039334681951,Open,1.0,-87.0,5.0,-14.0
ib: 2017-10-04 16:46:17 2.0 GBP20171218 $99,GBP20171218,GBP,BP,2017-10-04 16:46:17,1.3285,2017-10-04 17:00:00,1.3277,0.000602545755818,0.000602545755818,Open,-1.0,99.0,5.0,-14.0
ib: 2017-10-04 16:46:33 2.0 EMD20171215 $220,EMD20171215,EMD,EMD,2017-10-04 16:46:33,1815.9,2017-10-04 17:00:00,1814.8,0.000606127396958,0.000606127396958,Open,-1.0,220.0,5.0,-14.0
ib: 2017-10-04 16:46:27 4.0 ZN20171219 $-312,ZN20171219,ZN,TY,2017-10-04 16:46:27,125.40625,2017-10-04 17:00:00,125.328125,0.000623363670365,0.000623363670365,Open,1.0,-312.0,10.0,-14.0
ib: 2017-10-04 16:46:21 2.0 GC20171227 $-180,GC20171227,GC,GC,2017-10-04 16:46:21,1277.7,2017-10-04 17:00:00,1276.8,0.000704887218045,0.000704887218045,Open,1.0,-180.0,5.0,-14.0
ib: 2017-10-04 14:13:22 1.0 ZC20171214 $12,ZC20171214,ZC,C,2017-10-04 14:13:22,348.5,2017-10-04 14:20:00,348.25,0.000717875089734,0.000717875089734,Open,-1.0,12.0,2.5,-7.0
ib: 2017-10-04 16:46:04 2.0 NIY20171207 $-133,NIY20171207,NIY,NIY,2017-10-04 16:46:04,20650.0,2017-10-04 17:00:00,20665.0,-0.000725864989112,0.000725864989112,Open,-1.0,-133.0,5.0,-14.0
ib: 2017-10-04 14:13:18 2.0 ZS20171114 $100,ZS20171114,ZS,S,2017-10-04 14:13:18,959.25,2017-10-04 14:20:00,958.25,0.001043569006,0.001043569006,Open,-1.0,100.0,5.0,-7.0
ib: 2017-10-04 16:46:09 2.0 RB20171031 $184,RB20171031,RB,RB,2017-10-04 16:46:09,1.5827,2017-10-04 17:00:00,1.5805,0.00139196456817,0.00139196456817,Open,-1.0,184.0,5.0,-14.0
ib: 2017-10-04 16:46:29 2.0 ZB20171219 $-437,ZB20171219,ZB,US,2017-10-04 16:46:29,152.78125,2017-10-04 17:00:00,152.5625,0.00143383859074,0.00143383859074,Open,1.0,-437.0,5.0,-14.0
ib: 2017-10-04 16:46:07 2.0 NG20171027 $-119,NG20171027,NG,NG,2017-10-04 16:46:07,2.934,2017-10-04 17:00:00,2.94,-0.00204081632653,0.00204081632653,Open,-1.0,-119.0,5.0,-14.0
ib: 2017-10-04 16:46:11 2.0 PA20171227 $690,PA20171227,PA,PA,2017-10-04 16:46:11,923.1,2017-10-04 17:00:00,919.65,0.00375142717338,0.00375142717338,Open,-1.0,690.0,5.0,-14.0
