rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-07-25 14:12:55 4.0 ZL20171214 $0,ZL20171214,ZL,BO,2017-07-25 14:12:55,33.97,2017-07-25 14:20:00,33.97,0.0,0.0,Open,-1.0,0.0,10.0,-8.0
ib: 2017-07-25 16:46:40 6.0 MXP20170918 $0,MXP20170918,MXP,MP,2017-07-25 16:46:40,0.05577,2017-07-25 17:00:00,0.05577,0.0,0.0,Open,-1.0,0.0,15.0,-14.0
ib: 2017-07-25 16:46:26 14.0 ZT20170929 $-218,ZT20170929,ZT,TU,2017-07-25 16:46:26,108.0703125,2017-07-25 17:00:00,108.078125,-7.22856729796e-05,7.22856729796e-05,Open,-1.0,-218.0,35.0,-14.0
ib: 2017-07-25 16:46:24 2.0 HG20170927 $25,HG20170927,HG,HG,2017-07-25 16:46:24,284.7,2017-07-25 17:00:00,284.65,0.000175654312313,0.000175654312313,Open,-1.0,25.0,5.0,-14.0
ib: 2017-07-25 16:46:18 2.0 ZB20170920 $-62,ZB20170920,ZB,US,2017-07-25 16:46:18,152.59375,2017-07-25 17:00:00,152.625,-0.00020475020475,0.00020475020475,Open,-1.0,-62.0,5.0,-14.0
ib: 2017-07-25 13:59:55 2.0 LE20171031 $19,LE20171031,LE,LC,2017-07-25 13:59:55,112.8,2017-07-25 14:05:00,112.775,0.000221680336954,0.000221680336954,Open,-1.0,19.0,5.0,-6.0
ib: 2017-07-25 16:46:42 2.0 YM20170915 $-50,YM20170915,YM,YM,2017-07-25 16:46:42,21565.0,2017-07-25 17:00:00,21560.0,0.000231910946197,0.000231910946197,Open,1.0,-50.0,5.0,-14.0
ib: 2017-07-25 16:46:20 2.0 AUD20170918 $39,AUD20170918,AUD,AD,2017-07-25 16:46:20,0.7932,2017-07-25 17:00:00,0.7934,-0.000252079657172,0.000252079657172,Open,1.0,39.0,5.0,-14.0
ib: 2017-07-25 16:46:22 2.0 CAD20170919 $49,CAD20170919,CAD,CD,2017-07-25 16:46:22,0.80025,2017-07-25 17:00:00,0.8,0.0003125,0.0003125,Open,-1.0,49.0,5.0,-14.0
ib: 2017-07-25 16:46:28 4.0 ZN20170920 $-187,ZN20170920,ZN,TY,2017-07-25 16:46:28,125.53125,2017-07-25 17:00:00,125.578125,-0.000373273609556,0.000373273609556,Open,-1.0,-187.0,10.0,-14.0
ib: 2017-07-25 16:46:32 2.0 NZD20170918 $-59,NZD20170918,NZD,NE,2017-07-25 16:46:32,0.7408,2017-07-25 17:00:00,0.7411,-0.00040480367022,0.00040480367022,Open,-1.0,-59.0,5.0,-14.0
ib: 2017-07-25 16:46:44 2.0 ES20170915 $-125,ES20170915,ES,ES,2017-07-25 16:46:44,2475.25,2017-07-25 17:00:00,2474.0,0.000505254648343,0.000505254648343,Open,1.0,-125.0,5.0,-14.0
ib: 2017-07-25 16:46:16 2.0 EMD20170915 $200,EMD20170915,EMD,EMD,2017-07-25 16:46:16,1791.7,2017-07-25 17:00:00,1792.7,-0.000557817816701,0.000557817816701,Open,1.0,200.0,5.0,-14.0
ib: 2017-07-25 16:46:36 2.0 JPY20170918 $-125,JPY20170918,JPY,JY,2017-07-25 16:46:36,0.8953,2017-07-25 17:00:00,0.8958,-0.000558160303639,0.000558160303639,Open,-1.0,-125.0,5.0,-14.0
ib: 2017-07-25 16:47:06 2.0 PA20170927 $-100,PA20170927,PA,PA,2017-07-25 16:47:06,856.45,2017-07-25 17:00:00,856.95,-0.000583464612871,0.000583464612871,Open,-1.0,-100.0,5.0,-13.0
ib: 2017-07-25 16:46:34 2.0 CHF20170918 $-299,CHF20170918,CHF,SF,2017-07-25 16:46:34,1.0536,2017-07-25 17:00:00,1.0548,-0.00113765642776,0.00113765642776,Open,-1.0,-299.0,5.0,-14.0
ib: 2017-07-25 14:12:57 2.0 ZM20171214 $99,ZM20171214,ZM,SM,2017-07-25 14:12:57,325.4,2017-07-25 14:20:00,324.9,0.00153893505694,0.00153893505694,Open,-1.0,99.0,5.0,-8.0
ib: 2017-07-25 16:46:30 2.0 GC20171227 $-480,GC20171227,GC,GC,2017-07-25 16:46:30,1256.1,2017-07-25 17:00:00,1258.5,-0.00190703218117,0.00190703218117,Open,-1.0,-480.0,5.0,-14.0
ib: 2017-07-25 16:46:38 2.0 CL20170822 $-1200,CL20170822,CL,CL,2017-07-25 16:46:38,48.49,2017-07-25 17:00:00,47.89,0.0125287116308,0.0125287116308,Open,1.0,-1200.0,5.0,-14.0
