rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-06-02 16:45:28 12.0 ZT20170929 $0,ZT20170929,ZT,TU,2017-06-02 16:45:28,108.21875,2017-06-02 17:00:00,108.21875,0.0,0.0,Open,-1.0,0.0,30.0,-15.0
ib: 2017-06-02 16:45:48 4.0 CAD20170620 $19,CAD20170620,CAD,CD,2017-06-02 16:45:48,0.7412,2017-06-02 17:00:00,0.74125,-6.74536256324e-05,6.74536256324e-05,Open,1.0,19.0,10.0,-15.0
ib: 2017-06-02 16:45:30 4.0 ZN20170920 $-62,ZN20170920,ZN,TY,2017-06-02 16:45:30,126.625,2017-06-02 17:00:00,126.640625,-0.000123380629241,0.000123380629241,Open,-1.0,-62.0,10.0,-15.0
ib: 2017-06-02 16:45:46 8.0 ZF20170929 $-125,ZF20170929,ZF,FV,2017-06-02 16:45:46,118.453125,2017-06-02 17:00:00,118.46875,-0.000131891321551,0.000131891321551,Open,-1.0,-125.0,20.0,-15.0
ib: 2017-06-02 09:30:00 2.0 GF20170831 $25,GF20170831,GF,FC,2017-06-02 09:30:00,158.7,2017-06-02 14:05:00,158.725,-0.000157505118916,0.000157505118916,Open,1.0,25.0,5.0,-275.0
ib: 2017-06-02 16:45:57 2.0 HG20170727 $-25,HG20170727,HG,HG,2017-06-02 16:45:57,257.4,2017-06-02 17:00:00,257.45,-0.000194212468441,0.000194212468441,Open,-1.0,-25.0,5.0,-15.0
ib: 2017-06-02 16:45:40 2.0 SI20170727 $-50,SI20170727,SI,SI,2017-06-02 16:45:40,1752.0,2017-06-02 17:00:00,1752.5,-0.000285306704708,0.000285306704708,Open,-1.0,-50.0,5.0,-15.0
ib: 2017-06-02 16:45:26 2.0 JPY20170619 $100,JPY20170619,JPY,JY,2017-06-02 16:45:26,0.90605,2017-06-02 17:00:00,0.90565,0.000441671727489,0.000441671727489,Open,-1.0,100.0,5.0,-15.0
ib: 2017-06-02 16:45:40 2.0 HO20170630 $-84,HO20170630,HO,HO,2017-06-02 16:45:40,1.4858,2017-06-02 17:00:00,1.4848,0.00067349137931,0.00067349137931,Open,1.0,-84.0,5.0,-15.0
ib: 2017-06-02 16:45:52 2.0 GBP20170619 $-125,GBP20170619,GBP,BP,2017-06-02 16:45:52,1.2894,2017-06-02 17:00:00,1.2884,0.000776156473145,0.000776156473145,Open,1.0,-125.0,5.0,-15.0
