rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-02-03 16:47:47 1 @NEH7 $0,@NEH7,2017-02-03 16:47:47,0.7302,2017-02-03 17:00:00,0.7302,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:47:47.000000000,-13.0
ctwo opened: 2017-02-03 16:47:48 1 @NQH7 $-5,@NQH7,2017-02-03 16:47:48,5155.25,2017-02-03 17:00:00,5155.0,4.84966052376e-05,4.84966052376e-05,Open,1.0,-5.0,2.5,-1 days +23:47:48.000000000,-13.0
ctwo opened: 2017-02-03 16:47:38 1 @ADH7 $-9,@ADH7,2017-02-03 16:47:38,0.767,2017-02-03 17:00:00,0.7669,0.000130395097144,0.000130395097144,Open,1.0,-9.0,2.5,-1 days +23:47:38.000000000,-13.0
ctwo opened: 2017-02-03 16:47:40 1 QCLH7 $-10,QCLH7,2017-02-03 16:47:40,53.84,2017-02-03 17:00:00,53.83,0.000185770016719,0.000185770016719,Open,1.0,-10.0,2.5,-1 days +23:47:40.000000000,-13.0
ctwo opened: 2017-02-03 16:47:42 1 QHGH7 $-12,QHGH7,2017-02-03 16:47:42,261.65,2017-02-03 17:00:00,261.6,0.000191131498471,0.000191131498471,Open,1.0,-12.0,2.5,-1 days +23:47:42.000000000,-13.0
ctwo opened: 2017-02-03 16:47:49 1 QPAH7 $-20,QPAH7,2017-02-03 16:47:49,749.2,2017-02-03 17:00:00,749.0,0.000267022696929,0.000267022696929,Open,1.0,-20.0,2.5,-1 days +23:47:49.000000000,-13.0
ctwo opened: 2017-02-03 16:47:53 1 @YMH7 $-30,@YMH7,2017-02-03 16:47:53,19992.0,2017-02-03 17:00:00,19986.0,0.000300210147103,0.000300210147103,Open,1.0,-30.0,2.5,-1 days +23:47:53.000000000,-13.0
ctwo opened: 2017-02-03 14:03:17 1 @LEJ7 $-19,@LEJ7,2017-02-03 14:03:17,115.675,2017-02-03 14:05:00,115.625,0.000432432432432,0.000432432432432,Open,1.0,-19.0,2.5,-1 days +23:58:17.000000000,-2.0
ctwo opened: 2017-02-03 14:15:36 1 @SMH7 $20,@SMH7,2017-02-03 14:15:36,331.4,2017-02-03 14:20:00,331.6,-0.000603136308806,0.000603136308806,Open,1.0,20.0,2.5,-1 days +23:55:36.000000000,-5.0
ctwo opened: 2017-02-03 16:47:41 2 @FVH7 $171,@FVH7,2017-02-03 16:47:41,117.85156,2017-02-03 17:00:00,117.765625,0.000729712087037,0.000729712087037,Open,-1.0,171.0,5.0,-1 days +23:47:41.000000000,-13.0
ctwo opened: 2017-02-03 16:47:46 2 @PXH7 $-50,@PXH7,2017-02-03 16:47:46,0.04882,2017-02-03 17:00:00,0.04877,0.00102522042239,0.00102522042239,Open,1.0,-50.0,5.0,-1 days +23:47:46.000000000,-13.0
ctwo opened: 2017-02-03 16:47:52 1 @SFH7 $-137,@SFH7,2017-02-03 16:47:52,1.0093,2017-02-03 17:00:00,1.0082,0.00109105336243,0.00109105336243,Open,1.0,-137.0,2.5,-1 days +23:47:52.000000000,-13.0
ctwo opened: 2017-02-03 14:15:37 2 @WH7 $50,@WH7,2017-02-03 14:15:37,429.75,2017-02-03 14:20:00,430.25,-0.00116211504939,0.00116211504939,Open,1.0,50.0,5.0,-1 days +23:55:37.000000000,-5.0
ctwo opened: 2017-02-03 16:48:32 1 QHOH7 $-113,QHOH7,2017-02-03 16:48:32,1.6678,2017-02-03 17:00:00,1.6651,0.00162152423278,0.00162152423278,Open,1.0,-113.0,2.5,-1 days +23:48:32.000000000,-12.0
ctwo opened: 2017-02-03 14:16:01 2 @BOH7 $-72,@BOH7,2017-02-03 14:16:01,33.92,2017-02-03 14:20:00,33.86,0.00177200236267,0.00177200236267,Open,1.0,-72.0,5.0,-1 days +23:56:01.000000000,-4.0
ctwo opened: 2017-02-03 14:03:18 1 @HEJ7 $69,@HEJ7,2017-02-03 14:03:18,70.075,2017-02-03 14:05:00,70.25,-0.00249110320285,0.00249110320285,Open,1.0,69.0,2.5,-1 days +23:58:18.000000000,-2.0
ctwo opened: 2017-02-03 16:47:44 1 @JYH7 $337,@JYH7,2017-02-03 16:47:44,0.00889,2017-02-03 17:00:00,0.008863,0.00304637256008,0.00304637256008,Open,-1.0,337.0,2.5,-1 days +23:47:44.000000000,-13.0
ctwo opened: 2017-02-03 16:47:51 1 QRBH7 $-323,QRBH7,2017-02-03 16:47:51,1.5614,2017-02-03 17:00:00,1.5537,0.00495591169466,0.00495591169466,Open,1.0,-323.0,2.5,-1 days +23:47:51.000000000,-13.0
