rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-06-07 16:46:38 7 @TUU7 $0,@TUU7,2017-06-07 16:46:38,108.17969,2017-06-07 17:00:00,108.1796875,2.31096987934e-08,2.31096987934e-08,Open,1.0,0.0,17.5,-1 days +23:46:38.000000000,-14.0
ctwo opened: 2017-06-07 16:46:33 1 @NQM7 $5,@NQM7,2017-06-07 16:46:33,5879.5,2017-06-07 17:00:00,5879.75,-4.25188145754e-05,4.25188145754e-05,Open,1.0,5.0,2.5,-1 days +23:46:33.000000000,-14.0
ctwo opened: 2017-06-07 16:46:27 4 @FVU7 $-31,@FVU7,2017-06-07 16:46:27,118.38281,2017-06-07 17:00:00,118.375,6.59767687435e-05,6.59767687435e-05,Open,1.0,-31.0,10.0,-1 days +23:46:27.000000000,-14.0
ctwo opened: 2017-06-07 16:46:26 1 @ESM7 $12,@ESM7,2017-06-07 16:46:26,2431.75,2017-06-07 17:00:00,2432.0,-0.000102796052632,0.000102796052632,Open,1.0,12.0,2.5,-1 days +23:46:26.000000000,-14.0
ctwo opened: 2017-06-07 16:46:38 2 @TYU7 $-31,@TYU7,2017-06-07 16:46:38,126.54688,2017-06-07 17:00:00,126.53125,0.00012352679674,0.00012352679674,Open,1.0,-31.0,5.0,-1 days +23:46:38.000000000,-14.0
ctwo opened: 2017-06-07 16:46:39 1 @YMM7 $-15,@YMM7,2017-06-07 16:46:39,21166.0,2017-06-07 17:00:00,21163.0,0.000141756839768,0.000141756839768,Open,1.0,-15.0,2.5,-1 days +23:46:39.000000000,-14.0
ctwo opened: 2017-06-07 16:46:29 1 @JYM7 $-24,@JYM7,2017-06-07 16:46:29,0.00911,2017-06-07 17:00:00,0.009108,0.000219587176109,0.000219587176109,Open,1.0,-24.0,2.5,-1 days +23:46:29.000000000,-14.0
ctwo opened: 2017-06-07 13:59:51 1 @GFQ7 $24,@GFQ7,2017-06-07 13:59:51,154.85,2017-06-07 14:05:00,154.8,0.000322997416021,0.000322997416021,Open,-1.0,24.0,2.5,-1 days +23:54:51.000000000,-6.0
ctwo opened: 2017-06-07 16:46:30 3 @PXM7 $59,@PXM7,2017-06-07 16:46:30,0.05471,2017-06-07 17:00:00,0.05467,0.000731662703494,0.000731662703494,Open,-1.0,59.0,7.5,-1 days +23:46:30.000000000,-14.0
ctwo opened: 2017-06-07 16:46:36 1 @SFM7 $100,@SFM7,2017-06-07 16:46:36,1.0377,2017-06-07 17:00:00,1.0369,0.000771530523676,0.000771530523676,Open,-1.0,100.0,2.5,-1 days +23:46:36.000000000,-14.0
ctwo opened: 2017-06-07 14:13:09 1 @SN7 $-37,@SN7,2017-06-07 14:13:09,930.0,2017-06-07 14:20:00,930.75,-0.000805801772764,0.000805801772764,Open,-1.0,-37.0,2.5,-1 days +23:53:09.000000000,-7.0
ctwo opened: 2017-06-07 16:46:34 1 QPAU7 $-80,QPAU7,2017-06-07 16:46:34,827.4,2017-06-07 17:00:00,828.2,-0.000965950253562,0.000965950253562,Open,-1.0,-80.0,2.5,-1 days +23:46:34.000000000,-14.0
ctwo opened: 2017-06-07 14:13:10 2 @SMN7 $-59,@SMN7,2017-06-07 14:13:10,304.6,2017-06-07 14:20:00,304.9,-0.000983929157101,0.000983929157101,Open,-1.0,-59.0,5.0,-1 days +23:53:10.000000000,-7.0
ctwo opened: 2017-06-07 16:46:32 1 QNGN7 $-30,QNGN7,2017-06-07 16:46:32,3.017,2017-06-07 17:00:00,3.02,-0.000993377483444,0.000993377483444,Open,-1.0,-30.0,2.5,-1 days +23:46:32.000000000,-14.0
ctwo opened: 2017-06-07 16:46:25 1 @EUM7 $143,@EUM7,2017-06-07 16:46:25,1.1272,2017-06-07 17:00:00,1.12605,0.00102126903779,0.00102126903779,Open,-1.0,143.0,2.5,-1 days +23:46:25.000000000,-14.0
ctwo opened: 2017-06-07 16:46:24 2 @CDM7 $170,@CDM7,2017-06-07 16:46:24,0.7406,2017-06-07 17:00:00,0.73975,0.00114903683677,0.00114903683677,Open,-1.0,170.0,5.0,-1 days +23:46:24.000000000,-14.0
ctwo opened: 2017-06-07 16:46:31 1 @NEM7 $90,@NEM7,2017-06-07 16:46:31,0.7197,2017-06-07 17:00:00,0.7188,0.00125208681135,0.00125208681135,Open,-1.0,90.0,2.5,-1 days +23:46:31.000000000,-14.0
