rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-04-05 13:59:47 1 @GFK7 $0,@GFK7,2017-04-05 13:59:47,130.425,2017-04-05 14:05:00,130.425,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:54:47.000000000,-6.0
ctwo opened: 2017-04-05 13:59:48 1 @LEM7 $0,@LEM7,2017-04-05 13:59:48,109.425,2017-04-05 14:05:00,109.425,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:54:48.000000000,-6.0
ctwo opened: 2017-04-05 16:47:34 2 @NEM7 $0,@NEM7,2017-04-05 16:47:34,0.6952,2017-04-05 17:00:00,0.6952,0.0,0.0,Open,1.0,0.0,5.0,-1 days +23:47:34.000000000,-13.0
ctwo opened: 2017-04-05 16:47:28 1 @BPM7 $-12,@BPM7,2017-04-05 16:47:28,1.251,2017-04-05 17:00:00,1.2508,0.000159897665494,0.000159897665494,Open,1.0,-12.0,2.5,-1 days +23:47:28.000000000,-13.0
ctwo opened: 2017-04-05 16:47:39 5 @TUM7 $-234,@TUM7,2017-04-05 16:47:39,108.28125,2017-04-05 17:00:00,108.2578125,0.000216497077289,0.000216497077289,Open,1.0,-234.0,12.5,-1 days +23:47:39.000000000,-13.0
ctwo opened: 2017-04-05 16:47:37 1 @SFM7 $-37,@SFM7,2017-04-05 16:47:37,0.9998,2017-04-05 17:00:00,0.9995,0.000300150075037,0.000300150075037,Open,1.0,-37.0,2.5,-1 days +23:47:37.000000000,-13.0
ctwo opened: 2017-04-05 16:47:36 1 QPAM7 $-25,QPAM7,2017-04-05 16:47:36,807.5,2017-04-05 17:00:00,807.75,-0.000309501702259,0.000309501702259,Open,-1.0,-25.0,2.5,-1 days +23:47:36.000000000,-13.0
ctwo opened: 2017-04-05 16:47:31 1 @ESM7 $-37,@ESM7,2017-04-05 16:47:31,2345.75,2017-04-05 17:00:00,2346.5,-0.000319624973365,0.000319624973365,Open,-1.0,-37.0,2.5,-1 days +23:47:31.000000000,-13.0
ctwo opened: 2017-04-05 16:47:39 1 @YMM7 $-45,@YMM7,2017-04-05 16:47:39,20568.0,2017-04-05 17:00:00,20577.0,-0.000437381542499,0.000437381542499,Open,-1.0,-45.0,2.5,-1 days +23:47:39.000000000,-13.0
ctwo opened: 2017-04-05 16:47:31 3 @FVM7 $-187,@FVM7,2017-04-05 16:47:31,118.08594,2017-04-05 17:00:00,118.0234375,0.000529577017277,0.000529577017277,Open,1.0,-187.0,7.5,-1 days +23:47:31.000000000,-13.0
ctwo opened: 2017-04-05 13:59:49 1 @HEM7 $20,@HEM7,2017-04-05 13:59:49,71.975,2017-04-05 14:05:00,72.025,-0.000694203401597,0.000694203401597,Open,1.0,20.0,2.5,-1 days +23:54:49.000000000,-6.0
ctwo opened: 2017-04-05 16:47:34 1 QNGK7 $40,QNGK7,2017-04-05 16:47:34,3.27,2017-04-05 17:00:00,3.266,0.0012247397428,0.0012247397428,Open,-1.0,40.0,2.5,-1 days +23:47:34.000000000,-13.0
ctwo opened: 2017-04-05 16:47:28 2 @CDM7 $269,@CDM7,2017-04-05 16:47:28,0.7451,2017-04-05 17:00:00,0.74645,-0.00180856051979,0.00180856051979,Open,1.0,269.0,5.0,-1 days +23:47:28.000000000,-13.0
ctwo opened: 2017-04-05 16:47:27 1 @ADM7 $149,@ADM7,2017-04-05 16:47:27,0.7557,2017-04-05 17:00:00,0.7572,-0.00198098256735,0.00198098256735,Open,1.0,149.0,2.5,-1 days +23:47:27.000000000,-13.0
ctwo opened: 2017-04-05 16:47:30 1 @EMDM7 $-370,@EMDM7,2017-04-05 16:47:30,1689.3,2017-04-05 17:00:00,1693.0,-0.00218546958063,0.00218546958063,Open,-1.0,-370.0,2.5,-1 days +23:47:30.000000000,-13.0
ctwo opened: 2017-04-05 16:47:35 1 @NKDM7 $-225,@NKDM7,2017-04-05 16:47:35,18845.0,2017-04-05 17:00:00,18795.0,0.00266028198989,0.00266028198989,Open,1.0,-225.0,2.5,-1 days +23:47:35.000000000,-13.0
ctwo opened: 2017-04-05 16:47:37 1 QRBK7 $-277,QRBK7,2017-04-05 16:47:37,1.7087,2017-04-05 17:00:00,1.7153,-0.0038477234303,0.0038477234303,Open,-1.0,-277.0,2.5,-1 days +23:47:37.000000000,-13.0
ctwo opened: 2017-04-05 16:47:33 1 QHOK7 $-336,QHOK7,2017-04-05 16:47:33,1.5955,2017-04-05 17:00:00,1.6035,-0.00498908637356,0.00498908637356,Open,-1.0,-336.0,2.5,-1 days +23:47:33.000000000,-13.0
ctwo opened: 2017-04-05 16:47:29 1 QCLK7 $-309,QCLK7,2017-04-05 16:47:29,50.84,2017-04-05 17:00:00,51.15,-0.00606060606061,0.00606060606061,Open,-1.0,-309.0,2.5,-1 days +23:47:29.000000000,-13.0
ctwo opened: 2017-04-05 16:47:38 1 QSIK7 $589,QSIK7,2017-04-05 16:47:38,18.305,2017-04-05 17:00:00,18.187,0.006488150877,0.006488150877,Open,-1.0,589.0,2.5,-1 days +23:47:38.000000000,-13.0
ctwo opened: 2017-04-05 16:47:32 1 QGCM7 $890,QGCM7,2017-04-05 16:47:32,1257.4,2017-04-05 17:00:00,1248.5,0.00712855426512,0.00712855426512,Open,-1.0,890.0,2.5,-1 days +23:47:32.000000000,-13.0
