rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-11-01 22:14:13 ctwo:109.109375 csi:109.109375 @TUZ6,@TUZ6,2016-11-01 22:14:13,109.109375,2016-11-01 20:00:00,109.109375,0.0,0.0,Close,0 days 02:14:13.000000000,0.0932060185185
2016-11-01 22:14:13 ctwo:109.10938 csi:109.109375 @TUZ6,@TUZ6,2016-11-01 22:14:13,109.10938,2016-11-01 20:00:00,109.109375,4.58255764144e-08,4.58255764144e-08,Open,0 days 02:14:13.000000000,0.0932060185185
2016-11-01 22:14:14 ctwo:129.84375 csi:129.796875 @TYZ6,@TYZ6,2016-11-01 22:14:14,129.84375,2016-11-01 20:00:00,129.796875,0.000361141206212,0.000361141206212,Close,0 days 02:14:14.000000000,0.0932175925926
2016-11-01 22:14:09 ctwo:348.75 csi:349.0 @CZ6,@CZ6,2016-11-01 22:14:09,348.75,2016-11-01 20:00:00,349.0,-0.000716332378223,0.000716332378223,Open,0 days 02:14:09.000000000,0.0931597222222
2016-11-01 22:14:08 ctwo:348.75 csi:349.0 @CZ6,@CZ6,2016-11-01 22:14:08,348.75,2016-11-01 20:00:00,349.0,-0.000716332378223,0.000716332378223,Close,0 days 02:14:08.000000000,0.0931481481481
2016-11-01 22:14:15 ctwo:414.75 csi:414.25 @WZ6,@WZ6,2016-11-01 22:14:15,414.75,2016-11-01 20:00:00,414.25,0.0012070006035,0.0012070006035,Open,0 days 02:14:15.000000000,0.0932291666667
2016-11-01 22:14:14 ctwo:415.0 csi:414.25 @WZ6,@WZ6,2016-11-01 22:14:14,415.0,2016-11-01 20:00:00,414.25,0.00181050090525,0.00181050090525,Close,0 days 02:14:14.000000000,0.0932175925926
2016-11-01 22:14:12 ctwo:2096.75 csi:2103.75 @ESZ6,@ESZ6,2016-11-01 22:14:12,2096.75,2016-11-01 20:00:00,2103.75,-0.00332739156269,0.00332739156269,Open,0 days 02:14:12.000000000,0.0931944444444
2016-11-01 22:14:11 ctwo:2096.75 csi:2103.75 @ESZ6,@ESZ6,2016-11-01 22:14:11,2096.75,2016-11-01 20:00:00,2103.75,-0.00332739156269,0.00332739156269,Close,0 days 02:14:11.000000000,0.0931828703704
2016-11-01 22:14:11 ctwo:1484.2 csi:1490.3 @EMDZ6,@EMDZ6,2016-11-01 22:14:11,1484.2,2016-11-01 20:00:00,1490.3,-0.00409313561028,0.00409313561028,Close,0 days 02:14:11.000000000,0.0931828703704
2016-11-01 22:14:11 ctwo:1483.8 csi:1490.3 @EMDZ6,@EMDZ6,2016-11-01 22:14:11,1483.8,2016-11-01 20:00:00,1490.3,-0.00436153794538,0.00436153794538,Open,0 days 02:14:11.000000000,0.0931828703704
