rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-02-03 16:48:37 2.0 NZD20170313 $-19,NZD20170313,NZD,NE,2017-02-03 16:48:37,0.7303,2017-02-03 17:00:00,0.7302,0.000136948781156,0.000136948781156,Open,1.0,-19.0,5.0,-12.0
ib: 2017-02-03 16:48:25 2.0 NQ20170317 $-29,NQ20170317,NQ,NQ,2017-02-03 16:48:25,5155.75,2017-02-03 17:00:00,5155.0,0.000145489815713,0.000145489815713,Open,1.0,-29.0,5.0,-12.0
ib: 2017-02-03 16:48:39 2.0 CL20170221 $-20,CL20170221,CL,CL,2017-02-03 16:48:39,53.84,2017-02-03 17:00:00,53.83,0.000185770016719,0.000185770016719,Open,1.0,-20.0,5.0,-12.0
ib: 2017-02-03 16:48:14 2.0 AUD20170313 $-39,AUD20170313,AUD,AD,2017-02-03 16:48:14,0.7671,2017-02-03 17:00:00,0.7669,0.000260790194289,0.000260790194289,Open,1.0,-39.0,5.0,-12.0
ib: 2017-02-03 14:16:03 2.0 ZM20170314 $20,ZM20170314,ZM,SM,2017-02-03 14:16:03,331.5,2017-02-03 14:20:00,331.6,-0.000301568154403,0.000301568154403,Open,1.0,20.0,5.0,-4.0
ib: 2017-02-03 16:48:31 2.0 YM20170317 $-70,YM20170317,YM,YM,2017-02-03 16:48:31,19993.0,2017-02-03 17:00:00,19986.0,0.00035024517162,0.00035024517162,Open,1.0,-70.0,5.0,-12.0
ib: 2017-02-03 16:48:21 2.0 HG20170329 $-74,HG20170329,HG,HG,2017-02-03 16:48:21,261.75,2017-02-03 17:00:00,261.6,0.000573394495413,0.000573394495413,Open,1.0,-74.0,5.0,-12.0
ib: 2017-02-03 14:16:05 4.0 ZW20170314 $50,ZW20170314,ZW,W,2017-02-03 14:16:05,430.0,2017-02-03 14:20:00,430.25,-0.000581057524695,0.000581057524695,Open,1.0,50.0,10.0,-4.0
ib: 2017-02-03 14:03:41 2.0 LE20170428 $-60,LE20170428,LE,LC,2017-02-03 14:03:41,115.7,2017-02-03 14:05:00,115.625,0.000648648648649,0.000648648648649,Open,1.0,-60.0,5.0,-2.0
ib: 2017-02-03 16:48:29 4.0 ZF20170331 $343,ZF20170331,ZF,FV,2017-02-03 16:48:29,117.8515625,2017-02-03 17:00:00,117.765625,0.000729733315643,0.000729733315643,Open,-1.0,343.0,10.0,-12.0
ib: 2017-02-03 16:48:29 2.0 CHF20170313 $-300,CHF20170313,CHF,SF,2017-02-03 16:48:29,1.0094,2017-02-03 17:00:00,1.0082,0.00119024003174,0.00119024003174,Open,1.0,-300.0,5.0,-12.0
ib: 2017-02-03 16:48:19 4.0 MXP20170313 $-119,MXP20170313,MXP,MP,2017-02-03 16:48:19,0.04883,2017-02-03 17:00:00,0.04877,0.00123026450687,0.00123026450687,Open,1.0,-119.0,10.0,-12.0
ib: 2017-02-03 14:16:01 4.0 ZL20170314 $-119,ZL20170314,ZL,BO,2017-02-03 14:16:01,33.91,2017-02-03 14:20:00,33.86,0.00147666863556,0.00147666863556,Open,1.0,-119.0,10.0,-4.0
ib: 2017-02-03 16:48:33 2.0 HO20170228 $-235,HO20170228,HO,HO,2017-02-03 16:48:33,1.6679,2017-02-03 17:00:00,1.6651,0.00168158068584,0.00168158068584,Open,1.0,-235.0,5.0,-12.0
ib: 2017-02-03 14:03:39 2.0 HE20170417 $100,HE20170417,HE,LH,2017-02-03 14:03:39,70.125,2017-02-03 14:05:00,70.25,-0.0017793594306,0.0017793594306,Open,1.0,100.0,5.0,-2.0
ib: 2017-02-03 16:48:35 2.0 JPY20170313 $637,JPY20170313,JPY,JY,2017-02-03 16:48:35,0.88885,2017-02-03 17:00:00,0.8863,0.00287712964008,0.00287712964008,Open,-1.0,637.0,5.0,-12.0
ib: 2017-02-03 16:49:54 2.0 RB20170228 $-680,RB20170228,RB,RB,2017-02-03 16:49:54,1.5618,2017-02-03 17:00:00,1.5537,0.00521336165283,0.00521336165283,Open,1.0,-680.0,5.0,-11.0
