rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-08-01 14:12:32 1 @CZ7 $0,@CZ7,2017-08-01 14:12:32,376.5,2017-08-01 14:20:00,376.5,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:52:32.000000000,-8.0
ctwo opened: 2017-08-01 14:12:36 1 @WU7 $0,@WU7,2017-08-01 14:12:36,461.25,2017-08-01 14:20:00,461.25,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:52:36.000000000,-8.0
ctwo opened: 2017-08-01 16:46:18 1 QNGU7 $0,QNGU7,2017-08-01 16:46:18,2.819,2017-08-01 17:00:00,2.819,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:46:18.000000000,-14.0
ctwo opened: 2017-08-01 16:46:21 8 @TUU7 $124,@TUU7,2017-08-01 16:46:21,108.17969,2017-08-01 17:00:00,108.1875,-7.21894858464e-05,7.21894858464e-05,Open,1.0,124.0,20.0,-1 days +23:46:21.000000000,-14.0
ctwo opened: 2017-08-01 16:46:15 4 @FVU7 $62,@FVU7,2017-08-01 16:46:15,118.28125,2017-08-01 17:00:00,118.296875,-0.000132082948091,0.000132082948091,Open,1.0,62.0,10.0,-1 days +23:46:15.000000000,-14.0
ctwo opened: 2017-08-01 16:46:22 2 @TYU7 $62,@TYU7,2017-08-01 16:46:22,126.20313,2017-08-01 17:00:00,126.234375,-0.000247515781656,0.000247515781656,Open,1.0,62.0,5.0,-1 days +23:46:22.000000000,-14.0
ctwo opened: 2017-08-01 16:46:12 1 @ADU7 $-19,@ADU7,2017-08-01 16:46:12,0.7963,2017-08-01 17:00:00,0.7965,-0.000251098556183,0.000251098556183,Open,-1.0,-19.0,2.5,-1 days +23:46:12.000000000,-14.0
ctwo opened: 2017-08-01 14:12:33 1 @SX7 $25,@SX7,2017-08-01 14:12:33,972.25,2017-08-01 14:20:00,971.75,0.000514535631592,0.000514535631592,Open,-1.0,25.0,2.5,-1 days +23:52:33.000000000,-8.0
ctwo opened: 2017-08-01 16:46:17 1 @JYU7 $-62,@JYU7,2017-08-01 16:46:17,0.00908,2017-08-01 17:00:00,0.009085,-0.000550357732526,0.000550357732526,Open,-1.0,-62.0,2.5,-1 days +23:46:17.000000000,-14.0
ctwo opened: 2017-08-01 16:46:23 1 @USU7 $93,@USU7,2017-08-01 16:46:23,153.9375,2017-08-01 17:00:00,154.03125,-0.000608642726719,0.000608642726719,Open,1.0,93.0,2.5,-1 days +23:46:23.000000000,-14.0
ctwo opened: 2017-08-01 16:46:14 1 @EMDU7 $129,@EMDU7,2017-08-01 16:46:14,1762.7,2017-08-01 17:00:00,1764.0,-0.000736961451247,0.000736961451247,Open,1.0,129.0,2.5,-1 days +23:46:14.000000000,-14.0
ctwo opened: 2017-08-01 14:12:35 1 @SMZ7 $50,@SMZ7,2017-08-01 14:12:35,315.0,2017-08-01 14:20:00,314.5,0.00158982511924,0.00158982511924,Open,-1.0,50.0,2.5,-1 days +23:52:35.000000000,-8.0
ctwo opened: 2017-08-01 16:46:16 1 QHGU7 $-150,QHGU7,2017-08-01 16:46:16,287.5,2017-08-01 17:00:00,288.1,-0.00208261020479,0.00208261020479,Open,-1.0,-150.0,2.5,-1 days +23:46:16.000000000,-14.0
ctwo opened: 2017-08-01 16:46:20 1 QSIU7 $-345,QSIU7,2017-08-01 16:46:20,16.695,2017-08-01 17:00:00,16.764,-0.00411596277738,0.00411596277738,Open,-1.0,-345.0,2.5,-1 days +23:46:20.000000000,-14.0
ctwo opened: 2017-08-01 16:46:19 1 @NQU7 $-770,@NQU7,2017-08-01 16:46:19,5927.75,2017-08-01 17:00:00,5889.25,0.00653733497474,0.00653733497474,Open,1.0,-770.0,2.5,-1 days +23:46:19.000000000,-14.0
ctwo opened: 2017-08-01 16:46:13 1 QCLU7 $-469,QCLU7,2017-08-01 16:46:13,48.69,2017-08-01 17:00:00,49.16,-0.00956061838893,0.00956061838893,Open,-1.0,-469.0,2.5,-1 days +23:46:13.000000000,-14.0
