rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-04-21 14:15:59 2 @WN7 $0,@WN7,2017-04-21 14:15:59,421.0,2017-04-21 14:20:00,421.0,0.0,0.0,Open,1.0,0.0,5.0,-1 days +23:55:59.000000000,-5.0
ctwo opened: 2017-04-21 16:56:28 5 @TUM7 $156,@TUM7,2017-04-21 16:56:28,108.42188,2017-04-21 17:00:00,108.4375,-0.00014404610951,0.00014404610951,Open,1.0,156.0,12.5,-1 days +23:56:28.000000000,-4.0
ctwo opened: 2017-04-21 16:56:18 1 @EMDM7 $29,@EMDM7,2017-04-21 16:56:18,1715.8,2017-04-21 17:00:00,1715.5,0.000174876129408,0.000174876129408,Open,-1.0,29.0,2.5,-1 days +23:56:18.000000000,-4.0
ctwo opened: 2017-04-21 16:56:17 1 QCLM7 $9,QCLM7,2017-04-21 16:56:17,49.61,2017-04-21 17:00:00,49.62,-0.000201531640468,0.000201531640468,Open,1.0,9.0,2.5,-1 days +23:56:17.000000000,-4.0
ctwo opened: 2017-04-21 14:01:58 1 @LEM7 $9,@LEM7,2017-04-21 14:01:58,116.725,2017-04-21 14:05:00,116.7,0.000214224507284,0.000214224507284,Open,-1.0,9.0,2.5,-1 days +23:56:58.000000000,-4.0
ctwo opened: 2017-04-21 14:15:57 1 @SN7 $12,@SN7,2017-04-21 14:15:57,960.5,2017-04-21 14:20:00,960.75,-0.000260213374967,0.000260213374967,Open,1.0,12.0,2.5,-1 days +23:55:57.000000000,-5.0
ctwo opened: 2017-04-21 16:56:30 1 @YMM7 $-45,@YMM7,2017-04-21 16:56:30,20494.0,2017-04-21 17:00:00,20503.0,-0.000438960152173,0.000438960152173,Open,-1.0,-45.0,2.5,-1 days +23:56:30.000000000,-4.0
ctwo opened: 2017-04-21 16:56:25 1 QPAM7 $39,QPAM7,2017-04-21 16:56:25,791.15,2017-04-21 17:00:00,790.75,0.000505848877648,0.000505848877648,Open,-1.0,39.0,2.5,-1 days +23:56:25.000000000,-4.0
ctwo opened: 2017-04-21 16:56:15 1 @BPM7 $49,@BPM7,2017-04-21 16:56:15,1.2822,2017-04-21 17:00:00,1.2814,0.000624317153114,0.000624317153114,Open,-1.0,49.0,2.5,-1 days +23:56:15.000000000,-4.0
ctwo opened: 2017-04-21 14:02:01 1 @HEM7 $19,@HEM7,2017-04-21 14:02:01,68.275,2017-04-21 14:05:00,68.325,-0.000731796560556,0.000731796560556,Open,1.0,19.0,2.5,-1 days +23:57:01.000000000,-3.0
ctwo opened: 2017-04-21 16:56:29 1 @TYM7 $93,@TYM7,2017-04-21 16:56:29,125.96875,2017-04-21 17:00:00,126.0625,-0.000743678730788,0.000743678730788,Open,1.0,93.0,2.5,-1 days +23:56:29.000000000,-4.0
ctwo opened: 2017-04-21 16:56:19 1 @ESM7 $-87,@ESM7,2017-04-21 16:56:19,2345.75,2017-04-21 17:00:00,2347.5,-0.000745473908413,0.000745473908413,Open,-1.0,-87.0,2.5,-1 days +23:56:19.000000000,-4.0
ctwo opened: 2017-04-21 16:56:21 1 QHOM7 $54,QHOM7,2017-04-21 16:56:21,1.5581,2017-04-21 17:00:00,1.5594,-0.000833653969475,0.000833653969475,Open,1.0,54.0,2.5,-1 days +23:56:21.000000000,-4.0
ctwo opened: 2017-04-21 16:56:23 2 @NEM7 $119,@NEM7,2017-04-21 16:56:23,0.7021,2017-04-21 17:00:00,0.7015,0.000855310049893,0.000855310049893,Open,-1.0,119.0,5.0,-1 days +23:56:23.000000000,-4.0
ctwo opened: 2017-04-21 16:56:16 2 @CDM7 $139,@CDM7,2017-04-21 16:56:16,0.7414,2017-04-21 17:00:00,0.7407,0.000945051977859,0.000945051977859,Open,-1.0,139.0,5.0,-1 days +23:56:16.000000000,-4.0
ctwo opened: 2017-04-21 14:15:58 2 @SMN7 $-59,@SMN7,2017-04-21 14:15:58,313.9,2017-04-21 14:20:00,313.6,0.000956632653061,0.000956632653061,Open,1.0,-59.0,5.0,-1 days +23:55:58.000000000,-5.0
