rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo closed: 2017-05-05 14:19:44 1.0 @SMN7 $0,@SMN7,2017-05-05 14:19:44,316.9,2017-05-05 14:20:00,316.9,0.0,0.0,Close,-1.0,0.0,2.5,-1 days +23:59:44.000000000,-1.0
ctwo opened: 2017-05-05 08:30:04 1 @TUM7 $0,@TUM7,2017-05-05 08:30:04,108.1875,2017-05-05 17:00:00,108.2109375,-0.000216590859866,0.000216590859866,Open,0.0,0.0,2.5,-1 days +15:30:04.000000000,-510.0
ctwo closed: 2017-05-05 14:19:45 1.0 @WN7 $12,@WN7,2017-05-05 14:19:45,442.5,2017-05-05 14:20:00,442.25,0.000565291124929,0.000565291124929,Close,-1.0,12.0,2.5,-1 days +23:59:45.000000000,-1.0
ctwo closed: 2017-05-05 14:19:43 1.0 @CN7 $12,@CN7,2017-05-05 14:19:43,371.0,2017-05-05 14:20:00,370.75,0.000674308833446,0.000674308833446,Close,-1.0,12.0,2.5,-1 days +23:59:43.000000000,-1.0
ctwo opened: 2017-05-05 08:30:02 1 @JYM7 $0,@JYM7,2017-05-05 08:30:02,0.00888,2017-05-05 17:00:00,0.008893,-0.00146182390644,0.00146182390644,Open,0.0,0.0,2.5,-1 days +15:30:02.000000000,-510.0
ctwo opened: 2017-05-05 08:30:05 1 @TYM7 $0,@TYM7,2017-05-05 08:30:05,125.0,2017-05-05 17:00:00,125.21875,-0.00174694285001,0.00174694285001,Open,0.0,0.0,2.5,-1 days +15:30:05.000000000,-510.0
ctwo opened: 2017-05-05 08:29:59 1 @EUM7 $0,@EUM7,2017-05-05 08:29:59,1.09815,2017-05-05 17:00:00,1.1011,-0.00267913904278,0.00267913904278,Open,0.0,0.0,2.5,-1 days +15:29:59.000000000,-511.0
ctwo opened: 2017-05-05 08:30:00 1 @ESM7 $0,@ESM7,2017-05-05 08:30:00,2386.0,2017-05-05 17:00:00,2397.75,-0.0049004274841,0.0049004274841,Open,0.0,0.0,2.5,-1 days +15:30:00.000000000,-510.0
ctwo opened: 2017-05-05 08:30:01 1 QHGN7 $0,QHGN7,2017-05-05 08:30:01,251.05,2017-05-05 17:00:00,252.85,-0.00711884516512,0.00711884516512,Open,0.0,0.0,2.5,-1 days +15:30:01.000000000,-510.0
ctwo opened: 2017-05-05 08:29:59 1 @EMDM7 $0,@EMDM7,2017-05-05 08:29:59,1724.3,2017-05-05 17:00:00,1737.1,-0.00736860284382,0.00736860284382,Open,0.0,0.0,2.5,-1 days +15:29:59.000000000,-511.0
ctwo opened: 2017-05-05 07:42:59 1 QNGM7 $0,QNGM7,2017-05-05 07:42:59,3.211,2017-05-05 17:00:00,3.266,-0.0168401714636,0.0168401714636,Open,0.0,0.0,2.5,-1 days +14:42:59.000000000,-558.0
ctwo opened: 2017-05-05 08:29:58 1 QCLM7 $0,QCLM7,2017-05-05 08:29:58,44.91,2017-05-05 17:00:00,46.22,-0.0283427087841,0.0283427087841,Open,0.0,0.0,2.5,-1 days +15:29:58.000000000,-511.0
