rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-01-30 14:01:14 1 @HEJ7 $0,@HEJ7,2017-01-30 14:01:14,68.225,2017-01-30 14:05:00,68.225,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:56:14.000000000,-4.0
ctwo opened: 2017-01-30 16:46:53 1 @ESH7 $-12,@ESH7,2017-01-30 16:46:53,2275.75,2017-01-30 17:00:00,2276.0,-0.000109841827768,0.000109841827768,Open,-1.0,-12.0,2.5,-1 days +23:46:53.000000000,-14.0
ctwo opened: 2017-01-30 16:47:05 1 QRBH7 $12,QRBH7,2017-01-30 16:47:05,1.5334,2017-01-30 17:00:00,1.5331,0.000195681951601,0.000195681951601,Open,-1.0,12.0,2.5,-1 days +23:47:05.000000000,-13.0
ctwo opened: 2017-01-30 14:13:57 1 @SH7 $-12,@SH7,2017-01-30 14:13:57,1022.5,2017-01-30 14:20:00,1022.75,-0.000244439012466,0.000244439012466,Open,-1.0,-12.0,2.5,-1 days +23:53:57.000000000,-7.0
ctwo opened: 2017-01-30 16:46:50 1 @CDH7 $-19,@CDH7,2017-01-30 16:46:50,0.7628,2017-01-30 17:00:00,0.763,-0.000262123197903,0.000262123197903,Open,-1.0,-19.0,2.5,-1 days +23:46:50.000000000,-14.0
ctwo opened: 2017-01-30 16:46:49 1 @BPH7 $-31,@BPH7,2017-01-30 16:46:49,1.2499,2017-01-30 17:00:00,1.2494,0.000400192092204,0.000400192092204,Open,1.0,-31.0,2.5,-1 days +23:46:49.000000000,-14.0
ctwo opened: 2017-01-30 14:13:59 1 @SMH7 $19,@SMH7,2017-01-30 14:13:59,334.2,2017-01-30 14:20:00,334.4,-0.000598086124402,0.000598086124402,Open,1.0,19.0,2.5,-1 days +23:53:59.000000000,-7.0
ctwo opened: 2017-01-30 16:46:59 1 QNGH7 $-20,QNGH7,2017-01-30 16:46:59,3.23,2017-01-30 17:00:00,3.232,-0.000618811881188,0.000618811881188,Open,-1.0,-20.0,2.5,-1 days +23:46:59.000000000,-14.0
ctwo opened: 2017-01-30 16:47:04 1 QPLJ7 $-35,QPLJ7,2017-01-30 16:47:04,992.8,2017-01-30 17:00:00,993.5,-0.000704579768495,0.000704579768495,Open,-1.0,-35.0,2.5,-1 days +23:47:04.000000000,-13.0
ctwo opened: 2017-01-30 16:47:07 1 @TYH7 $93,@TYH7,2017-01-30 16:47:07,124.125,2017-01-30 17:00:00,124.21875,-0.000754716981132,0.000754716981132,Open,1.0,93.0,2.5,-1 days +23:47:07.000000000,-13.0
ctwo opened: 2017-01-30 16:46:52 1 QCLH7 $39,QCLH7,2017-01-30 16:46:52,52.67,2017-01-30 17:00:00,52.63,0.000760022800684,0.000760022800684,Open,-1.0,39.0,2.5,-1 days +23:46:52.000000000,-14.0
ctwo opened: 2017-01-30 16:47:08 1 @USH7 $125,@USH7,2017-01-30 16:47:08,150.125,2017-01-30 17:00:00,150.25,-0.000831946755408,0.000831946755408,Open,1.0,125.0,2.5,-1 days +23:47:08.000000000,-13.0
ctwo opened: 2017-01-30 16:46:56 1 QHOH7 $58,QHOH7,2017-01-30 16:46:56,1.6256,2017-01-30 17:00:00,1.6242,0.000861962812461,0.000861962812461,Open,-1.0,58.0,2.5,-1 days +23:46:56.000000000,-14.0
ctwo opened: 2017-01-30 16:47:06 1 QSIH7 $-110,QSIH7,2017-01-30 16:47:06,17.13,2017-01-30 17:00:00,17.152,-0.00128264925373,0.00128264925373,Open,-1.0,-110.0,2.5,-1 days +23:47:06.000000000,-13.0
ctwo opened: 2017-01-30 16:47:00 1 @NKDH7 $-131,@NKDH7,2017-01-30 16:47:00,19205.0,2017-01-30 17:00:00,19175.0,0.00156453715776,0.00156453715776,Open,1.0,-131.0,2.5,-1 days +23:47:00.000000000,-13.0
ctwo opened: 2017-01-30 16:46:57 2 @PXH7 $-89,@PXH7,2017-01-30 16:46:57,0.0478,2017-01-30 17:00:00,0.04789,-0.00187930674462,0.00187930674462,Open,-1.0,-89.0,5.0,-1 days +23:46:57.000000000,-14.0
ctwo opened: 2017-01-30 14:01:13 1 @LEJ7 $-110,@LEJ7,2017-01-30 14:01:13,114.55,2017-01-30 14:05:00,114.825,-0.00239494883518,0.00239494883518,Open,-1.0,-110.0,2.5,-1 days +23:56:13.000000000,-4.0
ctwo opened: 2017-01-30 16:47:02 1 QPAH7 $324,QPAH7,2017-01-30 16:47:02,741.7,2017-01-30 17:00:00,738.45,0.00440111043402,0.00440111043402,Open,-1.0,324.0,2.5,-1 days +23:47:02.000000000,-13.0
ctwo opened: 2017-01-30 16:46:55 1 QHGH7 $325,QHGH7,2017-01-30 16:46:55,266.8,2017-01-30 17:00:00,265.5,0.00489642184557,0.00489642184557,Open,-1.0,325.0,2.5,-1 days +23:46:55.000000000,-14.0
