rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-06-15 16:47:21 4.0 ZF20170929 $0,ZF20170929,ZF,FV,2017-06-15 16:47:21,118.28125,2017-06-15 17:00:00,118.28125,0.0,0.0,Open,1.0,0.0,10.0,-13.0
ib: 2017-06-15 14:14:27 3.0 ZC20170714 $0,ZC20170714,ZC,C,2017-06-15 14:14:27,379.5,2017-06-15 14:20:00,379.5,0.0,0.0,Open,-1.0,0.0,7.5,-6.0
ib: 2017-06-15 16:47:01 7.0 ZT20170929 $109,ZT20170929,ZT,TU,2017-06-15 16:47:01,108.1171875,2017-06-15 17:00:00,108.109375,7.22647781471e-05,7.22647781471e-05,Open,-1.0,109.0,17.5,-13.0
ib: 2017-06-15 16:47:05 2.0 ZN20170920 $31,ZN20170920,ZN,TY,2017-06-15 16:47:05,126.625,2017-06-15 17:00:00,126.640625,-0.000123380629241,0.000123380629241,Open,1.0,31.0,5.0,-13.0
ib: 2017-06-15 16:47:32 1.0 YM20170915 $-30,YM20170915,YM,YM,2017-06-15 16:47:32,21326.0,2017-06-15 17:00:00,21320.0,0.000281425891182,0.000281425891182,Open,1.0,-30.0,2.5,-13.0
ib: 2017-06-15 16:46:59 1.0 ES20170915 $-37,ES20170915,ES,ES,2017-06-15 16:46:59,2432.75,2017-06-15 17:00:00,2432.0,0.000308388157895,0.000308388157895,Open,1.0,-37.0,2.5,-14.0
ib: 2017-06-15 14:01:01 1.0 HE20170814 $-9,HE20170814,HE,LH,2017-06-15 14:01:01,78.9,2017-06-15 14:05:00,78.925,-0.000316756414317,0.000316756414317,Open,-1.0,-9.0,2.5,-4.0
ib: 2017-06-15 16:46:55 1.0 ZB20170920 $62,ZB20170920,ZB,US,2017-06-15 16:46:55,155.40625,2017-06-15 17:00:00,155.46875,-0.000402010050251,0.000402010050251,Open,1.0,62.0,2.5,-14.0
ib: 2017-06-15 16:46:49 1.0 EMD20170915 $-90,EMD20170915,EMD,EMD,2017-06-15 16:46:49,1754.5,2017-06-15 17:00:00,1753.6,0.000513229927007,0.000513229927007,Open,1.0,-90.0,2.5,-14.0
ib: 2017-06-15 16:47:25 1.0 NQ20170915 $60,NQ20170915,NQ,NQ,2017-06-15 16:47:25,5712.25,2017-06-15 17:00:00,5709.25,0.000525463064325,0.000525463064325,Open,-1.0,60.0,2.5,-13.0
