symbol,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,trade_id,underlying
GBPUSD,80,1458299880,,,1.44514,,forex,long,2016-03-18 07:18:00,1458299880,open,2016-03-18 07:17:55,1.44511,10000,,0,15,,,101340279,
USDJPY,79,1458300980,,,111.1706,,forex,short,2016-03-18 07:36:20,1458279397,open,2016-03-18 01:36:34,111.47400,10000,,12,15,,,101335226,
USDCAD,75,1458300980,,,1.29820,,forex,short,2016-03-18 07:36:20,1458300980,open,2016-03-18 07:32:05,1.29948,10000,,0,15,,,101340624,
EURJPY,86,1458300168,,,125.66200,,forex,long,2016-03-18 07:22:48,1458300168,open,2016-03-18 07:22:44,125.65600,10000,,0,15,,,101340412,
EURUSD,25,1458300157,,,1.12703,,forex,long,2016-03-18 07:22:37,1458300157,open,2016-03-18 07:22:34,1.12712,10000,,0,3,,,101340408,
AUDUSD,-14,1458299890,,,0.76351,,forex,long,2016-03-18 07:18:10,1458299890,open,2016-03-18 07:18:05,0.76353,10000,,0,3,,,101340281,
USDCHF,,,,,,,,none,,,,,,,,0,0,,,,
