rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-25 21:51:36 ctwo:151.9 csi:151.9 BBZ6,BBZ6,2016-10-25 21:51:36,151.9,2016-10-25 20:00:00,151.9,0.0,0.0,Close,0 days 01:51:36.000000000,0.0775
2016-10-25 21:51:30 ctwo:212.0 csi:212.0 @OZ6,@OZ6,2016-10-25 21:51:30,212.0,2016-10-25 20:00:00,212.0,0.0,0.0,Close,0 days 01:51:30.000000000,0.0774305555556
2016-10-25 21:51:31 ctwo:212.0 csi:212.0 @OZ6,@OZ6,2016-10-25 21:51:31,212.0,2016-10-25 20:00:00,212.0,0.0,0.0,Open,0 days 01:51:31.000000000,0.0774421296296
2016-10-25 21:51:38 ctwo:109.054688 csi:109.0546875 @TUZ6,@TUZ6,2016-10-25 21:51:38,109.054688,2016-10-25 20:00:00,109.0546875,4.5848555068e-09,4.5848555068e-09,Close,0 days 01:51:38.000000000,0.0775231481481
2016-10-25 21:51:38 ctwo:109.05469 csi:109.0546875 @TUZ6,@TUZ6,2016-10-25 21:51:38,109.05469,2016-10-25 20:00:00,109.0546875,2.29242781855e-08,2.29242781855e-08,Open,0 days 01:51:38.000000000,0.0775231481481
2016-10-25 21:51:19 ctwo:120.953125 csi:120.9453125 @FVZ6,@FVZ6,2016-10-25 21:51:19,120.953125,2016-10-25 20:00:00,120.9453125,6.45953103805e-05,6.45953103805e-05,Close,0 days 01:51:19.000000000,0.0773032407407
2016-10-25 21:51:20 ctwo:120.95313 csi:120.9453125 @FVZ6,@FVZ6,2016-10-25 21:51:20,120.95313,2016-10-25 20:00:00,120.9453125,6.46366513791e-05,6.46366513791e-05,Open,0 days 01:51:20.000000000,0.0773148148148
2016-10-25 21:51:36 ctwo:151.89 csi:151.9 BBZ6,BBZ6,2016-10-25 21:51:36,151.89,2016-10-25 20:00:00,151.9,-6.58327847269e-05,6.58327847269e-05,Open,0 days 01:51:36.000000000,0.0775
2016-10-25 21:51:43 ctwo:98.28 csi:98.31 HTSZ6,HTSZ6,2016-10-25 21:51:43,98.28,2016-10-25 20:00:00,98.31,-0.000305157155935,0.000305157155935,Open,0 days 01:51:43.000000000,0.0775810185185
2016-10-25 21:51:42 ctwo:98.28 csi:98.31 HTSZ6,HTSZ6,2016-10-25 21:51:42,98.28,2016-10-25 20:00:00,98.31,-0.000305157155935,0.000305157155935,Close,0 days 01:51:42.000000000,0.0775694444444
2016-10-26 02:00:08 ctwo:457.3 csi:457.5 AEXX6,AEXX6,2016-10-26 02:00:08,457.3,2016-10-25 20:00:00,457.5,-0.000437158469945,0.000437158469945,Close,0 days 06:00:08.000000000,0.250092592593
2016-10-26 02:00:25 ctwo:457.3 csi:457.5 AEXX6,AEXX6,2016-10-26 02:00:25,457.3,2016-10-25 20:00:00,457.5,-0.000437158469945,0.000437158469945,Open,0 days 06:00:25.000000000,0.250289351852
