rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-04-24 07:17:21 1 @TUM7 $-93,@TUM7,2017-04-24 07:17:21,108.29688,2017-04-24 17:00:00,108.34375,-0.000432604557254,0.000432604557254,Open,-1.0,-93.0,2.5,-1 days +14:17:21.000000000,-583.0
ctwo opened: 2017-04-24 07:17:19 1 @EUM7 $81,@EUM7,2017-04-24 07:17:19,1.088,2017-04-24 17:00:00,1.08865,-0.000597069765305,0.000597069765305,Open,1.0,81.0,2.5,-1 days +14:17:19.000000000,-583.0
ctwo opened: 2017-04-24 07:17:17 1 @CN7 $-12,@CN7,2017-04-24 07:17:17,365.75,2017-04-24 14:20:00,365.5,0.000683994528044,0.000683994528044,Open,1.0,-12.0,2.5,-1 days +16:57:17.000000000,-423.0
ctwo opened: 2017-04-24 07:17:20 1 @ESM7 $-162,@ESM7,2017-04-24 07:17:20,2373.25,2017-04-24 17:00:00,2370.0,0.00137130801688,0.00137130801688,Open,1.0,-162.0,2.5,-1 days +14:17:20.000000000,-583.0
ctwo opened: 2017-04-24 07:17:19 1 @EMDM7 $-329,@EMDM7,2017-04-24 07:17:19,1739.0,2017-04-24 17:00:00,1735.7,0.00190125021605,0.00190125021605,Open,1.0,-329.0,2.5,-1 days +14:17:19.000000000,-583.0
ctwo opened: 2017-04-24 14:14:39 1 @WN7 $50,@WN7,2017-04-24 14:14:39,420.25,2017-04-24 14:20:00,419.25,0.00238521168754,0.00238521168754,Open,-1.0,50.0,2.5,-1 days +23:54:39.000000000,-6.0
ctwo opened: 2017-04-24 07:17:22 1 @TYM7 $-312,@TYM7,2017-04-24 07:17:22,125.48438,2017-04-24 17:00:00,125.796875,-0.00248412371134,0.00248412371134,Open,-1.0,-312.0,2.5,-1 days +14:17:22.000000000,-583.0
ctwo opened: 2017-04-24 16:51:14 1 @JYM7 $-375,@JYM7,2017-04-24 16:51:14,0.0091,2017-04-24 17:00:00,0.00913,-0.00328587075575,0.00328587075575,Open,-1.0,-375.0,2.5,-1 days +23:51:14.000000000,-9.0
ctwo opened: 2017-04-24 16:51:14 1 QNGM7 $120,QNGM7,2017-04-24 16:51:14,3.148,2017-04-24 17:00:00,3.16,-0.00379746835443,0.00379746835443,Open,1.0,120.0,2.5,-1 days +23:51:14.000000000,-9.0
ctwo opened: 2017-04-24 07:17:18 1 QCLM7 $-810,QCLM7,2017-04-24 07:17:18,50.04,2017-04-24 17:00:00,49.23,0.0164533820841,0.0164533820841,Open,1.0,-810.0,2.5,-1 days +14:17:18.000000000,-583.0
