rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-08-28 14:00:31 1 @GFV7 $0,@GFV7,2017-08-28 14:00:31,146.4,2017-08-28 14:05:00,146.4,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:55:31.000000000,-5.0
ctwo opened: 2017-08-28 14:12:50 2 @SMZ7 $0,@SMZ7,2017-08-28 14:12:50,299.4,2017-08-28 14:20:00,299.4,0.0,0.0,Open,1.0,0.0,5.0,-1 days +23:52:50.000000000,-8.0
ctwo opened: 2017-08-28 16:48:34 8 @TUU7 $-124,@TUU7,2017-08-28 16:48:34,108.23438,2017-08-28 17:00:00,108.2421875,-7.21299169975e-05,7.21299169975e-05,Open,-1.0,-124.0,20.0,-1 days +23:48:34.000000000,-12.0
ctwo opened: 2017-08-28 16:48:25 1 QGCZ7 $-9,QGCZ7,2017-08-28 16:48:25,1315.2,2017-08-28 17:00:00,1315.3,-7.6028282521e-05,7.6028282521e-05,Open,-1.0,-9.0,2.5,-1 days +23:48:25.000000000,-12.0
ctwo opened: 2017-08-28 16:48:34 2 @TYU7 $-31,@TYU7,2017-08-28 16:48:34,126.98438,2017-08-28 17:00:00,127.0,-0.000122992125984,0.000122992125984,Open,-1.0,-31.0,5.0,-1 days +23:48:34.000000000,-12.0
ctwo opened: 2017-08-28 16:48:25 1 @ESU7 $25,@ESU7,2017-08-28 16:48:25,2444.25,2017-08-28 17:00:00,2443.75,0.000204603580563,0.000204603580563,Open,-1.0,25.0,2.5,-1 days +23:48:25.000000000,-12.0
ctwo opened: 2017-08-28 16:48:33 1 QSIZ7 $-20,QSIZ7,2017-08-28 16:48:33,17.525,2017-08-28 17:00:00,17.529,-0.000228193279708,0.000228193279708,Open,-1.0,-20.0,2.5,-1 days +23:48:33.000000000,-12.0
ctwo opened: 2017-08-28 16:48:35 1 @YMU7 $-25,@YMU7,2017-08-28 16:48:35,21796.0,2017-08-28 17:00:00,21791.0,0.000229452526272,0.000229452526272,Open,1.0,-25.0,2.5,-1 days +23:48:35.000000000,-12.0
ctwo opened: 2017-08-28 16:48:23 1 @EUU7 $-37,@EUU7,2017-08-28 16:48:23,1.199,2017-08-28 17:00:00,1.1993,-0.000250145918452,0.000250145918452,Open,-1.0,-37.0,2.5,-1 days +23:48:23.000000000,-12.0
ctwo opened: 2017-08-28 16:48:30 1 @NKDU7 $22,@NKDU7,2017-08-28 16:48:30,19470.0,2017-08-28 17:00:00,19465.0,0.000256871307475,0.000256871307475,Open,-1.0,22.0,2.5,-1 days +23:48:30.000000000,-12.0
ctwo opened: 2017-08-28 14:12:48 2 @BOZ7 $-11,@BOZ7,2017-08-28 14:12:48,34.95,2017-08-28 14:20:00,34.96,-0.000286041189931,0.000286041189931,Open,-1.0,-11.0,5.0,-1 days +23:52:48.000000000,-8.0
ctwo opened: 2017-08-28 16:48:24 1 @EMDU7 $-59,@EMDU7,2017-08-28 16:48:24,1708.3,2017-08-28 17:00:00,1707.7,0.000351349768695,0.000351349768695,Open,1.0,-59.0,2.5,-1 days +23:48:24.000000000,-12.0
ctwo opened: 2017-08-28 16:48:33 1 @SFU7 $-49,@SFU7,2017-08-28 16:48:33,1.0482,2017-08-28 17:00:00,1.0486,-0.000381460995613,0.000381460995613,Open,-1.0,-49.0,2.5,-1 days +23:48:33.000000000,-12.0
ctwo opened: 2017-08-28 14:00:32 1 @HEV7 $-9,@HEV7,2017-08-28 14:00:32,61.65,2017-08-28 14:05:00,61.625,0.000405679513185,0.000405679513185,Open,1.0,-9.0,2.5,-1 days +23:55:32.000000000,-5.0
ctwo opened: 2017-08-28 16:48:31 1 @NQU7 $50,@NQU7,2017-08-28 16:48:31,5847.25,2017-08-28 17:00:00,5844.75,0.000427734291458,0.000427734291458,Open,-1.0,50.0,2.5,-1 days +23:48:31.000000000,-12.0
ctwo opened: 2017-08-28 16:48:28 1 @NEU7 $-40,@NEU7,2017-08-28 16:48:28,0.7253,2017-08-28 17:00:00,0.7257,-0.000551191952598,0.000551191952598,Open,-1.0,-40.0,2.5,-1 days +23:48:28.000000000,-12.0
ctwo opened: 2017-08-28 16:48:31 1 QPAU7 $54,QPAU7,2017-08-28 16:48:31,934.75,2017-08-28 17:00:00,934.2,0.000588739028045,0.000588739028045,Open,-1.0,54.0,2.5,-1 days +23:48:31.000000000,-12.0
ctwo opened: 2017-08-28 16:48:22 2 @BPU7 $-99,@BPU7,2017-08-28 16:48:22,1.294,2017-08-28 17:00:00,1.2948,-0.000617856039543,0.000617856039543,Open,-1.0,-99.0,5.0,-1 days +23:48:22.000000000,-12.0
ctwo opened: 2017-08-28 16:48:29 1 QNGV7 $-19,QNGV7,2017-08-28 16:48:29,2.959,2017-08-28 17:00:00,2.961,-0.000675447483958,0.000675447483958,Open,-1.0,-19.0,2.5,-1 days +23:48:29.000000000,-12.0
ctwo opened: 2017-08-28 14:00:32 1 @LEV7 $30,@LEV7,2017-08-28 14:00:32,108.45,2017-08-28 14:05:00,108.375,0.000692041522491,0.000692041522491,Open,-1.0,30.0,2.5,-1 days +23:55:32.000000000,-5.0
ctwo opened: 2017-08-28 14:12:50 3 @CZ7 $-37,@CZ7,2017-08-28 14:12:50,351.25,2017-08-28 14:20:00,351.0,0.000712250712251,0.000712250712251,Open,1.0,-37.0,7.5,-1 days +23:52:50.000000000,-8.0
ctwo opened: 2017-08-28 16:48:35 1 @USU7 $-125,@USU7,2017-08-28 16:48:35,156.625,2017-08-28 17:00:00,156.75,-0.000797448165869,0.000797448165869,Open,-1.0,-125.0,2.5,-1 days +23:48:35.000000000,-12.0
ctwo opened: 2017-08-28 16:48:20 1 @ADU7 $-80,@ADU7,2017-08-28 16:48:20,0.7963,2017-08-28 17:00:00,0.7971,-0.00100363818843,0.00100363818843,Open,-1.0,-80.0,2.5,-1 days +23:48:20.000000000,-12.0
ctwo opened: 2017-08-28 16:48:26 1 QHGZ7 $112,QHGZ7,2017-08-28 16:48:26,309.05,2017-08-28 17:00:00,308.6,0.00145819831497,0.00145819831497,Open,-1.0,112.0,2.5,-1 days +23:48:26.000000000,-12.0
ctwo opened: 2017-08-28 16:48:28 1 @JYU7 $187,@JYU7,2017-08-28 16:48:28,0.00916,2017-08-28 17:00:00,0.009175,-0.0016348773842,0.0016348773842,Open,1.0,187.0,2.5,-1 days +23:48:28.000000000,-12.0
ctwo opened: 2017-08-28 14:12:51 1 @WZ7 $-37,@WZ7,2017-08-28 14:12:51,428.75,2017-08-28 14:20:00,428.0,0.0017523364486,0.0017523364486,Open,1.0,-37.0,2.5,-1 days +23:52:51.000000000,-8.0
ctwo opened: 2017-08-28 16:48:27 1 QHOV7 $331,QHOV7,2017-08-28 16:48:27,1.6388,2017-08-28 17:00:00,1.6309,0.00484395119259,0.00484395119259,Open,-1.0,331.0,2.5,-1 days +23:48:27.000000000,-12.0
ctwo opened: 2017-08-28 16:48:32 1 QRBV7 $525,QRBV7,2017-08-28 16:48:32,1.5838,2017-08-28 17:00:00,1.5713,0.00795519633425,0.00795519633425,Open,-1.0,525.0,2.5,-1 days +23:48:32.000000000,-12.0
