rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-11-08 22:39:10 ctwo:98.39 csi:98.31 HTSZ6,HTSZ6,2016-11-08 22:39:10,98.39,2016-11-08 20:00:00,98.31,0.000813752415827,0.000813752415827,Close,0 days 02:39:10.000000000,0.110532407407
2016-11-08 22:39:11 ctwo:97.775 csi:97.675 HXSZ6,HXSZ6,2016-11-08 22:39:11,97.775,2016-11-08 20:00:00,97.675,0.00102380342974,0.00102380342974,Close,0 days 02:39:11.000000000,0.110543981481
2016-11-08 22:39:00 ctwo:151.97 csi:151.79 BBZ6,BBZ6,2016-11-08 22:39:00,151.97,2016-11-08 20:00:00,151.79,0.00118584887015,0.00118584887015,Close,0 days 02:39:00.000000000,0.110416666667
2016-11-09 03:00:30 ctwo:125.72 csi:125.45 LGZ6,LGZ6,2016-11-09 03:00:30,125.72,2016-11-08 20:00:00,125.45,0.00215225189318,0.00215225189318,Open,0 days 07:00:30.000000000,0.292013888889
2016-11-09 03:00:03 ctwo:125.72 csi:125.45 LGZ6,LGZ6,2016-11-09 03:00:03,125.72,2016-11-08 20:00:00,125.45,0.00215225189318,0.00215225189318,Close,0 days 07:00:03.000000000,0.291701388889
2016-11-09 09:31:14 ctwo:118.875 csi:119.225 @GFF7,@GFF7,2016-11-09 09:31:14,118.875,2016-11-08 20:00:00,119.225,-0.00293562591738,0.00293562591738,Open,0 days 13:31:14.000000000,0.563356481481
2016-11-09 09:30:36 ctwo:118.875 csi:119.225 @GFF7,@GFF7,2016-11-09 09:30:36,118.875,2016-11-08 20:00:00,119.225,-0.00293562591738,0.00293562591738,Close,0 days 13:30:36.000000000,0.562916666667
2016-11-08 22:38:57 ctwo:508.9 csi:510.4 @RSF7,@RSF7,2016-11-08 22:38:57,508.9,2016-11-08 20:00:00,510.4,-0.00293887147335,0.00293887147335,Close,0 days 02:38:57.000000000,0.110381944444
2016-11-09 08:00:22 ctwo:215.0 csi:215.65 @OJF7,@OJF7,2016-11-09 08:00:22,215.0,2016-11-08 20:00:00,215.65,-0.00301414328773,0.00301414328773,Open,0 days 12:00:22.000000000,0.50025462963
2016-11-09 08:00:07 ctwo:215.0 csi:215.65 @OJF7,@OJF7,2016-11-09 08:00:07,215.0,2016-11-08 20:00:00,215.65,-0.00301414328773,0.00301414328773,Close,0 days 12:00:07.000000000,0.500081018519
2016-11-09 09:30:08 ctwo:102.25 csi:102.6 @LEZ6,@LEZ6,2016-11-09 09:30:08,102.25,2016-11-08 20:00:00,102.6,-0.00341130604288,0.00341130604288,Close,0 days 13:30:08.000000000,0.562592592593
2016-11-09 09:31:24 ctwo:102.25 csi:102.6 @LEZ6,@LEZ6,2016-11-09 09:31:24,102.25,2016-11-08 20:00:00,102.6,-0.00341130604288,0.00341130604288,Open,0 days 13:31:24.000000000,0.563472222222
2016-11-08 22:38:54 ctwo:0.7344 csi:0.7374 @NEZ6,@NEZ6,2016-11-08 22:38:54,0.7344,2016-11-08 20:00:00,0.7374,-0.00406834825061,0.00406834825061,Close,0 days 02:38:54.000000000,0.110347222222
2016-11-09 02:01:41 ctwo:162.76 csi:161.92 BDZ6,BDZ6,2016-11-09 02:01:41,162.76,2016-11-08 20:00:00,161.92,0.00518774703557,0.00518774703557,Open,0 days 06:01:41.000000000,0.251168981481
2016-11-09 02:01:26 ctwo:162.76 csi:161.92 BDZ6,BDZ6,2016-11-09 02:01:26,162.76,2016-11-08 20:00:00,161.92,0.00518774703557,0.00518774703557,Close,0 days 06:01:26.000000000,0.25099537037
2016-11-08 22:38:42 ctwo:1.2488 csi:1.2404 @BPZ6,@BPZ6,2016-11-08 22:38:42,1.2488,2016-11-08 20:00:00,1.2404,0.00677200902935,0.00677200902935,Close,0 days 02:38:42.000000000,0.110208333333
2016-11-08 22:39:07 ctwo:130.71875 csi:129.5 @TYZ6,@TYZ6,2016-11-08 22:39:07,130.71875,2016-11-08 20:00:00,129.5,0.0094111969112,0.0094111969112,Open,0 days 02:39:07.000000000,0.110497685185
2016-11-08 22:39:05 ctwo:130.734375 csi:129.5 @TYZ6,@TYZ6,2016-11-08 22:39:05,130.734375,2016-11-08 20:00:00,129.5,0.00953185328185,0.00953185328185,Close,0 days 02:39:05.000000000,0.110474537037
2016-11-08 22:39:09 ctwo:411.0 csi:415.25 @WZ6,@WZ6,2016-11-08 22:39:09,411.0,2016-11-08 20:00:00,415.25,-0.0102347983143,0.0102347983143,Open,0 days 02:39:09.000000000,0.110520833333
2016-11-08 22:39:08 ctwo:411.0 csi:415.25 @WZ6,@WZ6,2016-11-08 22:39:08,411.0,2016-11-08 20:00:00,415.25,-0.0102347983143,0.0102347983143,Close,0 days 02:39:08.000000000,0.110509259259
2016-11-08 22:38:43 ctwo:0.74335 csi:0.75105 @CDZ6,@CDZ6,2016-11-08 22:38:43,0.74335,2016-11-08 20:00:00,0.75105,-0.0102523134279,0.0102523134279,Close,0 days 02:38:43.000000000,0.110219907407
2016-11-08 22:38:41 ctwo:34.94 csi:35.31 @BOZ6,@BOZ6,2016-11-08 22:38:41,34.94,2016-11-08 20:00:00,35.31,-0.0104786179553,0.0104786179553,Close,0 days 02:38:41.000000000,0.110196759259
2016-11-08 22:38:42 ctwo:34.91 csi:35.31 @BOZ6,@BOZ6,2016-11-08 22:38:42,34.91,2016-11-08 20:00:00,35.31,-0.0113282356273,0.0113282356273,Open,0 days 02:38:42.000000000,0.110208333333
2016-11-08 22:38:58 ctwo:999.75 csi:1011.25 @SF7,@SF7,2016-11-08 22:38:58,999.75,2016-11-08 20:00:00,1011.25,-0.0113720642769,0.0113720642769,Close,0 days 02:38:58.000000000,0.110393518519
2016-11-08 22:38:53 ctwo:412.75 csi:417.5 @KWZ6,@KWZ6,2016-11-08 22:38:53,412.75,2016-11-08 20:00:00,417.5,-0.011377245509,0.011377245509,Open,0 days 02:38:53.000000000,0.110335648148
2016-11-08 22:38:52 ctwo:412.75 csi:417.5 @KWZ6,@KWZ6,2016-11-08 22:38:52,412.75,2016-11-08 20:00:00,417.5,-0.011377245509,0.011377245509,Close,0 days 02:38:52.000000000,0.110324074074
2016-11-08 22:38:58 ctwo:999.25 csi:1011.25 @SF7,@SF7,2016-11-08 22:38:58,999.25,2016-11-08 20:00:00,1011.25,-0.0118665018541,0.0118665018541,Open,0 days 02:38:58.000000000,0.110393518519
2016-11-08 22:38:56 ctwo:657.2 csi:665.5 QPAZ6,QPAZ6,2016-11-08 22:38:56,657.2,2016-11-08 20:00:00,665.5,-0.012471825695,0.012471825695,Close,0 days 02:38:56.000000000,0.11037037037
