rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-03-01 14:13:37 6.0 ZC20170512 $0,ZC20170512,ZC,C,2017-03-01 14:13:37,382.0,2017-03-01 14:20:00,382.0,0.0,0.0,Open,1.0,0.0,15.0,-7.0
ib: 2017-03-01 16:48:53 6.0 ZF20170630 $-46,ZF20170630,ZF,FV,2017-03-01 16:48:53,117.140625,2017-03-01 17:00:00,117.1328125,6.66977923031e-05,6.66977923031e-05,Open,1.0,-46.0,15.0,-12.0
ib: 2017-03-01 16:48:55 10.0 ZT20170630 $-156,ZT20170630,ZT,TU,2017-03-01 16:48:55,108.0546875,2017-03-01 17:00:00,108.046875,7.23065798988e-05,7.23065798988e-05,Open,1.0,-156.0,25.0,-12.0
ib: 2017-03-01 16:48:38 2.0 NQ20170317 $-20,NQ20170317,NQ,NQ,2017-03-01 16:48:38,5386.5,2017-03-01 17:00:00,5386.0,9.28332714445e-05,9.28332714445e-05,Open,1.0,-20.0,5.0,-12.0
ib: 2017-03-01 16:48:40 2.0 YM20170317 $20,YM20170317,YM,YM,2017-03-01 16:48:40,21093.0,2017-03-01 17:00:00,21091.0,9.48271774691e-05,9.48271774691e-05,Open,-1.0,20.0,5.0,-12.0
ib: 2017-03-01 16:48:28 2.0 AUD20170313 $19,AUD20170313,AUD,AD,2017-03-01 16:48:28,0.7673,2017-03-01 17:00:00,0.7672,0.000130344108446,0.000130344108446,Open,-1.0,19.0,5.0,-12.0
ib: 2017-03-01 16:48:30 2.0 EUR20170313 $-37,EUR20170313,EUR,CU,2017-03-01 16:48:30,1.05495,2017-03-01 17:00:00,1.0548,0.00014220705347,0.00014220705347,Open,1.0,-37.0,5.0,-12.0
ib: 2017-03-01 16:48:36 2.0 ZN20170621 $-62,ZN20170621,ZN,TY,2017-03-01 16:48:36,123.75,2017-03-01 17:00:00,123.71875,0.000252589037636,0.000252589037636,Open,1.0,-62.0,5.0,-12.0
ib: 2017-03-01 16:48:58 2.0 HO20170331 $42,HO20170331,HO,HO,2017-03-01 16:48:58,1.6236,2017-03-01 17:00:00,1.6241,-0.000307862816329,0.000307862816329,Open,1.0,42.0,5.0,-12.0
ib: 2017-03-01 16:48:51 2.0 JPY20170313 $-74,JPY20170313,JPY,JY,2017-03-01 16:48:51,0.8795,2017-03-01 17:00:00,0.8798,-0.000340986587861,0.000340986587861,Open,-1.0,-74.0,5.0,-12.0
ib: 2017-03-01 14:13:41 2.0 ZS20170512 $-75,ZS20170512,ZS,S,2017-03-01 14:13:41,1051.0,2017-03-01 14:20:00,1051.75,-0.000713097218921,0.000713097218921,Open,-1.0,-75.0,5.0,-7.0
ib: 2017-03-01 16:48:42 2.0 GBP20170313 $-125,GBP20170313,GBP,BP,2017-03-01 16:48:42,1.2294,2017-03-01 17:00:00,1.2284,0.000814067079127,0.000814067079127,Open,1.0,-125.0,5.0,-12.0
ib: 2017-03-01 14:13:43 4.0 ZW20170512 $-100,ZW20170512,ZW,W,2017-03-01 14:13:43,456.5,2017-03-01 14:20:00,457.0,-0.00109409190372,0.00109409190372,Open,-1.0,-100.0,10.0,-7.0
ib: 2017-03-01 16:48:49 2.0 HG20170526 $150,HG20170526,HG,HG,2017-03-01 16:48:49,273.3,2017-03-01 17:00:00,273.6,-0.00109649122807,0.00109649122807,Open,1.0,150.0,5.0,-12.0
ib: 2017-03-01 14:13:42 4.0 ZL20170512 $95,ZL20170512,ZL,BO,2017-03-01 14:13:42,34.7,2017-03-01 14:20:00,34.74,-0.00115141047784,0.00115141047784,Open,1.0,95.0,10.0,-7.0
ib: 2017-03-01 16:48:44 2.0 CAD20170314 $-239,CAD20170314,CAD,CD,2017-03-01 16:48:44,0.7501,2017-03-01 17:00:00,0.7489,0.0016023501135,0.0016023501135,Open,1.0,-239.0,5.0,-12.0
ib: 2017-03-01 14:01:26 2.0 LE20170428 $160,LE20170428,LE,LC,2017-03-01 14:01:26,117.375,2017-03-01 14:05:00,117.575,-0.00170104188816,0.00170104188816,Open,1.0,160.0,5.0,-4.0
ib: 2017-03-01 16:48:54 6.0 MXP20170313 $269,MXP20170313,MXP,MP,2017-03-01 16:48:54,0.05042,2017-03-01 17:00:00,0.05033,0.0017881978939,0.0017881978939,Open,-1.0,269.0,15.0,-12.0
ib: 2017-03-01 16:48:57 2.0 CL20170321 $299,CL20170321,CL,CL,2017-03-01 16:48:57,53.68,2017-03-01 17:00:00,53.83,-0.00278655025079,0.00278655025079,Open,1.0,299.0,5.0,-12.0
ib: 2017-03-01 16:48:46 2.0 RB20170331 $-1033,RB20170331,RB,RB,2017-03-01 16:48:46,1.6657,2017-03-01 17:00:00,1.678,-0.00733015494636,0.00733015494636,Open,-1.0,-1033.0,5.0,-12.0
