rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-04-21 16:57:17 10.0 ZT20170630 $0,ZT20170630,ZT,TU,2017-04-21 16:57:17,108.4375,2017-04-21 17:00:00,108.4375,0.0,0.0,Open,1.0,0.0,25.0,-3.0
ib: 2017-04-21 14:16:17 2.0 ZS20170714 $0,ZS20170714,ZS,S,2017-04-21 14:16:17,960.75,2017-04-21 14:20:00,960.75,0.0,0.0,Open,1.0,0.0,5.0,-4.0
ib: 2017-04-21 16:57:09 2.0 HO20170531 $8,HO20170531,HO,HO,2017-04-21 16:57:09,1.5593,2017-04-21 17:00:00,1.5594,-6.41272284212e-05,6.41272284212e-05,Open,1.0,8.0,5.0,-3.0
ib: 2017-04-21 16:57:38 2.0 EMD20170616 $-40,EMD20170616,EMD,EMD,2017-04-21 16:57:38,1715.3,2017-04-21 17:00:00,1715.5,-0.000116584086272,0.000116584086272,Open,-1.0,-40.0,5.0,-3.0
ib: 2017-04-21 14:02:18 2.0 LE20170630 $19,LE20170630,LE,LC,2017-04-21 14:02:18,116.725,2017-04-21 14:05:00,116.7,0.000214224507284,0.000214224507284,Open,-1.0,19.0,5.0,-3.0
ib: 2017-04-21 16:57:06 2.0 NIY20170608 $-45,NIY20170608,NIY,NIY,2017-04-21 16:57:06,18605.0,2017-04-21 17:00:00,18610.0,-0.000268672756582,0.000268672756582,Open,-1.0,-45.0,5.0,-3.0
ib: 2017-04-21 14:02:21 2.0 HE20170614 $20,HE20170614,HE,LH,2017-04-21 14:02:21,68.3,2017-04-21 14:05:00,68.325,-0.000365898280278,0.000365898280278,Open,1.0,20.0,5.0,-3.0
ib: 2017-04-21 16:56:55 2.0 CL20170522 $39,CL20170522,CL,CL,2017-04-21 16:56:55,49.6,2017-04-21 17:00:00,49.62,-0.000403063280935,0.000403063280935,Open,1.0,39.0,5.0,-4.0
ib: 2017-04-21 16:56:47 2.0 YM20170616 $-100,YM20170616,YM,YM,2017-04-21 16:56:47,20493.0,2017-04-21 17:00:00,20503.0,-0.000487733502414,0.000487733502414,Open,-1.0,-100.0,5.0,-4.0
ib: 2017-04-21 16:56:51 2.0 PA20170628 $79,PA20170628,PA,PA,2017-04-21 16:56:51,791.15,2017-04-21 17:00:00,790.75,0.000505848877648,0.000505848877648,Open,-1.0,79.0,5.0,-4.0
ib: 2017-04-21 14:16:19 4.0 ZW20170714 $-50,ZW20170714,ZW,W,2017-04-21 14:16:19,421.25,2017-04-21 14:20:00,421.0,0.000593824228029,0.000593824228029,Open,1.0,-50.0,10.0,-4.0
ib: 2017-04-21 16:56:53 2.0 ZN20170621 $156,ZN20170621,ZN,TY,2017-04-21 16:56:53,125.984375,2017-04-21 17:00:00,126.0625,-0.000619732275657,0.000619732275657,Open,1.0,156.0,5.0,-4.0
ib: 2017-04-21 14:16:15 4.0 ZL20170714 $-47,ZL20170714,ZL,BO,2017-04-21 14:16:15,32.14,2017-04-21 14:20:00,32.16,-0.000621890547264,0.000621890547264,Open,-1.0,-47.0,10.0,-4.0
ib: 2017-04-21 16:57:13 2.0 GBP20170619 $112,GBP20170619,GBP,BP,2017-04-21 16:57:13,1.2823,2017-04-21 17:00:00,1.2814,0.000702356797253,0.000702356797253,Open,-1.0,112.0,5.0,-3.0
ib: 2017-04-21 16:57:15 2.0 ES20170616 $-175,ES20170616,ES,ES,2017-04-21 16:57:15,2345.75,2017-04-21 17:00:00,2347.5,-0.000745473908413,0.000745473908413,Open,-1.0,-175.0,5.0,-3.0
ib: 2017-04-21 16:57:08 4.0 NZD20170619 $239,NZD20170619,NZD,NE,2017-04-21 16:57:08,0.7021,2017-04-21 17:00:00,0.7015,0.000855310049893,0.000855310049893,Open,-1.0,239.0,10.0,-3.0
ib: 2017-04-21 16:57:07 4.0 CAD20170620 $259,CAD20170620,CAD,CD,2017-04-21 16:57:07,0.74135,2017-04-21 17:00:00,0.7407,0.000877548265154,0.000877548265154,Open,-1.0,259.0,10.0,-3.0
ib: 2017-04-21 14:16:21 4.0 ZM20170714 $-119,ZM20170714,ZM,SM,2017-04-21 14:16:21,313.9,2017-04-21 14:20:00,313.6,0.000956632653061,0.000956632653061,Open,1.0,-119.0,10.0,-4.0
ib: 2017-04-21 16:57:01 6.0 MXP20170619 $239,MXP20170619,MXP,MP,2017-04-21 16:57:01,0.05264,2017-04-21 17:00:00,0.05256,0.00152207001522,0.00152207001522,Open,-1.0,239.0,15.0,-3.0
ib: 2017-04-21 16:56:57 2.0 GC20170628 $-539,GC20170628,GC,GC,2017-04-21 16:56:57,1286.4,2017-04-21 17:00:00,1289.1,-0.00209448452409,0.00209448452409,Open,-1.0,-539.0,5.0,-4.0
ib: 2017-04-21 16:56:49 2.0 CHF20170619 $-650,CHF20170619,CHF,SF,2017-04-21 16:56:49,1.0076,2017-04-21 17:00:00,1.005,0.00258706467662,0.00258706467662,Open,1.0,-650.0,5.0,-4.0
ib: 2017-04-21 16:57:11 2.0 EUR20170619 $-762,EUR20170619,EUR,CU,2017-04-21 16:57:11,1.07545,2017-04-21 17:00:00,1.0724,0.00284408802686,0.00284408802686,Open,1.0,-762.0,5.0,-3.0
ib: 2017-04-21 16:57:35 2.0 PL20170727 $-310,PL20170727,PL,PL,2017-04-21 16:57:35,974.5,2017-04-21 17:00:00,977.6,-0.00317103109656,0.00317103109656,Open,-1.0,-310.0,5.0,-3.0
