rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-12-23 16:50:15 1.0 @ESH7 $75,@ESH7,2016-12-23 16:50:15,2258.5,2016-12-23 17:00:00,2260.0,-0.000663716814159,0.000663716814159,Close,1.0,75.0,2.5,-1 days +23:50:15.000000000,-10.0
ctwo: 2016-12-23 16:50:15 1 @ESH7 $87,@ESH7,2016-12-23 16:50:15,2258.25,2016-12-23 17:00:00,2260.0,-0.000774336283186,0.000774336283186,Open,1.0,87.0,2.5,-1 days +23:50:15.000000000,-10.0
ctwo: 2016-12-23 16:50:16 1 QNGH7 $-90,QNGH7,2016-12-23 16:50:16,3.641,2016-12-23 17:00:00,3.632,0.00247797356828,0.00247797356828,Open,1.0,-90.0,2.5,-1 days +23:50:16.000000000,-10.0
ctwo: 2016-12-23 16:50:16 1.0 QNGH7 $-120,QNGH7,2016-12-23 16:50:16,3.644,2016-12-23 17:00:00,3.632,0.00330396475771,0.00330396475771,Close,1.0,-120.0,2.5,-1 days +23:50:16.000000000,-10.0
