rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-20 23:48:27 ctwo:130.25 csi:130.28125 @TYZ6,@TYZ6,2016-10-20 23:48:27,130.25,2016-10-20 20:00:00,130.28125,-0.000239865675222,0.000239865675222,Close,0 days 03:48:27.000000000,0.158645833333
2016-10-20 23:48:23 ctwo:350.75 csi:351.0 @CZ6,@CZ6,2016-10-20 23:48:23,350.75,2016-10-20 20:00:00,351.0,-0.000712250712251,0.000712250712251,Close,0 days 03:48:23.000000000,0.158599537037
2016-10-20 23:48:26 ctwo:209.45 csi:209.6 QHGZ6,QHGZ6,2016-10-20 23:48:26,209.45,2016-10-20 20:00:00,209.6,-0.000715648854962,0.000715648854962,Open,0 days 03:48:26.000000000,0.158634259259
2016-10-20 23:48:28 ctwo:417.5 csi:417.0 @WZ6,@WZ6,2016-10-20 23:48:28,417.5,2016-10-20 20:00:00,417.0,0.00119904076739,0.00119904076739,Close,0 days 03:48:28.000000000,0.158657407407
2016-10-20 23:48:23 ctwo:350.5 csi:351.0 @CZ6,@CZ6,2016-10-20 23:48:23,350.5,2016-10-20 20:00:00,351.0,-0.0014245014245,0.0014245014245,Open,0 days 03:48:23.000000000,0.158599537037
2016-10-20 23:48:25 ctwo:98.48 csi:98.314 @DXZ6,@DXZ6,2016-10-20 23:48:25,98.48,2016-10-20 20:00:00,98.314,0.00168846756311,0.00168846756311,Open,0 days 03:48:25.000000000,0.158622685185
2016-10-20 23:48:25 ctwo:2133.25 csi:2137.0 @ESZ6,@ESZ6,2016-10-20 23:48:25,2133.25,2016-10-20 20:00:00,2137.0,-0.00175479644361,0.00175479644361,Close,0 days 03:48:25.000000000,0.158622685185
2016-10-20 23:48:25 ctwo:2133.0 csi:2137.0 @ESZ6,@ESZ6,2016-10-20 23:48:25,2133.0,2016-10-20 20:00:00,2137.0,-0.00187178287319,0.00187178287319,Open,0 days 03:48:25.000000000,0.158622685185
2016-10-20 23:48:24 ctwo:6959.0 csi:6980.0 @CTZ6,@CTZ6,2016-10-20 23:48:24,6959.0,2016-10-20 20:00:00,6980.0,-0.00300859598854,0.00300859598854,Close,0 days 03:48:24.000000000,0.158611111111
2016-10-20 23:48:22 ctwo:34.92 csi:35.05 @BOZ6,@BOZ6,2016-10-20 23:48:22,34.92,2016-10-20 20:00:00,35.05,-0.0037089871612,0.0037089871612,Close,0 days 03:48:22.000000000,0.158587962963
2016-10-20 23:48:23 ctwo:34.91 csi:35.05 @BOZ6,@BOZ6,2016-10-20 23:48:23,34.91,2016-10-20 20:00:00,35.05,-0.00399429386591,0.00399429386591,Open,0 days 03:48:23.000000000,0.158599537037
2016-10-20 23:48:26 ctwo:911.2 csi:915.3 @MMEZ6,@MMEZ6,2016-10-20 23:48:26,911.2,2016-10-20 20:00:00,915.3,-0.00447940565935,0.00447940565935,Open,0 days 03:48:26.000000000,0.158634259259
2016-10-20 23:48:24 ctwo:50.35 csi:50.63 QCLZ6,QCLZ6,2016-10-20 23:48:24,50.35,2016-10-20 20:00:00,50.63,-0.00553031799328,0.00553031799328,Open,0 days 03:48:24.000000000,0.158611111111
