rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-23 19:30:35 ctwo:151.76 csi:151.77 BBZ6,BBZ6,2016-10-23 19:30:35,151.76,2016-10-21 20:00:00,151.77,-6.58891744088e-05,6.58891744088e-05,Open,1 days 23:30:35.000000000,1.97957175926
2016-10-23 19:30:17 ctwo:151.76 csi:151.77 BBZ6,BBZ6,2016-10-23 19:30:17,151.76,2016-10-21 20:00:00,151.77,-6.58891744088e-05,6.58891744088e-05,Close,1 days 23:30:17.000000000,1.97936342593
2016-10-23 18:00:08 ctwo:130.359375 csi:130.34375 @TYZ6,@TYZ6,2016-10-23 18:00:08,130.359375,2016-10-21 20:00:00,130.34375,0.000119875329657,0.000119875329657,Close,1 days 22:00:08.000000000,1.91675925926
2016-10-23 20:00:17 ctwo:35.13 csi:35.12 @BOZ6,@BOZ6,2016-10-23 20:00:17,35.13,2016-10-21 20:00:00,35.12,0.000284738041002,0.000284738041002,Open,2 days 00:00:17.000000000,2.00019675926
2016-10-23 20:00:05 ctwo:35.13 csi:35.12 @BOZ6,@BOZ6,2016-10-23 20:00:05,35.13,2016-10-21 20:00:00,35.12,0.000284738041002,0.000284738041002,Close,2 days 00:00:05.000000000,2.00005787037
2016-10-23 18:00:25 ctwo:2136.75 csi:2134.75 @ESZ6,@ESZ6,2016-10-23 18:00:25,2136.75,2016-10-21 20:00:00,2134.75,0.00093687785455,0.00093687785455,Open,1 days 22:00:25.000000000,1.91695601852
2016-10-23 18:00:05 ctwo:2136.75 csi:2134.75 @ESZ6,@ESZ6,2016-10-23 18:00:05,2136.75,2016-10-21 20:00:00,2134.75,0.00093687785455,0.00093687785455,Close,1 days 22:00:05.000000000,1.91672453704
2016-10-23 18:00:13 ctwo:50.91 csi:50.85 QCLZ6,QCLZ6,2016-10-23 18:00:13,50.91,2016-10-21 20:00:00,50.85,0.00117994100295,0.00117994100295,Open,1 days 22:00:13.000000000,1.91681712963
2016-10-23 18:00:01 ctwo:50.91 csi:50.85 QCLZ6,QCLZ6,2016-10-23 18:00:01,50.91,2016-10-21 20:00:00,50.85,0.00117994100295,0.00117994100295,Close,1 days 22:00:01.000000000,1.91667824074
2016-10-23 19:36:45 ctwo:911.9 csi:915.0 @MMEZ6,@MMEZ6,2016-10-23 19:36:45,911.9,2016-10-21 20:00:00,915.0,-0.00338797814208,0.00338797814208,Open,1 days 23:36:45.000000000,1.98385416667
2016-10-23 19:36:44 ctwo:911.9 csi:915.0 @MMEZ6,@MMEZ6,2016-10-23 19:36:44,911.9,2016-10-21 20:00:00,915.0,-0.00338797814208,0.00338797814208,Close,1 days 23:36:44.000000000,1.98384259259
2016-10-23 20:00:14 ctwo:351.25 csi:352.5 @CZ6,@CZ6,2016-10-23 20:00:14,351.25,2016-10-21 20:00:00,352.5,-0.00354609929078,0.00354609929078,Open,2 days 00:00:14.000000000,2.00016203704
2016-10-23 20:00:08 ctwo:351.25 csi:352.5 @CZ6,@CZ6,2016-10-23 20:00:08,351.25,2016-10-21 20:00:00,352.5,-0.00354609929078,0.00354609929078,Close,2 days 00:00:08.000000000,2.00009259259
