rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-13 21:25:53 ctwo:151.84 csi:151.86 BBZ6,BBZ6,2016-10-13 21:25:53,151.84,2016-10-13 20:00:00,151.86,-0.000131700250231,0.000131700250231,Close,0 days 01:25:53.000000000,0.0596412037037
2016-10-13 21:25:49 ctwo:97.54 csi:97.518 @DXZ6,@DXZ6,2016-10-13 21:25:49,97.54,2016-10-13 20:00:00,97.518,0.000225599376526,0.000225599376526,Close,0 days 01:25:49.000000000,0.0595949074074
2016-10-13 21:25:50 ctwo:2125.75 csi:2126.25 @ESZ6,@ESZ6,2016-10-13 21:25:50,2125.75,2016-10-13 20:00:00,2126.25,-0.000235155790711,0.000235155790711,Close,0 days 01:25:50.000000000,0.0596064814815
2016-10-13 21:25:46 ctwo:33.39 csi:33.38 @BOZ6,@BOZ6,2016-10-13 21:25:46,33.39,2016-10-13 20:00:00,33.38,0.000299580587178,0.000299580587178,Close,0 days 01:25:46.000000000,0.0595601851852
2016-10-13 21:25:51 ctwo:896.1 csi:895.8 @MMEZ6,@MMEZ6,2016-10-13 21:25:51,896.1,2016-10-13 20:00:00,895.8,0.000334896182184,0.000334896182184,Close,0 days 01:25:51.000000000,0.0596180555556
2016-10-13 21:25:52 ctwo:896.1 csi:895.8 @MMEZ6,@MMEZ6,2016-10-13 21:25:52,896.1,2016-10-13 20:00:00,895.8,0.000334896182184,0.000334896182184,Open,0 days 01:25:52.000000000,0.0596296296296
2016-10-13 21:25:47 ctwo:349.75 csi:349.5 @CZ6,@CZ6,2016-10-13 21:25:47,349.75,2016-10-13 20:00:00,349.5,0.00071530758226,0.00071530758226,Close,0 days 01:25:47.000000000,0.0595717592593
2016-10-13 21:25:53 ctwo:130.09375 csi:130.1875 @TYZ6,@TYZ6,2016-10-13 21:25:53,130.09375,2016-10-13 20:00:00,130.1875,-0.000720115218435,0.000720115218435,Close,0 days 01:25:53.000000000,0.0596412037037
2016-10-14 04:20:10 ctwo:2698.0 csi:2696.0 @CCZ6,@CCZ6,2016-10-14 04:20:10,2698.0,2016-10-13 20:00:00,2696.0,0.000741839762611,0.000741839762611,Close,0 days 08:20:10.000000000,0.347337962963
2016-10-14 03:30:19 ctwo:22.96 csi:22.92 @SBH7,@SBH7,2016-10-14 03:30:19,22.96,2016-10-13 20:00:00,22.92,0.00174520069808,0.00174520069808,Close,0 days 07:30:19.000000000,0.312719907407
2016-10-13 21:25:49 ctwo:50.96 csi:50.85 QCLZ6,QCLZ6,2016-10-13 21:25:49,50.96,2016-10-13 20:00:00,50.85,0.00216322517207,0.00216322517207,Open,0 days 01:25:49.000000000,0.0595949074074
2016-10-13 21:25:48 ctwo:50.97 csi:50.85 QCLZ6,QCLZ6,2016-10-13 21:25:48,50.97,2016-10-13 20:00:00,50.85,0.0023598820059,0.0023598820059,Close,0 days 01:25:48.000000000,0.0595833333333
2016-10-13 21:25:52 ctwo:3.35 csi:3.341 QNGX6,QNGX6,2016-10-13 21:25:52,3.35,2016-10-13 20:00:00,3.341,0.00269380425022,0.00269380425022,Open,0 days 01:25:52.000000000,0.0596296296296
2016-10-13 21:25:52 ctwo:3.351 csi:3.341 QNGX6,QNGX6,2016-10-13 21:25:52,3.351,2016-10-13 20:00:00,3.341,0.00299311583358,0.00299311583358,Close,0 days 01:25:52.000000000,0.0596296296296
2016-10-13 21:25:51 ctwo:212.85 csi:212.2 QHGZ6,QHGZ6,2016-10-13 21:25:51,212.85,2016-10-13 20:00:00,212.2,0.00306314797361,0.00306314797361,Close,0 days 01:25:51.000000000,0.0596180555556
2016-10-13 21:25:49 ctwo:6956.0 csi:6931.0 @CTZ6,@CTZ6,2016-10-13 21:25:49,6956.0,2016-10-13 20:00:00,6931.0,0.00360698311932,0.00360698311932,Close,0 days 01:25:49.000000000,0.0595949074074
2016-10-13 23:58:32 ctwo:420.25 csi:416.0 @WZ6,@WZ6,2016-10-13 23:58:32,420.25,2016-10-13 20:00:00,416.0,0.0102163461538,0.0102163461538,Close,0 days 03:58:32.000000000,0.165648148148
