rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-03-01 16:48:00 1 @NQH7 $0,@NQH7,2017-03-01 16:48:00,5386.0,2017-03-01 17:00:00,5386.0,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:48:00.000000000,-12.0
ctwo opened: 2017-03-01 16:48:03 5 @TUM7 $0,@TUM7,2017-03-01 16:48:03,108.04688,2017-03-01 17:00:00,108.046875,4.62762111499e-08,4.62762111499e-08,Open,1.0,0.0,12.5,-1 days +23:48:03.000000000,-12.0
ctwo opened: 2017-03-01 16:47:52 1 @EUH7 $-6,@EUH7,2017-03-01 16:47:52,1.05485,2017-03-01 17:00:00,1.0548,4.74023511567e-05,4.74023511567e-05,Open,1.0,-6.0,2.5,-1 days +23:47:52.000000000,-13.0
ctwo opened: 2017-03-01 16:48:05 1 @YMH7 $5,@YMH7,2017-03-01 16:48:05,21092.0,2017-03-01 17:00:00,21091.0,4.74135887345e-05,4.74135887345e-05,Open,-1.0,5.0,2.5,-1 days +23:48:05.000000000,-12.0
ctwo opened: 2017-03-01 16:47:54 3 @FVM7 $23,@FVM7,2017-03-01 16:47:54,117.125,2017-03-01 17:00:00,117.1328125,-6.66977923031e-05,6.66977923031e-05,Open,1.0,23.0,7.5,-1 days +23:47:54.000000000,-13.0
ctwo opened: 2017-03-01 16:48:04 1 @TYM7 $-15,@TYM7,2017-03-01 16:48:04,123.73438,2017-03-01 17:00:00,123.71875,0.000126334933064,0.000126334933064,Open,1.0,-15.0,2.5,-1 days +23:48:04.000000000,-12.0
ctwo opened: 2017-03-01 16:47:47 1 @ADH7 $9,@ADH7,2017-03-01 16:47:47,0.7673,2017-03-01 17:00:00,0.7672,0.000130344108446,0.000130344108446,Open,-1.0,9.0,2.5,-1 days +23:47:47.000000000,-13.0
ctwo opened: 2017-03-01 16:47:56 1 QHOJ7 $33,QHOJ7,2017-03-01 16:47:56,1.6233,2017-03-01 17:00:00,1.6241,-0.000492580506127,0.000492580506127,Open,1.0,33.0,2.5,-1 days +23:47:56.000000000,-13.0
ctwo opened: 2017-03-01 16:47:49 1 @BPH7 $-50,@BPH7,2017-03-01 16:47:49,1.2292,2017-03-01 17:00:00,1.2284,0.000651253663302,0.000651253663302,Open,1.0,-50.0,2.5,-1 days +23:47:49.000000000,-13.0
ctwo opened: 2017-03-01 16:47:57 1 @JYH7 $-99,@JYH7,2017-03-01 16:47:57,0.00879,2017-03-01 17:00:00,0.008798,-0.000909297567629,0.000909297567629,Open,-1.0,-99.0,2.5,-1 days +23:47:57.000000000,-13.0
ctwo opened: 2017-03-01 14:01:03 1 @LEJ7 $50,@LEJ7,2017-03-01 14:01:03,117.45,2017-03-01 14:05:00,117.575,-0.0010631511801,0.0010631511801,Open,1.0,50.0,2.5,-1 days +23:56:03.000000000,-4.0
ctwo opened: 2017-03-01 14:13:10 1 @SK7 $-62,@SK7,2017-03-01 14:13:10,1050.5,2017-03-01 14:20:00,1051.75,-0.00118849536487,0.00118849536487,Open,-1.0,-62.0,2.5,-1 days +23:53:10.000000000,-7.0
ctwo opened: 2017-03-01 16:47:55 1 QHGK7 $87,QHGK7,2017-03-01 16:47:55,273.25,2017-03-01 17:00:00,273.6,-0.00127923976608,0.00127923976608,Open,1.0,87.0,2.5,-1 days +23:47:55.000000000,-13.0
ctwo opened: 2017-03-01 14:13:08 3 @CK7 $75,@CK7,2017-03-01 14:13:08,381.5,2017-03-01 14:20:00,382.0,-0.00130890052356,0.00130890052356,Open,1.0,75.0,7.5,-1 days +23:53:08.000000000,-7.0
ctwo opened: 2017-03-01 14:13:07 2 @BOK7 $60,@BOK7,2017-03-01 14:13:07,34.69,2017-03-01 14:20:00,34.74,-0.00143926309729,0.00143926309729,Open,1.0,60.0,5.0,-1 days +23:53:07.000000000,-7.0
ctwo opened: 2017-03-01 16:47:50 1 @CDH7 $-109,@CDH7,2017-03-01 16:47:50,0.75,2017-03-01 17:00:00,0.7489,0.00146882093737,0.00146882093737,Open,1.0,-109.0,2.5,-1 days +23:47:50.000000000,-13.0
ctwo opened: 2017-03-01 14:13:11 2 @WK7 $-75,@WK7,2017-03-01 14:13:11,456.25,2017-03-01 14:20:00,457.0,-0.00164113785558,0.00164113785558,Open,-1.0,-75.0,5.0,-1 days +23:53:11.000000000,-7.0
ctwo opened: 2017-03-01 16:47:58 3 @PXH7 $150,@PXH7,2017-03-01 16:47:58,0.05043,2017-03-01 17:00:00,0.05033,0.00198688654878,0.00198688654878,Open,-1.0,150.0,7.5,-1 days +23:47:58.000000000,-13.0
ctwo opened: 2017-03-01 16:47:51 1 QCLJ7 $159,QCLJ7,2017-03-01 16:47:51,53.67,2017-03-01 17:00:00,53.83,-0.00297232026751,0.00297232026751,Open,1.0,159.0,2.5,-1 days +23:47:51.000000000,-13.0
ctwo opened: 2017-03-01 16:48:01 1 QRBJ7 $-512,QRBJ7,2017-03-01 16:48:01,1.6658,2017-03-01 17:00:00,1.678,-0.0072705601907,0.0072705601907,Open,-1.0,-512.0,2.5,-1 days +23:48:01.000000000,-12.0
