rowname,contract,c2timestamp,c2price,trigger,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-11-15 22:10:34 1 @ESZ6 $-112,@ESZ6,2016-11-15 22:10:34,2181.5,2016-11-15 16:30:00,2179.25,0.00103246529769,0.00103246529769,Open,1.0,-112.0,1.0,0 days 05:40:34.000000000,340.0
ctwo: 2016-11-15 22:10:34 1.0 @ESZ6 $-124,@ESZ6,2016-11-15 22:10:34,2181.75,2016-11-15 16:30:00,2179.25,0.0011471836641,0.0011471836641,Close,1.0,-124.0,1.0,0 days 05:40:34.000000000,340.0
ctwo: 2016-11-15 22:10:33 1 @BOZ6 $-84,@BOZ6,2016-11-15 22:10:33,34.35,2016-11-15 13:50:00,34.21,0.00409237065186,0.00409237065186,Open,1.0,-84.0,1.0,0 days 08:20:33.000000000,500.0
ctwo: 2016-11-15 22:10:35 1 QHGZ6 $387,QHGZ6,2016-11-15 22:10:35,248.95,2016-11-15 16:30:00,250.5,-0.0061876247505,0.0061876247505,Open,1.0,387.0,1.0,0 days 05:40:35.000000000,340.0
