rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-01 16:45:36 2.0 ES20170616 $0,ES20170616,ES,ES,2017-05-01 16:45:36,2387.0,2017-05-01 17:00:00,2387.0,0.0,0.0,Open,1.0,0.0,5.0,-15.0
ib: 2017-05-01 14:15:47 4.0 ZM20170714 $0,ZM20170714,ZM,SM,2017-05-01 14:15:47,318.6,2017-05-01 14:20:00,318.6,0.0,0.0,Open,1.0,0.0,10.0,-5.0
ib: 2017-05-01 14:00:26 2.0 GF20170831 $0,GF20170831,GF,FC,2017-05-01 14:00:26,153.75,2017-05-01 14:05:00,153.75,0.0,0.0,Open,1.0,0.0,5.0,-5.0
ib: 2017-05-01 16:45:40 10.0 ZT20170630 $156,ZT20170630,ZT,TU,2017-05-01 16:45:40,108.28125,2017-05-01 17:00:00,108.2734375,7.21552781586e-05,7.21552781586e-05,Open,-1.0,156.0,25.0,-15.0
ib: 2017-05-01 16:45:05 2.0 JPY20170619 $24,JPY20170619,JPY,JY,2017-05-01 16:45:05,0.8958,2017-05-01 17:00:00,0.8957,0.000111644523836,0.000111644523836,Open,-1.0,24.0,5.0,-15.0
ib: 2017-05-01 16:45:09 2.0 ZN20170621 $31,ZN20170621,ZN,TY,2017-05-01 16:45:09,125.484375,2017-05-01 17:00:00,125.46875,0.000124533001245,0.000124533001245,Open,-1.0,31.0,5.0,-15.0
ib: 2017-05-01 16:45:38 2.0 NQ20170616 $-30,NQ20170616,NQ,NQ,2017-05-01 16:45:38,5631.5,2017-05-01 17:00:00,5630.75,0.00013319717622,0.00013319717622,Open,1.0,-30.0,5.0,-15.0
ib: 2017-05-01 16:45:22 4.0 ZF20170630 $93,ZF20170630,ZF,FV,2017-05-01 16:45:22,118.2890625,2017-05-01 17:00:00,118.265625,0.000198176773682,0.000198176773682,Open,-1.0,93.0,10.0,-15.0
ib: 2017-05-01 14:00:29 2.0 LE20170630 $-20,LE20170630,LE,LC,2017-05-01 14:00:29,124.15,2017-05-01 14:05:00,124.125,0.000201409869084,0.000201409869084,Open,1.0,-20.0,5.0,-5.0
ib: 2017-05-01 16:45:07 2.0 CHF20170619 $75,CHF20170619,CHF,SF,2017-05-01 16:45:07,1.0069,2017-05-01 17:00:00,1.0072,-0.000297855440826,0.000297855440826,Open,1.0,75.0,5.0,-15.0
ib: 2017-05-01 16:45:32 2.0 EUR20170619 $112,EUR20170619,EUR,CU,2017-05-01 16:45:32,1.09265,2017-05-01 17:00:00,1.0931,-0.000411673222944,0.000411673222944,Open,1.0,112.0,5.0,-15.0
ib: 2017-05-01 16:45:13 2.0 NZD20170619 $60,NZD20170619,NZD,NE,2017-05-01 16:45:13,0.69,2017-05-01 17:00:00,0.6903,-0.000434593654933,0.000434593654933,Open,1.0,60.0,5.0,-15.0
ib: 2017-05-01 14:15:43 3.0 ZS20170714 $75,ZS20170714,ZS,S,2017-05-01 14:15:43,969.75,2017-05-01 14:20:00,970.25,-0.000515331100232,0.000515331100232,Open,1.0,75.0,7.5,-5.0
ib: 2017-05-01 14:15:39 4.0 ZL20170714 $47,ZL20170714,ZL,BO,2017-05-01 14:15:39,32.14,2017-05-01 14:20:00,32.16,-0.000621890547264,0.000621890547264,Open,1.0,47.0,10.0,-5.0
ib: 2017-05-01 16:45:42 2.0 PL20170727 $59,PL20170727,PL,PL,2017-05-01 16:45:42,932.8,2017-05-01 17:00:00,932.2,0.000643638704141,0.000643638704141,Open,-1.0,59.0,5.0,-15.0
ib: 2017-05-01 16:45:20 2.0 EMD20170616 $-259,EMD20170616,EMD,EMD,2017-05-01 16:45:20,1737.0,2017-05-01 17:00:00,1735.7,0.000748977357838,0.000748977357838,Open,1.0,-259.0,5.0,-15.0
ib: 2017-05-01 16:45:16 6.0 MXP20170619 $-120,MXP20170619,MXP,MP,2017-05-01 16:45:16,0.05297,2017-05-01 17:00:00,0.05293,0.000755715095409,0.000755715095409,Open,1.0,-120.0,15.0,-15.0
ib: 2017-05-01 16:45:28 2.0 NIY20170608 $-134,NIY20170608,NIY,NIY,2017-05-01 16:45:28,19360.0,2017-05-01 17:00:00,19345.0,0.000775394158697,0.000775394158697,Open,1.0,-134.0,5.0,-15.0
ib: 2017-05-01 16:45:03 2.0 ZB20170621 $250,ZB20170621,ZB,US,2017-05-01 16:45:03,152.125,2017-05-01 17:00:00,152.0,0.000822368421053,0.000822368421053,Open,-1.0,250.0,5.0,-15.0
