rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo closed: 2017-02-07 16:50:21 4.0 @TUH7 $0,@TUH7,2017-02-07 16:50:21,108.484375,2017-02-07 17:00:00,108.484375,0.0,0.0,Close,1.0,0.0,10.0,-1 days +23:50:21.000000000,-10.0
ctwo opened: 2017-02-07 14:16:29 3 @CH7 $0,@CH7,2017-02-07 14:16:29,368.5,2017-02-07 14:20:00,368.5,0.0,0.0,Open,1.0,0.0,7.5,-1 days +23:56:29.000000000,-4.0
ctwo closed: 2017-02-07 16:50:13 2.0 @PXH7 $10,@PXH7,2017-02-07 16:50:13,0.04833,2017-02-07 17:00:00,0.04834,-0.000206868018204,0.000206868018204,Close,1.0,10.0,5.0,-1 days +23:50:13.000000000,-10.0
ctwo closed: 2017-02-07 14:16:27 2.0 @BOH7 $-11,@BOH7,2017-02-07 14:16:27,34.29,2017-02-07 14:20:00,34.3,-0.000291545189504,0.000291545189504,Close,-1.0,-11.0,5.0,-1 days +23:56:27.000000000,-4.0
ctwo closed: 2017-02-07 16:50:17 1.0 @NQH7 $-35,@NQH7,2017-02-07 16:50:17,5175.0,2017-02-07 17:00:00,5176.75,-0.000338049934805,0.000338049934805,Close,-1.0,-35.0,2.5,-1 days +23:50:17.000000000,-10.0
ctwo closed: 2017-02-07 16:50:11 1.0 QHGH7 $37,QHGH7,2017-02-07 16:50:11,263.35,2017-02-07 17:00:00,263.2,0.00056990881459,0.00056990881459,Close,-1.0,37.0,2.5,-1 days +23:50:11.000000000,-10.0
ctwo closed: 2017-02-07 16:50:22 1.0 @USH7 $-93,@USH7,2017-02-07 16:50:22,152.09375,2017-02-07 17:00:00,152.1875,-0.000616016427105,0.000616016427105,Close,-1.0,-93.0,2.5,-1 days +23:50:22.000000000,-10.0
ctwo opened: 2017-02-07 16:50:23 1 @YMH7 $70,@YMH7,2017-02-07 16:50:23,20004.0,2017-02-07 17:00:00,20018.0,-0.00069937056649,0.00069937056649,Open,1.0,70.0,2.5,-1 days +23:50:23.000000000,-10.0
ctwo opened: 2017-02-07 16:50:10 1 QGCJ7 $-89,QGCJ7,2017-02-07 16:50:10,1235.2,2017-02-07 17:00:00,1236.1,-0.000728096432327,0.000728096432327,Open,-1.0,-89.0,2.5,-1 days +23:50:10.000000000,-10.0
ctwo closed: 2017-02-07 16:50:16 1.0 @NKDH7 $-66,@NKDH7,2017-02-07 16:50:16,18965.0,2017-02-07 17:00:00,18950.0,0.000791556728232,0.000791556728232,Close,1.0,-66.0,2.5,-1 days +23:50:16.000000000,-10.0
ctwo opened: 2017-02-07 16:50:06 1 @BPH7 $62,@BPH7,2017-02-07 16:50:06,1.2515,2017-02-07 17:00:00,1.2525,-0.000798403193613,0.000798403193613,Open,1.0,62.0,2.5,-1 days +23:50:06.000000000,-10.0
ctwo opened: 2017-02-07 16:50:09 1 @EMDH7 $150,@EMDH7,2017-02-07 16:50:09,1691.1,2017-02-07 17:00:00,1692.6,-0.00088621056363,0.00088621056363,Open,1.0,150.0,2.5,-1 days +23:50:09.000000000,-10.0
