rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-11-14 16:49:40 2.0 GBP20171218 $0,GBP20171218,GBP,BP,2017-11-14 16:49:40,1.3176,2017-11-14 17:00:00,1.3176,0.0,0.0,Open,-1.0,0.0,5.0,-11.0
ib: 2017-11-14 14:16:25 10.0 ZC20171214 $0,ZC20171214,ZC,C,2017-11-14 14:16:25,337.5,2017-11-14 14:20:00,337.5,0.0,0.0,Open,1.0,0.0,25.0,-4.0
ib: 2017-11-14 16:49:46 14.0 ZT20171229 $218,ZT20171229,ZT,TU,2017-11-14 16:49:46,107.53125,2017-11-14 17:00:00,107.5234375,7.26585773451e-05,7.26585773451e-05,Open,-1.0,218.0,35.0,-11.0
ib: 2017-11-14 16:49:55 2.0 CHF20171218 $-24,CHF20171218,CHF,SF,2017-11-14 16:49:55,1.0125,2017-11-14 17:00:00,1.0126,-9.87556784515e-05,9.87556784515e-05,Open,-1.0,-24.0,5.0,-11.0
ib: 2017-11-14 16:49:42 8.0 ZF20171229 $124,ZF20171229,ZF,FV,2017-11-14 16:49:42,116.953125,2017-11-14 17:00:00,116.9375,0.00013361838589,0.00013361838589,Open,-1.0,124.0,20.0,-11.0
ib: 2017-11-14 16:49:57 4.0 ZN20171219 $125,ZN20171219,ZN,TY,2017-11-14 16:49:57,124.765625,2017-11-14 17:00:00,124.734375,0.00025053238131,0.00025053238131,Open,-1.0,125.0,10.0,-11.0
ib: 2017-11-14 16:49:44 1.0 CAD20171219 $25,CAD20171219,CAD,CD,2017-11-14 16:49:44,0.78555,2017-11-14 17:00:00,0.7858,-0.000318147111224,0.000318147111224,Open,1.0,25.0,2.5,-11.0
ib: 2017-11-14 14:16:31 2.0 ZM20180112 $-19,ZM20180112,ZM,SM,2017-11-14 14:16:31,312.4,2017-11-14 14:20:00,312.3,0.000320204931156,0.000320204931156,Open,1.0,-19.0,5.0,-4.0
ib: 2017-11-14 16:49:59 2.0 JPY20171218 $-112,JPY20171218,JPY,JY,2017-11-14 16:49:59,0.88255,2017-11-14 17:00:00,0.883,-0.000509626274066,0.000509626274066,Open,-1.0,-112.0,5.0,-11.0
ib: 2017-11-14 14:16:27 4.0 ZS20180112 $-150,ZS20180112,ZS,S,2017-11-14 14:16:27,968.5,2017-11-14 14:20:00,967.75,0.00077499354172,0.00077499354172,Open,1.0,-150.0,10.0,-4.0
ib: 2017-11-14 16:49:49 2.0 SI20171227 $480,SI20171227,SI,SI,2017-11-14 16:49:49,1702.5,2017-11-14 17:00:00,1707.3,-0.002811456686,0.002811456686,Open,1.0,480.0,5.0,-11.0
ib: 2017-11-14 16:49:53 2.0 HG20171227 $650,HG20171227,HG,HG,2017-11-14 16:49:53,305.2,2017-11-14 17:00:00,306.5,-0.00424143556281,0.00424143556281,Open,1.0,650.0,5.0,-11.0
ib: 2017-11-14 16:50:01 1.0 RB20171229 $1058,RB20171229,RB,RB,2017-11-14 16:50:01,1.7279,2017-11-14 17:00:00,1.7531,-0.0143745365353,0.0143745365353,Open,1.0,1058.0,2.5,-10.0
