rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-12-21 16:51:02 1.0 QCLG7 $0,QCLG7,2016-12-21 16:51:02,52.49,2016-12-21 17:00:00,52.49,0.0,0.0,Close,1.0,0.0,2.5,-1 days +23:51:02.000000000,-9.0
ctwo: 2016-12-21 14:12:56 3.0 @CH7 $0,@CH7,2016-12-21 14:12:56,347.25,2016-12-21 14:20:00,347.25,0.0,0.0,Close,1.0,0.0,7.5,-1 days +23:52:56.000000000,-8.0
ctwo: 2016-12-21 16:51:21 3.0 @PXH7 $0,@PXH7,2016-12-21 16:51:21,0.04815,2016-12-21 17:00:00,0.04815,0.0,0.0,Close,1.0,0.0,7.5,-1 days +23:51:21.000000000,-9.0
ctwo: 2016-12-21 16:51:22 1.0 @JYH7 $6,@JYH7,2016-12-21 16:51:22,0.008537,2016-12-21 17:00:00,0.0085365,5.85720142916e-05,5.85720142916e-05,Close,-1.0,6.0,2.5,-1 days +23:51:22.000000000,-9.0
ctwo: 2016-12-21 16:51:06 1.0 QGCG7 $9,QGCG7,2016-12-21 16:51:06,1133.3,2016-12-21 17:00:00,1133.2,8.82456759618e-05,8.82456759618e-05,Close,-1.0,9.0,2.5,-1 days +23:51:06.000000000,-9.0
ctwo: 2016-12-21 16:51:06 1 QGCG7 $9,QGCG7,2016-12-21 16:51:06,1133.3,2016-12-21 17:00:00,1133.2,8.82456759618e-05,8.82456759618e-05,Open,-1.0,9.0,2.5,-1 days +23:51:06.000000000,-9.0
ctwo: 2016-12-21 16:51:26 5.0 @TUH7 $156,@TUH7,2016-12-21 16:51:26,108.203125,2016-12-21 17:00:00,108.1875,0.000144425187753,0.000144425187753,Close,-1.0,156.0,12.5,-1 days +23:51:26.000000000,-9.0
ctwo: 2016-12-21 16:51:26 5 @TUH7 $156,@TUH7,2016-12-21 16:51:26,108.20313,2016-12-21 17:00:00,108.1875,0.000144471403813,0.000144471403813,Open,-1.0,156.0,12.5,-1 days +23:51:26.000000000,-9.0
ctwo: 2016-12-21 16:51:03 1 QCLG7 $10,QCLG7,2016-12-21 16:51:03,52.48,2016-12-21 17:00:00,52.49,-0.000190512478567,0.000190512478567,Open,1.0,10.0,2.5,-1 days +23:51:03.000000000,-9.0
ctwo: 2016-12-21 16:51:03 1 @EUH7 $24,@EUH7,2016-12-21 16:51:03,1.04695,2016-12-21 17:00:00,1.04715,-0.000190994604402,0.000190994604402,Open,1.0,24.0,2.5,-1 days +23:51:03.000000000,-9.0
ctwo: 2016-12-21 16:51:03 1.0 @EUH7 $-24,@EUH7,2016-12-21 16:51:03,1.04695,2016-12-21 17:00:00,1.04715,-0.000190994604402,0.000190994604402,Close,-1.0,-24.0,2.5,-1 days +23:51:03.000000000,-9.0
ctwo: 2016-12-21 16:51:06 2 @FVH7 $62,@FVH7,2016-12-21 16:51:06,117.07031,2016-12-21 17:00:00,117.0390625,0.000266983512449,0.000266983512449,Open,-1.0,62.0,5.0,-1 days +23:51:06.000000000,-9.0
ctwo: 2016-12-21 16:51:05 2.0 @FVH7 $62,@FVH7,2016-12-21 16:51:05,117.070313,2016-12-21 17:00:00,117.0390625,0.000267009144917,0.000267009144917,Close,-1.0,62.0,5.0,-1 days +23:51:05.000000000,-9.0
ctwo: 2016-12-21 16:51:22 1.0 @NQH7 $30,@NQH7,2016-12-21 16:51:22,4948.0,2016-12-21 17:00:00,4949.5,-0.000303060915244,0.000303060915244,Close,1.0,30.0,2.5,-1 days +23:51:22.000000000,-9.0
ctwo: 2016-12-21 16:51:02 1 @BPH7 $-24,@BPH7,2016-12-21 16:51:02,1.2382,2016-12-21 17:00:00,1.2378,0.000323153982873,0.000323153982873,Open,1.0,-24.0,2.5,-1 days +23:51:02.000000000,-9.0
