rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-07-14 16:45:46 1 QPLV7 $0,QPLV7,2017-07-14 16:45:46,923.5,2017-07-14 17:00:00,923.5,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:45:46.000000000,-15.0
ctwo opened: 2017-07-14 16:45:45 1 @JYU7 $18,@JYU7,2017-07-14 16:45:45,0.00891,2017-07-14 17:00:00,0.0089085,0.000168378514901,0.000168378514901,Open,-1.0,18.0,2.5,-1 days +23:45:45.000000000,-15.0
ctwo opened: 2017-07-14 16:45:47 1 QSIU7 $15,QSIU7,2017-07-14 16:45:47,15.93,2017-07-14 17:00:00,15.933,-0.000188288457918,0.000188288457918,Open,1.0,15.0,2.5,-1 days +23:45:47.000000000,-15.0
ctwo opened: 2017-07-14 16:45:43 1 @CDU7 $-14,@CDU7,2017-07-14 16:45:43,0.7913,2017-07-14 17:00:00,0.79115,0.000189597421475,0.000189597421475,Open,1.0,-14.0,2.5,-1 days +23:45:43.000000000,-15.0
ctwo opened: 2017-07-14 16:45:44 1 @EUU7 $-62,@EUU7,2017-07-14 16:45:44,1.1509,2017-07-14 17:00:00,1.1504,0.000434631432545,0.000434631432545,Open,1.0,-62.0,2.5,-1 days +23:45:44.000000000,-15.0
ctwo opened: 2017-07-14 16:45:47 1 @SFU7 $-87,@SFU7,2017-07-14 16:45:47,1.0423,2017-07-14 17:00:00,1.0416,0.000672043010753,0.000672043010753,Open,1.0,-87.0,2.5,-1 days +23:45:47.000000000,-15.0
ctwo opened: 2017-07-14 16:45:49 1 @USU7 $187,@USU7,2017-07-14 16:45:49,152.4375,2017-07-14 17:00:00,152.625,-0.0012285012285,0.0012285012285,Open,1.0,187.0,2.5,-1 days +23:45:49.000000000,-15.0
ctwo opened: 2017-07-14 14:00:09 1 @LEV7 $60,@LEV7,2017-07-14 14:00:09,118.425,2017-07-14 14:05:00,118.575,-0.00126502213789,0.00126502213789,Open,1.0,60.0,2.5,-1 days +23:55:09.000000000,-5.0
ctwo opened: 2017-07-14 14:12:15 2 @BOZ7 $84,@BOZ7,2017-07-14 14:12:15,33.61,2017-07-14 14:20:00,33.68,-0.0020783847981,0.0020783847981,Open,1.0,84.0,5.0,-1 days +23:52:15.000000000,-8.0
ctwo opened: 2017-07-14 14:12:18 1 @SMZ7 $80,@SMZ7,2017-07-14 14:12:18,330.4,2017-07-14 14:20:00,331.2,-0.0024154589372,0.0024154589372,Open,1.0,80.0,2.5,-1 days +23:52:18.000000000,-8.0
ctwo opened: 2017-07-14 14:00:10 1 @HEV7 $-89,@HEV7,2017-07-14 14:00:10,66.95,2017-07-14 14:05:00,67.175,-0.00334946036472,0.00334946036472,Open,-1.0,-89.0,2.5,-1 days +23:55:10.000000000,-5.0
ctwo opened: 2017-07-14 14:12:16 2 @CU7 $225,@CU7,2017-07-14 14:12:16,374.0,2017-07-14 14:20:00,376.25,-0.00598006644518,0.00598006644518,Open,1.0,225.0,5.0,-1 days +23:52:16.000000000,-8.0
