rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-01-27 16:47:30 1 @ESH7 $0,@ESH7,2017-01-27 16:47:30,2289.0,2017-01-27 17:00:00,2289.0,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:47:30.000000000,-13.0
ctwo opened: 2017-01-27 14:14:45 1 @SH7 $0,@SH7,2017-01-27 14:14:45,1049.25,2017-01-27 14:20:00,1049.25,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:54:45.000000000,-6.0
ctwo opened: 2017-01-27 14:01:35 1 @HEJ7 $0,@HEJ7,2017-01-27 14:01:35,68.3,2017-01-27 14:05:00,68.3,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:56:35.000000000,-4.0
ctwo opened: 2017-01-27 16:47:46 1 @YMH7 $5,@YMH7,2017-01-27 16:47:46,20011.0,2017-01-27 17:00:00,20012.0,-4.99700179892e-05,4.99700179892e-05,Open,1.0,5.0,2.5,-1 days +23:47:46.000000000,-13.0
ctwo opened: 2017-01-27 16:47:45 1 @USH7 $-31,@USH7,2017-01-27 16:47:45,150.34375,2017-01-27 17:00:00,150.375,-0.000207813798836,0.000207813798836,Open,-1.0,-31.0,2.5,-1 days +23:47:45.000000000,-13.0
ctwo opened: 2017-01-27 16:47:43 4 @TUH7 $-187,@TUH7,2017-01-27 16:47:43,108.35938,2017-01-27 17:00:00,108.3828125,-0.000216201254235,0.000216201254235,Open,-1.0,-187.0,10.0,-1 days +23:47:43.000000000,-13.0
ctwo opened: 2017-01-27 16:47:44 1 @TYH7 $-31,@TYH7,2017-01-27 16:47:44,124.14063,2017-01-27 17:00:00,124.171875,-0.000251627029068,0.000251627029068,Open,-1.0,-31.0,2.5,-1 days +23:47:44.000000000,-13.0
ctwo opened: 2017-01-27 16:47:31 2 @FVH7 $-62,@FVH7,2017-01-27 16:47:31,117.69531,2017-01-27 17:00:00,117.7265625,-0.000265466852479,0.000265466852479,Open,-1.0,-62.0,5.0,-1 days +23:47:31.000000000,-13.0
ctwo opened: 2017-01-27 14:14:42 2 @BOH7 $12,@BOH7,2017-01-27 14:14:42,34.26,2017-01-27 14:20:00,34.27,-0.000291800408521,0.000291800408521,Open,1.0,12.0,5.0,-1 days +23:54:42.000000000,-6.0
ctwo opened: 2017-01-27 16:47:36 1 @JYH7 $-50,@JYH7,2017-01-27 16:47:36,0.0087,2017-01-27 17:00:00,0.008704,-0.000459558823529,0.000459558823529,Open,-1.0,-50.0,2.5,-1 days +23:47:36.000000000,-13.0
ctwo opened: 2017-01-27 14:14:47 2 @WH7 $24,@WH7,2017-01-27 14:14:47,420.25,2017-01-27 14:20:00,420.5,-0.000594530321046,0.000594530321046,Open,1.0,24.0,5.0,-1 days +23:54:47.000000000,-6.0
