rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-11-16 08:23:39 2 @TUZ7 $0,@TUZ7,2017-11-16 08:23:39,107.49219,2017-11-16 17:00:00,107.4921875,2.32575041204e-08,2.32575041204e-08,Open,-1.0,0.0,5.0,-1 days +15:23:39.000000000,-517.0
ctwo opened: 2017-11-16 08:23:37 1 @JYZ7 $-12,@JYZ7,2017-11-16 08:23:37,0.00886,2017-11-16 17:00:00,0.008861,-0.000112854079675,0.000112854079675,Open,-1.0,-12.0,2.5,-1 days +15:23:37.000000000,-517.0
ctwo opened: 2017-11-16 08:23:40 1 @TYZ7 $-15,@TYZ7,2017-11-16 08:23:40,124.84375,2017-11-16 17:00:00,124.859375,-0.000125140783381,0.000125140783381,Open,-1.0,-15.0,2.5,-1 days +15:23:40.000000000,-517.0
ctwo opened: 2017-11-16 08:23:34 1 QCLF8 $-9,QCLF8,2017-11-16 08:23:34,55.36,2017-11-16 17:00:00,55.35,0.000180668473351,0.000180668473351,Open,1.0,-9.0,2.5,-1 days +15:23:34.000000000,-517.0
ctwo opened: 2017-11-16 08:23:35 1 @EUZ7 $-68,@EUZ7,2017-11-16 08:23:35,1.17895,2017-11-16 17:00:00,1.1784,0.000466734555329,0.000466734555329,Open,1.0,-68.0,2.5,-1 days +15:23:35.000000000,-517.0
ctwo opened: 2017-11-16 08:23:41 1 @WH8 $-37,@WH8,2017-11-16 08:23:41,438.75,2017-11-16 14:20:00,438.0,0.00171232876712,0.00171232876712,Open,1.0,-37.0,2.5,-1 days +18:03:41.000000000,-357.0
ctwo opened: 2017-11-16 08:23:36 1 QHGZ7 $-287,QHGZ7,2017-11-16 08:23:36,305.95,2017-11-16 17:00:00,304.8,0.00377296587927,0.00377296587927,Open,1.0,-287.0,2.5,-1 days +15:23:36.000000000,-517.0
ctwo opened: 2017-11-16 08:23:39 1 @SMF8 $-130,@SMF8,2017-11-16 08:23:39,313.8,2017-11-16 14:20:00,312.5,0.00416,0.00416,Open,1.0,-130.0,2.5,-1 days +18:03:39.000000000,-357.0
ctwo opened: 2017-11-16 08:23:36 1 @ESZ7 $587,@ESZ7,2017-11-16 08:23:36,2573.25,2017-11-16 17:00:00,2585.0,-0.00454545454545,0.00454545454545,Open,1.0,587.0,2.5,-1 days +15:23:36.000000000,-517.0
ctwo opened: 2017-11-16 08:23:35 1 @EMDZ7 $1220,@EMDZ7,2017-11-16 08:23:35,1823.7,2017-11-16 17:00:00,1835.9,-0.00664524211558,0.00664524211558,Open,1.0,1220.0,2.5,-1 days +15:23:35.000000000,-517.0
ctwo opened: 2017-11-16 08:23:38 1 QNGF8 $-419,QNGF8,2017-11-16 08:23:38,3.195,2017-11-16 17:00:00,3.153,0.0133206470029,0.0133206470029,Open,1.0,-419.0,2.5,-1 days +15:23:38.000000000,-517.0
