rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-07-18 14:11:38 1 @SMZ7 $0,@SMZ7,2017-07-18 14:11:38,330.9,2017-07-18 14:20:00,330.9,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:51:38.000000000,-9.0
ctwo opened: 2017-07-18 16:45:08 2 @TYU7 $0,@TYU7,2017-07-18 16:45:08,126.10938,2017-07-18 17:00:00,126.109375,3.96481229218e-08,3.96481229218e-08,Open,-1.0,0.0,5.0,-1 days +23:45:08.000000000,-15.0
ctwo opened: 2017-07-18 16:44:59 4 @FVU7 $31,@FVU7,2017-07-18 16:44:59,118.15625,2017-07-18 17:00:00,118.1484375,6.61244462078e-05,6.61244462078e-05,Open,-1.0,31.0,10.0,-1 days +23:44:59.000000000,-16.0
ctwo opened: 2017-07-18 16:45:07 7 @TUU7 $109,@TUU7,2017-07-18 16:45:07,108.13281,2017-07-18 17:00:00,108.140625,-7.22670134373e-05,7.22670134373e-05,Open,1.0,109.0,17.5,-1 days +23:45:07.000000000,-15.0
ctwo opened: 2017-07-18 16:45:05 1 QPLV7 $-14,QPLV7,2017-07-18 16:45:05,930.0,2017-07-18 17:00:00,930.3,-0.000322476620445,0.000322476620445,Open,-1.0,-14.0,2.5,-1 days +23:45:05.000000000,-15.0
ctwo opened: 2017-07-18 16:44:58 1 @EMDU7 $-69,@EMDU7,2017-07-18 16:44:58,1762.6,2017-07-18 17:00:00,1761.9,0.000397298371077,0.000397298371077,Open,1.0,-69.0,2.5,-1 days +23:44:58.000000000,-16.0
ctwo opened: 2017-07-18 16:45:00 1 QGCQ7 $-50,QGCQ7,2017-07-18 16:45:00,1241.4,2017-07-18 17:00:00,1241.9,-0.000402608905709,0.000402608905709,Open,-1.0,-50.0,2.5,-1 days +23:45:00.000000000,-15.0
ctwo opened: 2017-07-18 16:45:02 1 @NEU7 $39,@NEU7,2017-07-18 16:45:02,0.7344,2017-07-18 17:00:00,0.7348,-0.000544365813827,0.000544365813827,Open,1.0,39.0,2.5,-1 days +23:45:02.000000000,-15.0
ctwo opened: 2017-07-18 16:44:57 1 @EUU7 $81,@EUU7,2017-07-18 16:44:57,1.1592,2017-07-18 17:00:00,1.15985,-0.00056041729534,0.00056041729534,Open,1.0,81.0,2.5,-1 days +23:44:57.000000000,-16.0
ctwo opened: 2017-07-18 16:45:06 1 @SFU7 $75,@SFU7,2017-07-18 16:45:06,1.0511,2017-07-18 17:00:00,1.0517,-0.000570504896834,0.000570504896834,Open,1.0,75.0,2.5,-1 days +23:45:06.000000000,-15.0
