rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-08-15 14:13:31 4.0 ZC20171214 $0,ZC20171214,ZC,C,2017-08-15 14:13:31,368.5,2017-08-15 14:20:00,368.5,0.0,0.0,Open,1.0,0.0,10.0,-7.0
ib: 2017-08-15 16:49:28 1.0 ZT20170929 $15,ZT20170929,ZT,TU,2017-08-15 16:49:28,108.1640625,2017-08-15 17:00:00,108.171875,-7.22230247003e-05,7.22230247003e-05,Open,1.0,15.0,2.5,-11.0
ib: 2017-08-15 16:49:39 2.0 EUR20170918 $-49,EUR20170918,EUR,CU,2017-08-15 16:49:39,1.17565,2017-08-15 17:00:00,1.17545,0.000170147603046,0.000170147603046,Open,1.0,-49.0,5.0,-11.0
ib: 2017-08-15 16:49:41 8.0 ZF20170929 $187,ZF20170929,ZF,FV,2017-08-15 16:49:41,118.2421875,2017-08-15 17:00:00,118.265625,-0.000198176773682,0.000198176773682,Open,1.0,187.0,20.0,-11.0
ib: 2017-08-15 16:49:43 2.0 ES20170915 $-125,ES20170915,ES,ES,2017-08-15 16:49:43,2465.0,2017-08-15 17:00:00,2463.75,0.00050735667174,0.00050735667174,Open,1.0,-125.0,5.0,-11.0
ib: 2017-08-15 16:49:26 2.0 GBP20170918 $-99,GBP20170918,GBP,BP,2017-08-15 16:49:26,1.2885,2017-08-15 17:00:00,1.2877,0.000621262716471,0.000621262716471,Open,1.0,-99.0,5.0,-11.0
ib: 2017-08-15 16:49:33 2.0 CHF20170918 $-174,CHF20170918,CHF,SF,2017-08-15 16:49:33,1.0305,2017-08-15 17:00:00,1.0298,0.000679743639542,0.000679743639542,Open,1.0,-174.0,5.0,-11.0
ib: 2017-08-15 16:49:35 2.0 JPY20170918 $-237,JPY20170918,JPY,JY,2017-08-15 16:49:35,0.90475,2017-08-15 17:00:00,0.9057,-0.00104891244341,0.00104891244341,Open,-1.0,-237.0,5.0,-11.0
ib: 2017-08-15 16:49:24 2.0 ZB20170920 $-375,ZB20170920,ZB,US,2017-08-15 16:49:24,154.21875,2017-08-15 17:00:00,154.40625,-0.00121432908318,0.00121432908318,Open,-1.0,-375.0,5.0,-11.0
ib: 2017-08-15 16:49:45 1.0 NG20170927 $120,NG20170927,NG,NG,2017-08-15 16:49:45,2.953,2017-08-15 17:00:00,2.965,-0.00404721753794,0.00404721753794,Open,1.0,120.0,2.5,-11.0
ib: 2017-08-15 16:50:20 2.0 PA20170927 $-929,PA20170927,PA,PA,2017-08-15 16:50:20,887.4,2017-08-15 17:00:00,892.05,-0.00521271229191,0.00521271229191,Open,-1.0,-929.0,5.0,-10.0
ib: 2017-08-15 16:49:32 2.0 RB20170831 $-7811,RB20170831,RB,RB,2017-08-15 16:49:32,1.5831,2017-08-15 17:00:00,1.4901,0.0624119186632,0.0624119186632,Open,1.0,-7811.0,5.0,-11.0
