symbol,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,trade_id,underlying
EURJPY,-1,1458547823,,,125.44300,,forex,long,2016-03-21 04:10:23,1458547823,open,2016-03-21 04:10:20,125.44600,10000,,0,5,,,101370116,
AUDUSD,0,,,,0.75869,,forex,short,,,open,2016-03-21 04:10:33,0.7587,10000,,0,5,,,101370119,
USDJPY,-11,1458545732,,,111.39000,,forex,short,2016-03-21 03:35:32,1458545732,open,2016-03-21 03:35:28,111.39000,10000,,0,5,,,101369597,
USDCHF,62,1458537950,,,0.96973,,forex,long,2016-03-21 01:25:50,1458537950,open,2016-03-21 01:25:47,0.96973,10000,,0,5,,,101365925,
USDCAD,-10,1458546306,,,1.30874,,forex,short,2016-03-21 03:45:06,1458546306,open,2016-03-21 03:40:38,1.30803,10000,,0,5,,,101369654,
EURUSD,57,1458542125,,,1.12648,,forex,short,2016-03-21 02:35:25,1458542125,open,2016-03-21 02:35:22,1.12644,10000,,0,5,,,101367939,
GBPUSD,297,1458536731,,,1.44448,,forex,short,2016-03-21 01:05:31,1458536731,open,2016-03-21 01:05:27,1.44448,10000,,0,5,,,101365690,
