rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-01-30 16:47:32 2.0 NIY20170309 $0,NIY20170309,NIY,NIY,2017-01-30 16:47:32,19175.0,2017-01-30 17:00:00,19175.0,0.0,0.0,Open,1.0,0.0,5.0,-13.0
ib: 2017-01-30 16:47:37 2.0 ES20170317 $-25,ES20170317,ES,ES,2017-01-30 16:47:37,2275.75,2017-01-30 17:00:00,2276.0,-0.000109841827768,0.000109841827768,Open,-1.0,-25.0,5.0,-13.0
ib: 2017-01-30 16:47:53 2.0 CAD20170314 $-29,CAD20170314,CAD,CD,2017-01-30 16:47:53,0.76285,2017-01-30 17:00:00,0.763,-0.000196592398427,0.000196592398427,Open,-1.0,-29.0,5.0,-13.0
ib: 2017-01-30 16:47:45 2.0 RB20170228 $33,RB20170228,RB,RB,2017-01-30 16:47:45,1.5335,2017-01-30 17:00:00,1.5331,0.000260909268802,0.000260909268802,Open,-1.0,33.0,5.0,-13.0
ib: 2017-01-30 14:01:33 2.0 HE20170417 $20,HE20170417,HE,LH,2017-01-30 14:01:33,68.25,2017-01-30 14:05:00,68.225,0.000366434591426,0.000366434591426,Open,-1.0,20.0,5.0,-4.0
ib: 2017-01-30 16:47:57 2.0 ZB20170322 $125,ZB20170322,ZB,US,2017-01-30 16:47:57,150.1875,2017-01-30 17:00:00,150.25,-0.000415973377704,0.000415973377704,Open,1.0,125.0,5.0,-13.0
ib: 2017-01-30 16:47:49 2.0 GBP20170313 $-74,GBP20170313,GBP,BP,2017-01-30 16:47:49,1.25,2017-01-30 17:00:00,1.2494,0.000480230510645,0.000480230510645,Open,1.0,-74.0,5.0,-13.0
ib: 2017-01-30 14:14:20 2.0 ZS20170314 $50,ZS20170314,ZS,S,2017-01-30 14:14:20,1023.25,2017-01-30 14:20:00,1022.75,0.000488878024933,0.000488878024933,Open,-1.0,50.0,5.0,-6.0
ib: 2017-01-30 14:14:22 2.0 ZM20170314 $-40,ZM20170314,ZM,SM,2017-01-30 14:14:22,334.6,2017-01-30 14:20:00,334.4,0.000598086124402,0.000598086124402,Open,1.0,-40.0,5.0,-6.0
ib: 2017-01-30 16:47:41 2.0 NG20170224 $-40,NG20170224,NG,NG,2017-01-30 16:47:41,3.23,2017-01-30 17:00:00,3.232,-0.000618811881188,0.000618811881188,Open,-1.0,-40.0,5.0,-13.0
ib: 2017-01-30 16:47:59 2.0 ZN20170322 $156,ZN20170322,ZN,TY,2017-01-30 16:47:59,124.140625,2017-01-30 17:00:00,124.21875,-0.00062893081761,0.00062893081761,Open,1.0,156.0,5.0,-13.0
ib: 2017-01-30 16:48:09 2.0 HO20170228 $117,HO20170228,HO,HO,2017-01-30 16:48:09,1.6256,2017-01-30 17:00:00,1.6242,0.000861962812461,0.000861962812461,Open,-1.0,117.0,5.0,-12.0
ib: 2017-01-30 16:48:01 2.0 CL20170221 $99,CL20170221,CL,CL,2017-01-30 16:48:01,52.68,2017-01-30 17:00:00,52.63,0.000950028500855,0.000950028500855,Open,-1.0,99.0,5.0,-12.0
ib: 2017-01-30 16:47:55 2.0 PL20170426 $-100,PL20170426,PL,PL,2017-01-30 16:47:55,992.5,2017-01-30 17:00:00,993.5,-0.00100654252642,0.00100654252642,Open,-1.0,-100.0,5.0,-13.0
ib: 2017-01-30 16:47:47 2.0 SI20170329 $-220,SI20170329,SI,SI,2017-01-30 16:47:47,1713.0,2017-01-30 17:00:00,1715.2,-0.00128264925373,0.00128264925373,Open,-1.0,-220.0,5.0,-13.0
ib: 2017-01-30 14:01:35 2.0 LE20170428 $-160,LE20170428,LE,LC,2017-01-30 14:01:35,114.625,2017-01-30 14:05:00,114.825,-0.00174178097104,0.00174178097104,Open,-1.0,-160.0,5.0,-4.0
ib: 2017-01-30 16:47:39 4.0 MXP20170313 $-200,MXP20170313,MXP,MP,2017-01-30 16:47:39,0.04779,2017-01-30 17:00:00,0.04789,-0.00208811860514,0.00208811860514,Open,-1.0,-200.0,10.0,-13.0
ib: 2017-01-30 16:47:51 2.0 PA20170329 $649,PA20170329,PA,PA,2017-01-30 16:47:51,741.7,2017-01-30 17:00:00,738.45,0.00440111043402,0.00440111043402,Open,-1.0,649.0,5.0,-13.0
ib: 2017-01-30 16:47:43 2.0 HG20170329 $650,HG20170329,HG,HG,2017-01-30 16:47:43,266.8,2017-01-30 17:00:00,265.5,0.00489642184557,0.00489642184557,Open,-1.0,650.0,5.0,-13.0
