rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-02-10 16:48:14 1 @ESH7 $0,@ESH7,2017-02-10 16:48:14,2312.75,2017-02-10 17:00:00,2312.75,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:48:14.000000000,-12.0
ctwo opened: 2017-02-10 14:16:29 1 @SMH7 $0,@SMH7,2017-02-10 14:16:29,342.1,2017-02-10 14:20:00,342.1,0.0,0.0,Open,-1.0,0.0,2.5,-1 days +23:56:29.000000000,-4.0
ctwo opened: 2017-02-10 16:48:15 2 @FVH7 $15,@FVH7,2017-02-10 16:48:15,117.98438,2017-02-10 17:00:00,117.9921875,-6.61696351718e-05,6.61696351718e-05,Open,1.0,15.0,5.0,-1 days +23:48:15.000000000,-12.0
ctwo opened: 2017-02-10 16:48:28 1 @TYH7 $15,@TYH7,2017-02-10 16:48:28,124.76563,2017-02-10 17:00:00,124.78125,-0.000125179063361,0.000125179063361,Open,1.0,15.0,2.5,-1 days +23:48:28.000000000,-12.0
ctwo opened: 2017-02-10 16:48:20 1 @NEH7 $-9,@NEH7,2017-02-10 16:48:20,0.7194,2017-02-10 17:00:00,0.7193,0.000139024051161,0.000139024051161,Open,1.0,-9.0,2.5,-1 days +23:48:20.000000000,-12.0
ctwo opened: 2017-02-10 16:48:22 1 @NQH7 $15,@NQH7,2017-02-10 16:48:22,5227.5,2017-02-10 17:00:00,5226.75,0.000143492610131,0.000143492610131,Open,-1.0,15.0,2.5,-1 days +23:48:22.000000000,-12.0
ctwo opened: 2017-02-10 16:48:19 2 @PXH7 $-9,@PXH7,2017-02-10 16:48:19,0.04895,2017-02-10 17:00:00,0.04896,-0.000204248366013,0.000204248366013,Open,-1.0,-9.0,5.0,-1 days +23:48:19.000000000,-12.0
ctwo opened: 2017-02-10 14:03:21 1 @LEJ7 $-10,@LEJ7,2017-02-10 14:03:21,113.125,2017-02-10 14:05:00,113.15,-0.000220945647371,0.000220945647371,Open,-1.0,-10.0,2.5,-1 days +23:58:21.000000000,-2.0
ctwo opened: 2017-02-10 16:48:21 1 @NKDH7 $22,@NKDH7,2017-02-10 16:48:21,19345.0,2017-02-10 17:00:00,19340.0,0.000258531540848,0.000258531540848,Open,-1.0,22.0,2.5,-1 days +23:48:21.000000000,-12.0
ctwo opened: 2017-02-10 16:48:29 1 @YMH7 $30,@YMH7,2017-02-10 16:48:29,20229.0,2017-02-10 17:00:00,20223.0,0.000296691885477,0.000296691885477,Open,-1.0,30.0,2.5,-1 days +23:48:29.000000000,-12.0
ctwo opened: 2017-02-10 14:03:22 1 @HEJ7 $9,@HEJ7,2017-02-10 14:03:22,71.1,2017-02-10 14:05:00,71.075,0.000351741118537,0.000351741118537,Open,-1.0,9.0,2.5,-1 days +23:58:22.000000000,-2.0
ctwo opened: 2017-02-10 16:48:18 1 QHOH7 $-33,QHOH7,2017-02-10 16:48:18,1.6651,2017-02-10 17:00:00,1.6659,-0.000480220901615,0.000480220901615,Open,-1.0,-33.0,2.5,-1 days +23:48:18.000000000,-12.0
ctwo opened: 2017-02-10 16:48:16 1 QGCJ7 $60,QGCJ7,2017-02-10 16:48:16,1235.3,2017-02-10 17:00:00,1235.9,-0.000485476171211,0.000485476171211,Open,1.0,60.0,2.5,-1 days +23:48:16.000000000,-12.0
ctwo opened: 2017-02-10 16:48:26 1 @SFH7 $-62,@SFH7,2017-02-10 16:48:26,0.9984,2017-02-10 17:00:00,0.9979,0.00050105220964,0.00050105220964,Open,1.0,-62.0,2.5,-1 days +23:48:26.000000000,-12.0
ctwo opened: 2017-02-10 14:16:27 1 @SH7 $-37,@SH7,2017-02-10 14:16:27,1058.25,2017-02-10 14:20:00,1059.0,-0.00070821529745,0.00070821529745,Open,-1.0,-37.0,2.5,-1 days +23:56:27.000000000,-4.0
ctwo opened: 2017-02-10 16:48:13 1 QCLH7 $-60,QCLH7,2017-02-10 16:48:13,53.8,2017-02-10 17:00:00,53.86,-0.00111399925733,0.00111399925733,Open,-1.0,-60.0,2.5,-1 days +23:48:13.000000000,-12.0
ctwo opened: 2017-02-10 16:48:23 1 QPAH7 $-100,QPAH7,2017-02-10 16:48:23,784.1,2017-02-10 17:00:00,783.1,0.00127697612055,0.00127697612055,Open,1.0,-100.0,2.5,-1 days +23:48:23.000000000,-12.0
ctwo opened: 2017-02-10 16:48:25 1 QRBH7 $-104,QRBH7,2017-02-10 16:48:25,1.5871,2017-02-10 17:00:00,1.5896,-0.00157272269753,0.00157272269753,Open,-1.0,-104.0,2.5,-1 days +23:48:25.000000000,-12.0
ctwo opened: 2017-02-10 14:16:26 3 @CH7 $-112,@CH7,2017-02-10 14:16:26,373.75,2017-02-10 14:20:00,374.5,-0.00200267022697,0.00200267022697,Open,-1.0,-112.0,7.5,-1 days +23:56:26.000000000,-4.0
ctwo opened: 2017-02-10 14:03:19 1 @GFH7 $137,@GFH7,2017-02-10 14:03:19,121.8,2017-02-10 14:05:00,122.075,-0.0022527134958,0.0022527134958,Open,1.0,137.0,2.5,-1 days +23:58:19.000000000,-2.0
ctwo opened: 2017-02-10 16:48:24 1 QPLJ7 $124,QPLJ7,2017-02-10 16:48:24,1014.2,2017-02-10 17:00:00,1011.7,0.00247108826727,0.00247108826727,Open,-1.0,124.0,2.5,-1 days +23:48:24.000000000,-12.0
