rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-09 14:16:18 2.0 ZW20170714 $0,ZW20170714,ZW,W,2017-05-09 14:16:18,429.5,2017-05-09 14:20:00,429.5,0.0,0.0,Open,1.0,0.0,5.0,-4.0
ib: 2017-05-09 16:47:08 1.0 ES20170616 $12,ES20170616,ES,ES,2017-05-09 16:47:08,2393.0,2017-05-09 17:00:00,2393.25,-0.000104460461715,0.000104460461715,Open,1.0,12.0,2.5,-13.0
ib: 2017-05-09 16:46:56 1.0 HG20170727 $12,HG20170727,HG,HG,2017-05-09 16:46:56,249.75,2017-05-09 17:00:00,249.8,-0.000200160128103,0.000200160128103,Open,1.0,12.0,2.5,-14.0
ib: 2017-05-09 16:47:14 6.0 ZT20170630 $281,ZT20170630,ZT,TU,2017-05-09 16:47:14,108.171875,2017-05-09 17:00:00,108.1484375,0.000216716029762,0.000216716029762,Open,-1.0,281.0,15.0,-13.0
ib: 2017-05-09 16:46:48 1.0 AUD20170619 $-19,AUD20170619,AUD,AD,2017-05-09 16:46:48,0.7333,2017-05-09 17:00:00,0.7331,0.000272814077206,0.000272814077206,Open,1.0,-19.0,2.5,-14.0
ib: 2017-05-09 14:01:42 1.0 LE20170630 $-20,LE20170630,LE,LC,2017-05-09 14:01:42,125.025,2017-05-09 14:05:00,124.975,0.000400080016003,0.000400080016003,Open,1.0,-20.0,2.5,-4.0
ib: 2017-05-09 16:46:26 1.0 YM20170616 $45,YM20170616,YM,YM,2017-05-09 16:46:26,20898.0,2017-05-09 17:00:00,20907.0,-0.000430477830392,0.000430477830392,Open,1.0,45.0,2.5,-14.0
ib: 2017-05-09 16:46:52 3.0 ZF20170630 $164,ZF20170630,ZF,FV,2017-05-09 16:46:52,117.921875,2017-05-09 17:00:00,117.8671875,0.000463975608139,0.000463975608139,Open,-1.0,164.0,7.5,-14.0
ib: 2017-05-09 14:16:16 1.0 ZS20170714 $25,ZS20170714,ZS,S,2017-05-09 14:16:16,973.5,2017-05-09 14:20:00,974.0,-0.000513347022587,0.000513347022587,Open,1.0,25.0,2.5,-4.0
ib: 2017-05-09 16:47:00 2.0 CAD20170620 $79,CAD20170620,CAD,CD,2017-05-09 16:47:00,0.7289,2017-05-09 17:00:00,0.7293,-0.000548471136706,0.000548471136706,Open,1.0,79.0,5.0,-13.0
ib: 2017-05-09 16:47:04 1.0 EUR20170619 $-74,EUR20170619,EUR,CU,2017-05-09 16:47:04,1.0895,2017-05-09 17:00:00,1.0889,0.000551014785563,0.000551014785563,Open,1.0,-74.0,2.5,-13.0
ib: 2017-05-09 16:46:42 1.0 NZD20170619 $-39,NZD20170619,NZD,NE,2017-05-09 16:46:42,0.6886,2017-05-09 17:00:00,0.6882,0.000581226387678,0.000581226387678,Open,1.0,-39.0,2.5,-14.0
ib: 2017-05-09 16:47:10 1.0 NQ20170616 $-70,NQ20170616,NQ,NQ,2017-05-09 16:47:10,5679.75,2017-05-09 17:00:00,5676.25,0.000616604272187,0.000616604272187,Open,1.0,-70.0,2.5,-13.0
