symbol,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol_description,trade_id,underlying
APU6,-76,1468288668,,,5343.00000,,future,short,2016-07-11 21:57:48,1468288668,open,2016-07-11 21:57:44,5342.00000,25,,0,2,,,104584525,
@USU6,156,1468288668,,,175.68750,,future,long,2016-07-11 21:57:48,1468289046,open,2016-07-11 21:57:44,175.67188,1000,,0,2,,,104584516,
QRBQ6,-626,1467948398,,,1.37650,,future,short,2016-07-07 23:26:38,1468289046,open,2016-07-07 23:26:31,1.38083,42000,,0,3,,,104539028,
@GFQ6,8550,1467943401,,,143.15000,,future,short,2016-07-07 22:03:21,1468140369,open,2016-07-07 09:30:22,143.50000,500,,0,4,,,104523997,
@SMZ6,-200,1468288668,,,368.30000,,future,short,2016-07-11 21:57:48,1468288668,open,2016-07-11 21:57:44,368.10000,100,,0,2,,,104584512,
@SBV6,-2554,1468140369,,,19.59000,,future,short,2016-07-10 04:46:09,1468140369,open,2016-07-08 03:30:04,19.63000,1120,,0,3,,,104540901,
@ESU6,50,1468289036,,,2130.50000,,future,long,2016-07-11 22:03:56,1468289036,open,2016-07-11 22:01:56,2129.75000,50,,0,1,0,,104584602,@ESU6
@EUU6,-163,1467948398,,,1.11020,,future,short,2016-07-07 23:26:38,1468288668,open,2016-07-07 23:26:29,1.11033,125000,,0,4,,,104539022,
QPLV6,1390,1467948398,,,1089.10000,,future,long,2016-07-07 23:26:38,1468289046,open,2016-07-07 23:26:31,1095.46667,50,,0,6,,,104539026,
