rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-01-30 16:47:16 1 @ESH7 $12,@ESH7,2017-01-30 16:47:16,2275.75,2017-01-30 17:00:00,2276.0,-0.000109841827768,0.000109841827768,Open,1.0,12.0,2.5,-1 days +23:47:16.000000000,-13.0
ctwo opened: 2017-01-30 16:47:18 1 QNGH7 $20,QNGH7,2017-01-30 16:47:18,3.23,2017-01-30 17:00:00,3.232,-0.000618811881188,0.000618811881188,Open,1.0,20.0,2.5,-1 days +23:47:18.000000000,-13.0
ctwo opened: 2017-01-30 14:14:06 1 @BOH7 $-23,@BOH7,2017-01-30 14:14:06,33.57,2017-01-30 14:20:00,33.61,-0.0011901219875,0.0011901219875,Open,-1.0,-23.0,2.5,-1 days +23:54:06.000000000,-6.0
ctwo opened: 2017-01-30 16:47:17 1 QHGH7 $-325,QHGH7,2017-01-30 16:47:17,266.8,2017-01-30 17:00:00,265.5,0.00489642184557,0.00489642184557,Open,1.0,-325.0,2.5,-1 days +23:47:17.000000000,-13.0
