trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,currency,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
110387692,-1250,1491059773,2017-03-29 16:34:47,1490819687,19210.00000,USD,,future,short,,1490216910,closed,2017-03-22 17:08:26,18960.00000,5,,1,1,,@NKDM7,,
110387698,-2688,1491059773,2017-03-29 16:34:48,1490819688,1.67150,USD,,future,short,,1490216910,closed,2017-03-22 17:08:28,1.60750,42000,,1,1,,QRBK7,,
110494361,-325,1491059772,2017-03-29 16:34:49,1490819689,18.25500,USD,,future,short,,1490733294,closed,2017-03-28 16:34:50,18.19000,5000,,1,1,,QSIK7,,
110487990,-260,1491242453,2017-03-31 14:02:24,1490983344,110.85000,USD,,future,long,,1490723909,closed,2017-03-28 13:58:27,111.50000,400,,1,1,,@LEM7,,
110281152,1920,1491242453,2017-03-31 14:02:25,1490983345,73.87500,USD,,future,short,,1489687182,closed,2017-03-16 13:59:41,78.67500,400,,1,1,,@HEM7,,
110523316,-1320,1491243236,2017-03-31 14:15:02,1490984102,308.80000,USD,,future,long,,1490811027,closed,2017-03-29 14:10:23,315.40000,100,,2,2,,@SMK7,,
110285116,430,1491252567,2017-03-31 16:49:42,1490993382,0.76220,USD,,future,short,,1489697193,closed,2017-03-16 16:46:23,0.76650,100000,,1,1,,@ADM7,,
110527293,-1050,1491252567,2017-03-31 16:49:44,1490993384,1718.70000,USD,,future,short,,1490819691,closed,2017-03-29 16:34:43,1708.20000,100,,1,1,,@EMDM7,,
110527289,1270,1491252567,2017-03-31 16:49:44,1490993384,50.76000,USD,,future,long,,1490819692,closed,2017-03-29 16:34:42,49.49000,1000,,1,1,,QCLK7,,
110494349,310,1491252567,2017-03-31 16:49:45,1490993385,1251.10000,USD,,future,short,,1490733294,closed,2017-03-28 16:34:45,1254.20000,100,,1,1,,QGCM7,,
110527297,425,1491252567,2017-03-31 16:49:46,1490993386,265.70000,USD,,future,short,,1490819691,closed,2017-03-29 16:34:44,267.40000,250,,1,1,,QHGK7,,
110261028,1950,1491252567,2017-03-31 16:49:47,1490993387,0.00901,USD,,future,long,,1489617202,closed,2017-03-15 18:33:14,0.00885,12500000,,1,1,,@JYM7,,
110527305,-200,1491252567,2017-03-31 16:49:48,1490993388,0.69980,USD,,future,long,,1490819692,closed,2017-03-29 16:34:46,0.70180,100000,,1,1,,@NEM7,,
110494356,675,1491252567,2017-03-31 16:49:49,1490993389,797.80000,USD,,future,long,,1490733294,closed,2017-03-28 16:34:48,791.05000,100,,1,1,,QPAM7,,
110261048,350,1491252567,2017-03-31 16:49:50,1490993390,1.00180,USD,,future,short,,1489617202,closed,2017-03-15 18:33:18,1.00460,125000,,1,1,,@SFM7,,
110527317,75,1491252567,2017-03-31 16:49:51,1490993391,18.26500,USD,,future,long,,1490819691,closed,2017-03-29 16:34:50,18.25000,5000,,1,1,,QSIK7,,
110494364,-938,1491252567,2017-03-31 16:49:52,1490993392,108.23438,USD,,future,short,,1490733293,closed,2017-03-28 16:34:51,108.14063,2000,,5,5,,@TUM7,,
110590663,90,1491501605,2017-04-03 14:00:51,1491242451,110.62500,USD,,future,short,,1490983348,closed,2017-03-31 14:02:25,110.85000,400,,1,1,,@LEM7,,
110591073,160,1491501605,2017-04-03 14:13:53,1491243233,307.90000,USD,,future,short,,1490984105,closed,2017-03-31 14:15:03,308.70000,100,,2,2,,@SMK7,,
110285122,1350,1491502443,2017-04-03 16:49:17,1491252557,1.07095,USD,,future,short,,1489697193,closed,2017-03-16 16:46:24,1.08175,125000,,1,1,,@EUM7,,
110595886,380,1491502443,2017-04-03 16:49:18,1491252558,1254.80000,USD,,future,long,,1490993394,closed,2017-03-31 16:49:46,1251.00000,100,,1,1,,QGCM7,,
110595889,-1238,1491502444,2017-04-03 16:49:20,1491252560,260.70000,USD,,future,long,,1490993394,closed,2017-03-31 16:49:46,265.65000,250,,1,1,,QHGK7,,
110527302,882,1491502444,2017-04-03 16:49:21,1491252561,1.56500,USD,,future,long,,1490819691,closed,2017-03-29 16:34:45,1.54400,42000,,1,1,,QHOK7,,
110595895,-20,1491502443,2017-04-03 16:49:21,1491252561,0.70000,USD,,future,short,,1490993394,closed,2017-03-31 16:49:49,0.69980,100000,,1,1,,@NEM7,,
110527308,-825,1491502443,2017-04-03 16:49:22,1491252562,19040.00000,USD,,future,long,,1490819691,closed,2017-03-29 16:34:47,19205.00000,5,,1,1,,@NKDM7,,
110527314,1071,1491502444,2017-04-03 16:49:23,1491252563,1.69640,USD,,future,long,,1490819691,closed,2017-03-29 16:34:49,1.67090,42000,,1,1,,QRBK7,,
110595913,703,1491502444,2017-04-03 16:49:24,1491252564,108.29688,USD,,future,long,,1490993394,closed,2017-03-31 16:49:52,108.22656,2000,,5,5,,@TUM7,,
110261058,4063,1491502443,2017-04-03 16:49:25,1491252565,152.34375,USD,,future,long,,1489617202,closed,2017-03-15 18:33:20,148.28125,1000,,1,1,,@USM7,,
110656582,-530,1491588001,2017-04-04 14:01:13,1491328873,109.27500,USD,,future,long,,1491242453,closed,2017-04-03 14:00:52,110.60000,400,,1,1,,@LEM7,,
110590666,-690,1491588001,2017-04-04 14:01:14,1491328874,72.10000,USD,,future,long,,1490983348,closed,2017-03-31 14:02:26,73.82500,400,,1,1,,@HEM7,,
110595877,-680,1491598056,2017-04-04 16:49:03,1491338943,0.75530,USD,,future,long,,1490993394,closed,2017-03-31 16:49:43,0.76210,100000,,1,1,,@ADM7,,
110527286,38,1491598056,2017-04-04 16:49:04,1491338944,1.24670,USD,,future,long,,1490819691,closed,2017-03-29 16:34:41,1.24610,62500,,1,1,,@BPM7,,
110595880,-400,1491598056,2017-04-04 16:49:05,1491338945,51.16000,USD,,future,short,,1490993394,closed,2017-03-31 16:49:44,50.76000,1000,,1,1,,QCLK7,,
110662530,-360,1491598056,2017-04-04 16:49:06,1491338946,1258.40000,USD,,future,short,,1491252567,closed,2017-04-03 16:49:19,1254.80000,100,,1,1,,QGCM7,,
110662533,-313,1491598056,2017-04-04 16:49:07,1491338947,261.95000,USD,,future,short,,1491252567,closed,2017-04-03 16:49:20,260.70000,250,,1,1,,QHGK7,,
110662536,-1319,1491598056,2017-04-04 16:49:08,1491338948,1.59620,USD,,future,short,,1491252567,closed,2017-04-03 16:49:21,1.56480,42000,,1,1,,QHOK7,,
110595892,-625,1491598056,2017-04-04 16:49:09,1491338949,0.00906,USD,,future,short,,1490993394,closed,2017-03-31 16:49:47,0.00901,12500000,,1,1,,@JYM7,,
110285140,-3270,1491598056,2017-04-04 16:49:10,1491338950,3.29400,USD,,future,short,,1489697193,closed,2017-03-16 16:46:29,2.96700,10000,,1,1,,QNGK7,,
110662539,-410,1491598056,2017-04-04 16:49:10,1491338950,0.69580,USD,,future,long,,1491252567,closed,2017-04-03 16:49:22,0.69990,100000,,1,1,,@NEM7,,
110285143,-595,1491598056,2017-04-04 16:49:11,1491338951,5447.50000,USD,,future,short,,1489697193,closed,2017-03-16 16:46:29,5417.75000,20,,1,1,,@NQM7,,
110595898,-905,1491598056,2017-04-04 16:49:12,1491338952,806.85000,USD,,future,short,,1490993394,closed,2017-03-31 16:49:49,797.80000,100,,1,1,,QPAM7,,
110662545,-1134,1491598056,2017-04-04 16:49:13,1491338953,1.72340,USD,,future,short,,1491252567,closed,2017-04-03 16:49:24,1.69640,42000,,1,1,,QRBK7,,
110595910,-325,1491598056,2017-04-04 16:49:14,1491338954,18.33000,USD,,future,short,,1490993394,closed,2017-03-31 16:49:51,18.26500,5000,,1,1,,QSIK7,,
110595902,125,1491598056,2017-04-04 16:49:14,1491338954,1.00270,USD,,future,long,,1490993394,closed,2017-03-31 16:49:50,1.00170,125000,,1,1,,@SFM7,,
110285152,1215,1491598056,2017-04-04 16:49:15,1491338955,20649.00000,USD,,future,short,,1489697193,closed,2017-03-16 16:46:31,20892.00000,5,,1,1,,@YMM7,,
110281147,-563,1491636886,2017-04-05 13:59:46,1491415186,130.47500,USD,,future,short,,1489687182,closed,2017-03-16 13:59:39,129.35000,500,,1,1,,@GFK7,,
110695027,-70,1491636886,2017-04-05 13:59:47,1491415187,109.45000,USD,,future,short,,1491328876,closed,2017-04-04 14:01:14,109.27500,400,,1,1,,@LEM7,,
110695030,30,1491636886,2017-04-05 13:59:48,1491415188,72.02500,USD,,future,short,,1491328876,closed,2017-04-04 14:01:15,72.10000,400,,1,1,,@HEM7,,
110700323,-50,1491636886,2017-04-05 16:47:26,1491425246,0.75580,USD,,future,short,,1491338957,closed,2017-04-04 16:49:04,0.75530,100000,,1,1,,@ADM7,,
110700326,-275,1491636886,2017-04-05 16:47:27,1491425247,1.25110,USD,,future,short,,1491338957,closed,2017-04-04 16:49:05,1.24670,62500,,1,1,,@BPM7,,
110285119,1320,1491636886,2017-04-05 16:47:28,1491425248,0.74515,USD,,future,short,,1489697193,closed,2017-03-16 16:46:24,0.75175,100000,,2,2,,@CDM7,,
110595883,-2880,1491636886,2017-04-05 16:47:29,1491425249,1689.30000,USD,,future,long,,1490993394,closed,2017-03-31 16:49:45,1718.10000,100,,1,1,,@EMDM7,,
110700329,-300,1491636886,2017-04-05 16:47:29,1491425249,50.85000,USD,,future,long,,1491338957,closed,2017-04-04 16:49:06,51.15000,1000,,1,1,,QCLK7,,
110494344,-313,1491636886,2017-04-05 16:47:30,1491425250,2345.75000,USD,,future,long,,1490733294,closed,2017-03-28 16:34:43,2352.00000,50,,1,1,,@ESM7,,
110494347,-1805,1491636886,2017-04-05 16:47:31,1491425251,118.09375,USD,,future,short,,1490733294,closed,2017-03-28 16:34:44,117.49219,1000,,3,3,,@FVM7,,
110700332,-90,1491636886,2017-04-05 16:47:32,1491425252,1257.40000,USD,,future,long,,1491338957,closed,2017-04-04 16:49:07,1258.30000,100,,1,1,,QGCM7,,
110700346,50,1491636886,2017-04-05 16:47:33,1491425253,0.69530,USD,,future,short,,1491338957,closed,2017-04-04 16:49:10,0.69580,100000,,1,1,,@NEM7,,
110700340,4,1491636886,2017-04-05 16:47:33,1491425253,1.59550,USD,,future,long,,1491338957,closed,2017-04-04 16:49:08,1.59540,42000,,1,1,,QHOK7,,
110700349,-230,1491636886,2017-04-05 16:47:34,1491425254,3.27000,USD,,future,long,,1491338957,closed,2017-04-04 16:49:11,3.29300,10000,,1,1,,QNGK7,,
110662542,950,1491636886,2017-04-05 16:47:35,1491425255,18850.00000,USD,,future,short,,1491252567,closed,2017-04-03 16:49:23,19040.00000,5,,1,1,,@NKDM7,,
110700355,110,1491636886,2017-04-05 16:47:36,1491425256,807.50000,USD,,future,long,,1491338957,closed,2017-04-04 16:49:12,806.40000,100,,1,1,,QPAM7,,
110700358,-601,1491636886,2017-04-05 16:47:36,1491425256,1.70870,USD,,future,long,,1491338957,closed,2017-04-04 16:49:13,1.72300,42000,,1,1,,QRBK7,,
110700361,350,1491636886,2017-04-05 16:47:37,1491425257,0.99990,USD,,future,short,,1491338957,closed,2017-04-04 16:49:14,1.00270,125000,,1,1,,@SFM7,,
110700369,-100,1491636886,2017-04-05 16:47:38,1491425258,18.30500,USD,,future,long,,1491338957,closed,2017-04-04 16:49:15,18.32500,5000,,1,1,,QSIK7,,
110662548,78,1491636886,2017-04-05 16:47:38,1491425258,108.28906,USD,,future,short,,1491252567,closed,2017-04-03 16:49:24,108.29688,2000,,5,5,,@TUM7,,
110700375,-400,1491636886,2017-04-05 16:47:39,1491425259,20568.00000,USD,,future,long,,1491338957,closed,2017-04-04 16:49:16,20648.00000,5,,1,1,,@YMM7,,
110733995,300,1491636886,2017-04-06 14:00:02,1491501602,110.17500,USD,,future,long,,1491415191,closed,2017-04-05 13:59:48,109.42500,400,,1,1,,@LEM7,,
110523319,200,1491636886,2017-04-06 14:14:00,1491502440,423.00000,USD,,future,short,,1490811027,closed,2017-03-29 14:10:25,425.00000,50,,2,2,,@WK7,,
110741871,-860,1491636886,2017-04-06 16:49:42,1491511782,51.70000,USD,,future,short,,1491425261,closed,2017-04-05 16:47:29,50.84000,1000,,1,1,,QCLK7,,
