rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-05-31 14:19:00 6.0 ZC20170714 $0,ZC20170714,ZC,C,2017-05-31 14:19:00,372.0,2017-05-31 14:20:00,372.0,0.0,0.0,Open,1.0,0.0,15.0,-1.0
ib: 2017-05-31 14:00:45 2.0 HE20170717 $0,HE20170717,HE,LH,2017-05-31 14:00:45,83.025,2017-05-31 14:05:00,83.025,0.0,0.0,Open,1.0,0.0,5.0,-5.0
ib: 2017-05-31 16:45:43 4.0 ZF20170929 $62,ZF20170929,ZF,FV,2017-05-31 16:45:43,118.296875,2017-05-31 17:00:00,118.3125,-0.00013206550449,0.00013206550449,Open,1.0,62.0,10.0,-15.0
ib: 2017-05-31 16:45:37 2.0 AUD20170619 $-59,AUD20170619,AUD,AD,2017-05-31 16:45:37,0.7429,2017-05-31 17:00:00,0.7432,-0.0004036598493,0.0004036598493,Open,-1.0,-59.0,5.0,-15.0
ib: 2017-05-31 16:45:33 2.0 ZN20170920 $125,ZN20170920,ZN,TY,2017-05-31 16:45:33,126.234375,2017-05-31 17:00:00,126.296875,-0.000494865767661,0.000494865767661,Open,1.0,125.0,5.0,-15.0
ib: 2017-05-31 16:45:45 2.0 EUR20170619 $149,EUR20170619,EUR,CU,2017-05-31 16:45:45,1.125,2017-05-31 17:00:00,1.1256,-0.000533049040512,0.000533049040512,Open,1.0,149.0,5.0,-15.0
ib: 2017-05-31 16:45:27 1.0 ZB20170920 $93,ZB20170920,ZB,US,2017-05-31 16:45:27,153.71875,2017-05-31 17:00:00,153.8125,-0.000609508329947,0.000609508329947,Open,1.0,93.0,2.5,-15.0
ib: 2017-05-31 16:45:29 2.0 CHF20170619 $174,CHF20170619,CHF,SF,2017-05-31 16:45:29,1.0342,2017-05-31 17:00:00,1.0349,-0.000676393854479,0.000676393854479,Open,1.0,174.0,5.0,-15.0
ib: 2017-05-31 16:45:41 2.0 NIY20170608 $-180,NIY20170608,NIY,NIY,2017-05-31 16:45:41,19690.0,2017-05-31 17:00:00,19670.0,0.00101677681749,0.00101677681749,Open,1.0,-180.0,5.0,-15.0
ib: 2017-05-31 14:18:58 4.0 ZW20170714 $-100,ZW20170714,ZW,W,2017-05-31 14:18:58,429.75,2017-05-31 14:20:00,429.25,0.00116482236459,0.00116482236459,Open,1.0,-100.0,10.0,-2.0
ib: 2017-05-31 14:18:56 1.0 ZL20170714 $-23,ZL20170714,ZL,BO,2017-05-31 14:18:56,31.3,2017-05-31 14:20:00,31.34,-0.00127632418634,0.00127632418634,Open,-1.0,-23.0,2.5,-2.0
ib: 2017-05-31 16:45:47 2.0 ES20170616 $-350,ES20170616,ES,ES,2017-05-31 16:45:47,2414.5,2017-05-31 17:00:00,2411.0,0.00145167980091,0.00145167980091,Open,1.0,-350.0,5.0,-15.0
ib: 2017-05-31 16:45:25 2.0 YM20170616 $-320,YM20170616,YM,YM,2017-05-31 16:45:25,21034.0,2017-05-31 17:00:00,21002.0,0.00152366441291,0.00152366441291,Open,1.0,-320.0,5.0,-15.0
ib: 2017-05-31 16:45:49 2.0 NQ20170616 $-500,NQ20170616,NQ,NQ,2017-05-31 16:45:49,5805.75,2017-05-31 17:00:00,5793.25,0.00215768351098,0.00215768351098,Open,1.0,-500.0,5.0,-15.0
ib: 2017-05-31 16:45:39 2.0 EMD20170616 $-759,EMD20170616,EMD,EMD,2017-05-31 16:45:39,1723.8,2017-05-31 17:00:00,1720.0,0.00220930232558,0.00220930232558,Open,1.0,-759.0,5.0,-15.0
ib: 2017-05-31 16:45:35 2.0 NZD20170619 $-340,NZD20170619,NZD,NE,2017-05-31 16:45:35,0.708,2017-05-31 17:00:00,0.7097,-0.00239537832887,0.00239537832887,Open,-1.0,-340.0,5.0,-15.0
