rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-04-07 14:13:51 1 @CK7 $0,@CK7,2017-04-07 14:13:51,359.5,2017-04-07 14:20:00,359.5,0.0,0.0,Open,1.0,0.0,2.5,-1 days +23:53:51.000000000,-7.0
ctwo closed: 2017-04-07 16:47:20 1.0 QHGK7 $0,QHGK7,2017-04-07 16:47:20,264.7,2017-04-07 17:00:00,264.7,0.0,0.0,Close,1.0,0.0,2.5,-1 days +23:47:20.000000000,-13.0
ctwo closed: 2017-04-07 16:47:19 1.0 @EMDM7 $10,@EMDM7,2017-04-07 16:47:19,1705.1,2017-04-07 17:00:00,1705.2,-5.86441473142e-05,5.86441473142e-05,Close,1.0,10.0,2.5,-1 days +23:47:19.000000000,-13.0
ctwo closed: 2017-04-07 16:47:20 1.0 @ESM7 $-12,@ESM7,2017-04-07 16:47:20,2352.5,2017-04-07 17:00:00,2352.25,0.000106281220108,0.000106281220108,Close,1.0,-12.0,2.5,-1 days +23:47:20.000000000,-13.0
ctwo closed: 2017-04-07 16:47:22 2.0 @TUM7 $-140,@TUM7,2017-04-07 16:47:22,108.2226565,2017-04-07 17:00:00,108.1875,0.000324958983247,0.000324958983247,Close,1.0,-140.0,5.0,-1 days +23:47:22.000000000,-13.0
ctwo closed: 2017-04-07 16:47:21 1.0 @JYM7 $50,@JYM7,2017-04-07 16:47:21,0.009025,2017-04-07 17:00:00,0.009021,0.000443409821528,0.000443409821528,Close,-1.0,50.0,2.5,-1 days +23:47:21.000000000,-13.0
ctwo closed: 2017-04-07 16:47:19 1.0 @EUM7 $-68,@EUM7,2017-04-07 16:47:19,1.0629,2017-04-07 17:00:00,1.06235,0.000517720148727,0.000517720148727,Close,1.0,-68.0,2.5,-1 days +23:47:19.000000000,-13.0
ctwo closed: 2017-04-07 14:13:51 1.0 @SMK7 $-29,@SMK7,2017-04-07 14:13:51,307.1,2017-04-07 14:20:00,307.4,-0.000975927130774,0.000975927130774,Close,-1.0,-29.0,2.5,-1 days +23:53:51.000000000,-7.0
ctwo closed: 2017-04-07 16:47:18 1.0 QCLK7 $79,QCLK7,2017-04-07 16:47:18,52.32,2017-04-07 17:00:00,52.24,0.00153139356815,0.00153139356815,Close,-1.0,79.0,2.5,-1 days +23:47:18.000000000,-13.0
ctwo opened: 2017-04-07 16:47:22 1 QNGK7 $50,QNGK7,2017-04-07 16:47:22,3.256,2017-04-07 17:00:00,3.261,-0.00153327200245,0.00153327200245,Open,1.0,50.0,2.5,-1 days +23:47:22.000000000,-13.0
ctwo closed: 2017-04-07 14:13:52 1.0 @WK7 $-37,@WK7,2017-04-07 14:13:52,423.25,2017-04-07 14:20:00,424.0,-0.00176886792453,0.00176886792453,Close,-1.0,-37.0,2.5,-1 days +23:53:52.000000000,-7.0
