rowname,contract,c2timestamp,c2price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo opened: 2017-06-20 14:12:55 2 @CU7 $0,@CU7,2017-06-20 14:12:55,378.0,2017-06-20 14:20:00,378.0,0.0,0.0,Open,1.0,0.0,5.0,-1 days +23:52:55.000000000,-8.0
ctwo opened: 2017-06-20 16:47:08 1 @BPU7 $12,@BPU7,2017-06-20 16:47:08,1.2662,2017-06-20 17:00:00,1.2664,-0.000157927984839,0.000157927984839,Open,1.0,12.0,2.5,-1 days +23:47:08.000000000,-13.0
ctwo opened: 2017-06-20 16:47:14 1 QHGU7 $12,QHGU7,2017-06-20 16:47:14,257.25,2017-06-20 17:00:00,257.2,0.000194401244168,0.000194401244168,Open,-1.0,12.0,2.5,-1 days +23:47:14.000000000,-13.0
ctwo opened: 2017-06-20 16:47:12 4 @FVU7 $-93,@FVU7,2017-06-20 16:47:12,118.3125,2017-06-20 17:00:00,118.3359375,-0.000198059021588,0.000198059021588,Open,-1.0,-93.0,10.0,-1 days +23:47:12.000000000,-13.0
ctwo opened: 2017-06-20 16:47:15 1 @JYU7 $-31,@JYU7,2017-06-20 16:47:15,0.00901,2017-06-20 17:00:00,0.0090125,-0.000277392510402,0.000277392510402,Open,-1.0,-31.0,2.5,-1 days +23:47:15.000000000,-13.0
ctwo opened: 2017-06-20 16:47:13 1 QGCQ7 $40,QGCQ7,2017-06-20 16:47:13,1243.9,2017-06-20 17:00:00,1243.5,0.00032167269803,0.00032167269803,Open,-1.0,40.0,2.5,-1 days +23:47:13.000000000,-13.0
ctwo opened: 2017-06-20 14:12:57 2 @SMZ7 $19,@SMZ7,2017-06-20 14:12:57,306.1,2017-06-20 14:20:00,306.2,-0.00032658393207,0.00032658393207,Open,1.0,19.0,5.0,-1 days +23:52:57.000000000,-8.0
ctwo opened: 2017-06-20 16:47:19 1 @NQU7 $45,@NQU7,2017-06-20 16:47:19,5730.5,2017-06-20 17:00:00,5732.75,-0.000392481793206,0.000392481793206,Open,1.0,45.0,2.5,-1 days +23:47:19.000000000,-13.0
ctwo opened: 2017-06-20 16:47:20 1 @USU7 $-62,@USU7,2017-06-20 16:47:20,156.34375,2017-06-20 17:00:00,156.40625,-0.0003996003996,0.0003996003996,Open,-1.0,-62.0,2.5,-1 days +23:47:20.000000000,-13.0
ctwo opened: 2017-06-20 16:47:11 1 @EUU7 $56,@EUU7,2017-06-20 16:47:11,1.11875,2017-06-20 17:00:00,1.1183,0.000402396494679,0.000402396494679,Open,-1.0,56.0,2.5,-1 days +23:47:11.000000000,-13.0
ctwo opened: 2017-06-20 16:47:12 1 @ESU7 $50,@ESU7,2017-06-20 16:47:12,2436.5,2017-06-20 17:00:00,2437.5,-0.000410256410256,0.000410256410256,Open,1.0,50.0,2.5,-1 days +23:47:12.000000000,-13.0
ctwo opened: 2017-06-20 14:12:56 1 @SX7 $25,@SX7,2017-06-20 14:12:56,939.25,2017-06-20 14:20:00,938.75,0.000532623169108,0.000532623169108,Open,-1.0,25.0,2.5,-1 days +23:52:56.000000000,-8.0
ctwo opened: 2017-06-20 16:47:18 1 @NKDU7 $-67,@NKDU7,2017-06-20 16:47:18,20185.0,2017-06-20 17:00:00,20170.0,0.000743678730788,0.000743678730788,Open,1.0,-67.0,2.5,-1 days +23:47:18.000000000,-13.0
ctwo opened: 2017-06-20 16:47:07 1 @ADU7 $59,@ADU7,2017-06-20 16:47:07,0.7567,2017-06-20 17:00:00,0.7573,-0.000792288392975,0.000792288392975,Open,1.0,59.0,2.5,-1 days +23:47:07.000000000,-13.0
ctwo opened: 2017-06-20 16:47:16 3 @PXU7 $105,@PXU7,2017-06-20 16:47:16,0.0542,2017-06-20 17:00:00,0.05427,-0.00128984706099,0.00128984706099,Open,1.0,105.0,7.5,-1 days +23:47:16.000000000,-13.0
ctwo opened: 2017-06-19 20:20:20 1 @WU7 $50,@WU7,2017-06-19 20:20:20,486.75,2017-06-20 14:20:00,487.75,-0.00205023065095,0.00205023065095,Open,1.0,50.0,2.5,-1 days +06:00:20.000000000,-1080.0
ctwo opened: 2017-06-20 16:47:10 1 QCLQ7 $89,QCLQ7,2017-06-20 16:47:10,43.42,2017-06-20 17:00:00,43.51,-0.0020684900023,0.0020684900023,Open,1.0,89.0,2.5,-1 days +23:47:10.000000000,-13.0
ctwo opened: 2017-06-20 16:47:19 1 QPAU7 $-195,QPAU7,2017-06-20 16:47:19,869.1,2017-06-20 17:00:00,867.15,0.00224874589171,0.00224874589171,Open,1.0,-195.0,2.5,-1 days +23:47:19.000000000,-13.0
ctwo opened: 2017-06-20 16:47:17 1 QNGQ7 $100,QNGQ7,2017-06-20 16:47:17,2.92,2017-06-20 17:00:00,2.93,-0.00341296928328,0.00341296928328,Open,1.0,100.0,2.5,-1 days +23:47:17.000000000,-13.0
ctwo opened: 2017-06-19 18:20:43 1 QRBQ7 $1028,QRBQ7,2017-06-19 18:20:43,1.4433,2017-06-20 17:00:00,1.4188,0.0172681138991,0.0172681138991,Open,-1.0,1028.0,2.5,-1 days +01:20:43.000000000,-1360.0
