rowname,symbol,c2timestamp,c2price,csitimestamp,csiPrice,slippage,abs_slippage,Type,timedelta,delta
2016-10-23 18:00:41 ctwo:130.34375 csi:130.34375 @TYZ6,@TYZ6,2016-10-23 18:00:41,130.34375,2016-10-21 20:00:00,130.34375,0.0,0.0,Close,1 days 22:00:41.000000000,1.9171412037
2016-10-23 20:00:25 ctwo:35.12 csi:35.12 @BOZ6,@BOZ6,2016-10-23 20:00:25,35.12,2016-10-21 20:00:00,35.12,0.0,0.0,Open,2 days 00:00:25.000000000,2.00028935185
2016-10-23 18:00:41 ctwo:0.7141 csi:0.7141 @NEZ6,@NEZ6,2016-10-23 18:00:41,0.7141,2016-10-21 20:00:00,0.7141,0.0,0.0,Close,1 days 22:00:41.000000000,1.9171412037
2016-10-24 08:00:17 ctwo:198.65 csi:198.65 @OJF7,@OJF7,2016-10-24 08:00:17,198.65,2016-10-21 20:00:00,198.65,0.0,0.0,Close,2 days 12:00:17.000000000,2.50019675926
2016-10-23 20:35:16 ctwo:9709.0 csi:9709.0 HHIV6,HHIV6,2016-10-23 20:35:16,9709.0,2016-10-21 20:00:00,9709.0,0.0,0.0,Open,2 days 00:35:16.000000000,2.02449074074
2016-10-23 18:00:20 ctwo:0.74995 csi:0.74995 @CDZ6,@CDZ6,2016-10-23 18:00:20,0.74995,2016-10-21 20:00:00,0.74995,0.0,0.0,Close,1 days 22:00:20.000000000,1.91689814815
2016-10-23 20:35:59 ctwo:23400.0 csi:23400.0 HSIV6,HSIV6,2016-10-23 20:35:59,23400.0,2016-10-21 20:00:00,23400.0,0.0,0.0,Close,2 days 00:35:59.000000000,2.02498842593
2016-10-23 20:35:01 ctwo:9709.0 csi:9709.0 HHIV6,HHIV6,2016-10-23 20:35:01,9709.0,2016-10-21 20:00:00,9709.0,0.0,0.0,Close,2 days 00:35:01.000000000,2.02431712963
2016-10-24 02:20:29 ctwo:9043.5 csi:9043.5 IBX6,IBX6,2016-10-24 02:20:29,9043.5,2016-10-21 20:00:00,9043.5,0.0,0.0,Close,2 days 06:20:29.000000000,2.26422453704
2016-10-23 20:00:13 ctwo:35.12 csi:35.12 @BOZ6,@BOZ6,2016-10-23 20:00:13,35.12,2016-10-21 20:00:00,35.12,0.0,0.0,Close,2 days 00:00:13.000000000,2.00015046296
2016-10-24 02:20:38 ctwo:9043.5 csi:9043.5 IBX6,IBX6,2016-10-24 02:20:38,9043.5,2016-10-21 20:00:00,9043.5,0.0,0.0,Open,2 days 06:20:38.000000000,2.2643287037
2016-10-23 18:32:12 ctwo:97.735 csi:97.735 HXSZ6,HXSZ6,2016-10-23 18:32:12,97.735,2016-10-21 20:00:00,97.735,0.0,0.0,Close,1 days 22:32:12.000000000,1.93902777778
2016-10-24 08:00:24 ctwo:198.65 csi:198.65 @OJF7,@OJF7,2016-10-24 08:00:24,198.65,2016-10-21 20:00:00,198.65,0.0,0.0,Open,2 days 12:00:24.000000000,2.50027777778
2016-10-23 18:20:46 ctwo:529.0 csi:529.0 @MWZ6,@MWZ6,2016-10-23 18:20:46,529.0,2016-10-21 20:00:00,529.0,0.0,0.0,Close,1 days 22:20:46.000000000,1.93108796296
