rowname,contract,c2timestamp,c2price,trigger,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,timedelta,delta
ctwo: 2016-11-17 16:57:03 1 @ESZ6 $25,@ESZ6,2016-11-17 16:57:03,2184.75,2016-11-17 16:30:00,2184.25,0.000228911525695,0.000228911525695,Open,-1.0,25.0,2.5,0 days 00:27:03.000000000,27.0
ctwo: 2016-11-18 16:47:41 1.0 @TYZ6 $640,@TYZ6,2016-11-18 16:47:41,125.4375,2016-11-17 16:30:00,126.078125,-0.00508117486677,0.00508117486677,Close,1.0,640.0,2.5,1 days 00:17:41.000000000,1457.0
ctwo: 2016-11-18 16:47:41 1 @TYZ6 $-656,@TYZ6,2016-11-18 16:47:41,125.42188,2016-11-17 16:30:00,126.078125,-0.00520506630314,0.00520506630314,Open,-1.0,-656.0,2.5,1 days 00:17:41.000000000,1457.0
ctwo: 2016-11-18 16:47:38 1.0 QHGH7 $587,QHGH7,2016-11-18 16:47:38,247.85,2016-11-17 16:30:00,250.2,-0.00939248601119,0.00939248601119,Close,1.0,587.0,2.5,1 days 00:17:38.000000000,1457.0
ctwo: 2016-11-18 16:47:40 1 QHGH7 $-599,QHGH7,2016-11-18 16:47:40,247.8,2016-11-17 16:30:00,250.2,-0.00959232613909,0.00959232613909,Open,-1.0,-599.0,2.5,1 days 00:17:40.000000000,1457.0
ctwo: 2016-11-18 13:54:25 1 @BOF7 $245,@BOF7,2016-11-18 13:54:25,34.37,2016-11-17 13:50:00,33.96,0.0120730270907,0.0120730270907,Open,-1.0,245.0,2.5,1 days 00:04:25.000000000,1444.0
ctwo: 2016-11-18 13:54:25 1.0 @BOF7 $-252,@BOF7,2016-11-18 13:54:25,34.38,2016-11-17 13:50:00,33.96,0.0123674911661,0.0123674911661,Close,1.0,-252.0,2.5,1 days 00:04:25.000000000,1444.0
