rowname,contract,ibsym,CSIsym,ib_timestamp,ib_price,closetime,csiPrice,slippage,abs_slippage,Type,signal,dollarslip,commissions,delta
ib: 2017-01-20 16:46:54 2 NG20170224 $0,NG20170224,NG,NG,2017-01-20 16:46:54,3.211,2017-01-20 17:00:00,3.211,0.0,0.0,Open,-1.0,0.0,5.0,-14.0
ib: 2017-01-20 16:47:19 2 EMD20170317 $0,EMD20170317,EMD,EMD,2017-01-20 16:47:19,1673.8,2017-01-20 17:00:00,1673.8,0.0,0.0,Open,1.0,0.0,5.0,-13.0
ib: 2017-01-20 16:47:05 1 ZF20170331 $0,ZF20170331,ZF,FV,2017-01-20 16:47:05,117.6796875,2017-01-20 17:00:00,117.6796875,0.0,0.0,Open,1.0,0.0,2.5,-13.0
ib: 2017-01-20 16:46:59 2 RB20170228 $16,RB20170228,RB,RB,2017-01-20 16:46:59,1.5942,2017-01-20 17:00:00,1.594,0.000125470514429,0.000125470514429,Open,-1.0,16.0,5.0,-14.0
ib: 2017-01-20 16:47:17 2 ZN20170322 $31,ZN20170322,ZN,TY,2017-01-20 16:47:17,124.203125,2017-01-20 17:00:00,124.21875,-0.000125786163522,0.000125786163522,Open,1.0,31.0,5.0,-13.0
ib: 2017-01-20 16:47:03 2 CHF20170313 $49,CHF20170313,CHF,SF,2017-01-20 16:47:03,1.0008,2017-01-20 17:00:00,1.001,-0.0001998001998,0.0001998001998,Open,1.0,49.0,5.0,-13.0
ib: 2017-01-20 14:13:35 2 ZS20170314 $25,ZS20170314,ZS,S,2017-01-20 14:13:35,1067.25,2017-01-20 14:20:00,1067.5,-0.000234192037471,0.000234192037471,Open,1.0,25.0,5.0,-7.0
ib: 2017-01-20 16:47:13 2 ZB20170322 $125,ZB20170322,ZB,US,2017-01-20 16:47:13,150.71875,2017-01-20 17:00:00,150.78125,-0.000414507772021,0.000414507772021,Open,1.0,125.0,5.0,-13.0
ib: 2017-01-20 16:46:52 6 MXP20170313 $59,MXP20170313,MXP,MP,2017-01-20 16:46:52,0.04596,2017-01-20 17:00:00,0.04594,0.000435350457118,0.000435350457118,Open,-1.0,59.0,15.0,-14.0
ib: 2017-01-20 16:47:01 2 NQ20170317 $-90,NQ20170317,NQ,NQ,2017-01-20 16:47:01,5060.5,2017-01-20 17:00:00,5058.25,0.000444817871794,0.000444817871794,Open,1.0,-90.0,5.0,-13.0
ib: 2017-01-20 16:47:07 2 YM20170317 $-99,YM20170317,YM,YM,2017-01-20 16:47:07,19755.0,2017-01-20 17:00:00,19745.0,0.00050645733097,0.00050645733097,Open,1.0,-99.0,5.0,-13.0
ib: 2017-01-20 16:46:48 2 AUD20170313 $119,AUD20170313,AUD,AD,2017-01-20 16:46:48,0.7547,2017-01-20 17:00:00,0.7553,-0.000794386336555,0.000794386336555,Open,1.0,119.0,5.0,-14.0
ib: 2017-01-20 16:46:50 2 EUR20170313 $237,EUR20170313,EUR,CU,2017-01-20 16:46:50,1.07205,2017-01-20 17:00:00,1.073,-0.000885368126747,0.000885368126747,Open,1.0,237.0,5.0,-14.0
ib: 2017-01-20 16:47:09 2 GBP20170313 $175,GBP20170313,GBP,BP,2017-01-20 16:47:09,1.2378,2017-01-20 17:00:00,1.2392,-0.00112976113622,0.00112976113622,Open,1.0,175.0,5.0,-13.0
ib: 2017-01-20 14:13:37 2 ZM20170314 $79,ZM20170314,ZM,SM,2017-01-20 14:13:37,348.3,2017-01-20 14:20:00,348.7,-0.00114711786636,0.00114711786636,Open,1.0,79.0,5.0,-7.0
ib: 2017-01-20 16:47:21 2 NZD20170313 $180,NZD20170313,NZD,NE,2017-01-20 16:47:21,0.7156,2017-01-20 17:00:00,0.7165,-0.00125610607118,0.00125610607118,Open,1.0,180.0,5.0,-13.0
ib: 2017-01-20 16:47:15 2 JPY20170313 $524,JPY20170313,JPY,JY,2017-01-20 16:47:15,0.8744,2017-01-20 17:00:00,0.8765,-0.00239589275528,0.00239589275528,Open,1.0,524.0,5.0,-13.0
ib: 2017-01-20 16:46:57 2 HG20170329 $324,HG20170329,HG,HG,2017-01-20 16:46:57,261.85,2017-01-20 17:00:00,262.5,-0.00247619047619,0.00247619047619,Open,1.0,324.0,5.0,-14.0
ib: 2017-01-20 14:13:39 4 ZW20170314 $250,ZW20170314,ZW,W,2017-01-20 14:13:39,427.0,2017-01-20 14:20:00,428.25,-0.00291885580852,0.00291885580852,Open,1.0,250.0,10.0,-7.0
ib: 2017-01-20 16:47:11 2 GC20170224 $819,GC20170224,GC,GC,2017-01-20 16:47:11,1209.0,2017-01-20 17:00:00,1204.9,0.00340277201427,0.00340277201427,Open,-1.0,819.0,5.0,-13.0
